,2014-12-31,2015-12-31,2016-12-31
AdjustmentForAmortization,,,267300000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,7400000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,11900000.000
AmortizationOfIntangibleAssets,67400000.000,202000000.000,267000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,23026000.000,35770000.000,10702000.000
AssetRetirementObligationAccretionExpense,,,1200000.000
AssetRetirementObligationForeignCurrencyTranslationGainLoss,,,300000.000
AssetRetirementObligationLiabilitiesIncurred,,,0.000
AssetRetirementObligationRevisionOfEstimate,,,0.000
BusinessAcquisitionsProFormaNetIncomeLoss,46400000.000,,
BusinessAcquisitionsProFormaRevenue,1405900000.000,,
BusinessCombinationAcquisitionRelatedCosts,,,33400000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,5100000.000
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,-133500000.000,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,1832900000.000,
CapitalExpendituresIncurredButNotYetPaid,,,7100000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-9600000.000
CommonStockDividendsPerShareCashPaid,,,0.000
CommonStockDividendsShares,,0.000,
ComprehensiveIncomeNetOfTax,,,137900000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,-1000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,136900000.000
CostOfGoodsSold,,,2078200000.000
CurrentFederalTaxExpenseBenefit,-600000.000,,100000.000
CurrentForeignTaxExpenseBenefit,36700000.000,,85500000.000
CurrentIncomeTaxExpenseBenefit,36500000.000,,86000000.000
CurrentStateAndLocalTaxExpenseBenefit,400000.000,,400000.000
DeferredFederalIncomeTaxExpenseBenefit,-18300000.000,,1900000.000
DeferredForeignIncomeTaxExpenseBenefit,-25300000.000,,-59100000.000
DeferredIncomeTaxExpenseBenefit,-43200000.000,,-57400000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,400000.000,,-200000.000
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,600000.000,2900000.000
Depreciation,19300000.000,48900000.000,75000000.000
DepreciationDepletionAndAmortization,88000000.000,,342300000.000
DerivativeGainLossOnDerivativeNet,,,-12500000.000
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,,-32900000.000
EarningsPerShareBasic,,-1.520,-0.170
EarningsPerShareDiluted,,-1.520,-0.650
EffectOfExchangeRateOnCashAndCashEquivalents,,,-17500000.000
EffectiveIncomeTaxRateContinuingOperations,,,-0.595
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.350
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPeriodIncreaseDecrease,,6800000.000,10100000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,,0.000,-515000000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,,0.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,,0.000,0.000
