,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AdjustmentForAmortization,,,,,12988.000,,,,,,,,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-6277.000,,,,3789.000,,,,,,,,-2107.000,,,,-39862.000,
AmortizationOfDebtDiscountPremium,,,,,,-12988.000,-1068.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-2861.000,,,,21864.000,,,,695426.000,,,,-24535.000,,,,-60741.000,
ComprehensiveIncomeNetOfTax,,,,,20311.000,-20707.000,-34851.000,-45939.000,-78519.000,-150011.000,-96014539.000,,,-85422.000,-56675.000,,-23813.000,-1950.000
ContractsRevenue,,,60000.000,,180000.000,135000.000,135000.000,135000.000,,,,,,,,,,
CostsAndExpenses,,,,,,,,,159178.000,178810.000,96089127.000,,,,,,,
DepreciationDepletionAndAmortization,,,,,853.000,,,,1602.000,,,,1417.000,1417.000,1417.000,1417.000,1417.000,1417.000
EarningsPerShareBasic,-0.010,-0.000,-0.060,-0.060,0.000,-0.000,-0.000,0.000,0.000,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,,,,,,0.000,0.000,,-0.000,-0.000,-0.000,0.000,-0.000,-0.000
EarningsPerShareDiluted,,,,,,,,,0.000,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,-1322.000,,,,,,,,1467.000,
ForeignCurrencyTransactionGainLossRealized,,,,,,134.000,55.000,,,,,,,,,,,
GeneralAndAdministrativeExpense,41754.000,35113.000,379247.000,,,155922.000,168981.000,,157576.000,72359.000,95983098.000,-95634868.000,115273.000,31318.000,31330.000,404514.000,88782.000,118369.000
IncreaseDecreaseInAccountsPayable,,,,,-3447.000,,,,2362.000,,,,-783.000,,,,-785.000,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,-135000.000,,,,,,,,45989.000,
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,,,,,,,,,45.000,,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,499.000,,,,,,,,,,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,,,,,,,,,,-373223.000,,,,,
IncreaseDecreaseInNotesReceivableCurrent,,,,,,,,,-2000.000,,,,,,,,,
IncreaseDecreaseInOperatingAssets,-8290.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInOperatingCapital,-8290.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,535.000,,,,,,,,,
IncreaseDecreaseInOtherOperatingCapitalNet,2013.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,-29000.000,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,-5623.000,,,,-3727.000,,,,2062.000,
IncreaseDecreaseInReceivables,,,,,16000.000,,,,,,,,,,,,,
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,,,-373223.000,,,,346886.000,
InterestExpense,,,,,19.000,,,,,,,,,,,,,
InterestIncomeOther,,,,,,85.000,143.000,,,,,,,,,,,
InterestPaid,,,,,,,,,7788.000,,,,,,,,,
InvestmentIncomeInterest,,,,,,,,,122.000,125.000,-490.000,783.000,141.000,171.000,207.000,191.000,184.000,346.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,,,,,100.000,,,,,
LaborAndRelatedExpense,,,,,,,,,,58895.000,50122.000,,,,,,,
ManagementFeesRevenue,,,,,,,,,82250.000,28783.000,70415.000,,,,,,67269.000,118734.000
MarketingExpense,,,,,,,,,,,,,,,,,25.000,
NetCashProvidedByUsedInFinancingActivities,4929.000,,,,,,,,-100000.000,,,,56093.000,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,4929.000,,,,,,,,-100000.000,,,,56093.000,,,,,
NetCashProvidedByUsedInInvestingActivities,22818.000,,,,-2236.000,,,,-700.000,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,22818.000,,,,-2236.000,,,,-700.000,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,-48031.000,,,,24100.000,,,,797448.000,,,,-80556.000,,,,-62208.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-48031.000,,,,24100.000,,,,797448.000,,,,-80556.000,,,,-62208.000,
NetIncomeLoss,,,,,20311.000,,,,-77197.000,-149902.000,-96019202.000,94208814.000,-78449.000,-84084.000,-55613.000,-98731.000,-22346.000,-704.000
NetIncomeLossAvailableToCommonStockholdersBasic,-41754.000,-5113.000,-319243.000,-241774.000,20311.000,-20841.000,-34906.000,-46046.000,,,,,,,,,,
NonoperatingIncomeExpense,,,-4.000,,-30000.000,81.000,-925.000,12220.000,-269.000,125.000,-490.000,,,171.000,207.000,,,
OperatingExpenses,41754.000,35113.000,379247.000,267406.000,129689.000,155922.000,168981.000,193266.000,,,,,116690.000,140549.000,130781.000,200083.000,90199.000,119786.000
