,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsNotesAndLoansReceivableNetCurrent,150500000.000,156500000.000,179000000.000,173400000.000,171700000.000,164600000.000,179700000.000,168500000.000,170400000.000,167600000.000
AccountsPayableCurrent,82100000.000,62000000.000,68700000.000,50400000.000,41500000.000,25800000.000,31100000.000,41700000.000,24100000.000,34000000.000
AccountsReceivableGross,,,195600000.000,,,,190600000.000,,,
AccruedIncomeTaxesCurrent,1700000.000,300000.000,2800000.000,5800000.000,,200000.000,5200000.000,,,28100000.000
AccruedIncomeTaxesNoncurrent,24400000.000,25000000.000,26300000.000,29100000.000,29700000.000,30400000.000,31600000.000,31800000.000,32300000.000,33100000.000
AccruedInsuranceCurrent,8400000.000,7400000.000,7300000.000,6900000.000,6400000.000,5900000.000,5100000.000,,,
AccruedInsuranceCurrentAndNoncurrent,,,,,,,19200000.000,,,
AccruedInsuranceNoncurrent,21400000.000,19000000.000,18600000.000,17700000.000,16400000.000,15100000.000,13100000.000,11800000.000,10800000.000,9800000.000
AccruedLiabilitiesAndOtherLiabilities,553400000.000,584800000.000,,,,,,,,
AccruedLiabilitiesCurrent,192500000.000,212800000.000,206800000.000,207400000.000,159500000.000,182000000.000,177000000.000,168100000.000,156400000.000,411400000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,26700000.000,,,,,,,
AccruedLiabilitiesForUnredeeemedGiftCards,8400000.000,7900000.000,18200000.000,10900000.000,10600000.000,11000000.000,22000000.000,16700000.000,15400000.000,14600000.000
AccruedPayrollTaxesCurrent,5900000.000,4400000.000,4100000.000,4100000.000,2800000.000,3200000.000,,,,
AccruedProfessionalFeesCurrent,,,,,,,,,,23800000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,193600000.000,190400000.000,200800000.000,191800000.000,162500000.000,173600000.000,187900000.000,199000000.000,209700000.000,216900000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,-29200000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,-3800000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,-77300000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-142800000.000,-125400000.000,-110300000.000,-117100000.000,-43900000.000,-11200000.000,54600000.000,20300000.000,-19400000.000,-128000000.000
AdditionalPaidInCapitalCommonStock,1199600000.000,1201300000.000,1205700000.000,1212400000.000,1219800000.000,1223000000.000,1239900000.000,1246000000.000,1249000000.000,1252800000.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,19700000.000,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,19700000.000,,,,15800000.000,,,
Assets,5446500000.000,5480200000.000,5564000000.000,5572300000.000,5663500000.000,5771200000.000,5828500000.000,5810700000.000,5754100000.000,5803100000.000
AssetsCurrent,697200000.000,773100000.000,890500000.000,958400000.000,967200000.000,1066500000.000,1074400000.000,1147000000.000,1177500000.000,1362600000.000
AssetsFairValueDisclosureRecurring,,,,,,,,,,84300000.000
AssetsHeldForSaleAtCarryingValue,13200000.000,8900000.000,,,,,,,,
AssetsHeldForSaleCurrent,13200000.000,8900000.000,23900000.000,40300000.000,0.000,9300000.000,0.000,,,
BelowMarketLeaseNet,,,,,136000000.000,130400000.000,116600000.000,112100000.000,108100000.000,104000000.000
CapitalLeaseObligations,,,145000000.000,,,,75400000.000,,,
CapitalLeaseObligationsCurrent,6800000.000,,10700000.000,,,,10500000.000,,,
CapitalLeaseObligationsNoncurrent,106100000.000,98000000.000,88400000.000,84400000.000,80800000.000,78500000.000,75400000.000,72100000.000,70000000.000,66500000.000
CapitalLeasesFutureMinimumPaymentsDue,,,99100000.000,,,,125000000.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,18200000.000,,,,22600000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,13300000.000,,,,15300000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,15000000.000,,,,16900000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,16400000.000,,,,19100000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,17700000.000,,,,20900000.000,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,18500000.000,,,,30200000.000,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,39100000.000,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,85900000.000,,,
CapitalLeasesFutureMinimumPaymentsReceivableCurrent,,,25200000.000,,,,24100000.000,,,
CapitalLeasesFutureMinimumPaymentsReceivableDueThereafter,,,95800000.000,,,,73000000.000,,,
CapitalLeasesFutureMinimumPaymentsReceivableInFiveYears,,,20200000.000,,,,18600000.000,,,
CapitalLeasesFutureMinimumPaymentsReceivableInFourYears,,,23400000.000,,,,22400000.000,,,
CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,,,24000000.000,,,,23200000.000,,,
CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,,,24400000.000,,,,23500000.000,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,25600000.000,,,,13600000.000,,,
CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingLeasesCurrent,,,16400000.000,,,,16800000.000,,,
CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingLeasesNoncurrent,,,180400000.000,176300000.000,171400000.000,167400000.000,163100000.000,156400000.000,151400000.000,145100000.000
CapitalLeasesNetInvestmentInDirectFinancingLeases,232900000.000,229100000.000,196800000.000,,,,179900000.000,,,
CapitalLeasesNetInvestmentInDirectFinancingLeasesAllowanceForUncollectibleMinimumLeasePayments,,,800000.000,,,,300000.000,,,
CapitalLeasesNetInvestmentInDirectFinancingLeasesDeferredIncome,,,145800000.000,,,,120500000.000,,,
CapitalLeasesNetInvestmentInDirectFinancingLeasesMinimumPaymentsToBeReceived,,,213000000.000,,,,184800000.000,,,
CapitalLeasesNetInvestmentInDirectFinancingLeasesUnguaranteedResidualValuesOfLeasedProperty,,,25600000.000,,,,23800000.000,,,
CashAndCashEquivalentsAtCarryingValue,377700000.000,482800000.000,546700000.000,598800000.000,654100000.000,764300000.000,786900000.000,863100000.000,904700000.000,1013700000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
