,2011-09-30
AssetImpairmentCharges,-300.000
CostOfGoodsSold,360462.000
EarningsPerShareBasicAndDiluted,-0.020
GainsLossesOnExtinguishmentOfDebt,-72066.000
GeneralAndAdministrativeExpense,2297883.000
GrossProfit,-49812.000
IncomeLossFromContinuingOperations,-2347695.000
InterestExpense,-52555.000
NetIncomeLoss,-2472616.000
OperatingExpenses,2297883.000
OtherNonoperatingExpense,-124921.000
SalesRevenueGoodsNet,310650.000
StockIssuedDuringPeriodValueNewIssues,18000.000
StockIssuedDuringPeriodValueShareBasedCompensation,137000.000
