,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30
AdjustmentForAmortization,,,400784.000,,486493.000,
AllocatedShareBasedCompensationExpense,,,,1000.000,1000.000,4800.000
AmortizationOfIntangibleAssets,402231.000,403835.000,396123.000,338879.000,450944.000,307079.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-15647363.000,,6702771.000,
ComprehensiveIncomeNetOfTax,,,1124318.000,70541.000,-2387835.000,-1932147.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,30104.000,18629.000,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,1154422.000,89170.000,-2422013.000,-1965540.000
CostOfGoodsSold,10374465.000,12155533.000,12599954.000,9878008.000,7269658.000,8225181.000
DeferredIncomeTaxExpenseBenefit,,,-2050.000,,,
Depreciation,,,907368.000,,693771.000,
DepreciationNonproduction,,,438941.000,358277.000,326170.000,342644.000
Dividends,,,,,102824.000,
EarningsPerShareBasic,-0.050,-0.020,0.050,-0.010,-0.100,-0.090
EarningsPerShareDiluted,-0.050,-0.020,0.050,-0.010,-0.100,-0.090
EffectOfExchangeRateOnCashAndCashEquivalents,,,-64067.000,,-39777.000,
ForeignCurrencyTransactionGainLossBeforeTax,328799.000,328639.000,-32263.000,209628.000,80503.000,237559.000
GeneralAndAdministrativeExpense,2519970.000,2799433.000,2236071.000,2332925.000,2943390.000,4075952.000
GrossProfit,4998169.000,6201767.000,7417099.000,5310697.000,4158625.000,4953913.000
ImpairmentOfInvestments,,,,,500000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1125066.000,-277528.000,1299191.000,-203064.000,-2467788.000,-2304293.000
IncomeTaxExpenseBenefit,-3084.000,58343.000,68583.000,96462.000,30307.000,6098.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-2317465.000,,-2059868.000,
IncreaseDecreaseInAccountsReceivable,,,655749.000,,-428566.000,
IncreaseDecreaseInDeferredIncomeTaxes,,,,,15809.000,
IncreaseDecreaseInDeferredLiabilities,,,-8598.000,,,
IncreaseDecreaseInInventories,,,-1311221.000,,-1384012.000,
IncreaseDecreaseInOtherDeferredLiability,,,,,-14198.000,
IncreaseDecreaseInOtherOperatingAssets,,,1445436.000,,362070.000,
InvestmentIncomeInterestAndDividend,98366.000,153227.000,107774.000,4378.000,33035.000,7580.000
LineOfCreditFacilityIncreaseAdditionalBorrowings,,,,17900000.000,17900000.000,
LineOfCreditFacilityPeriodicPayment,,,,500000.000,500000.000,
LineOfCreditFacilityPeriodicPaymentInterest,,,,200000.000,200000.000,
NetCashProvidedByUsedInFinancingActivities,,,-44599.000,,-94903.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-44599.000,,-94903.000,
NetCashProvidedByUsedInInvestingActivities,,,-15282307.000,,8443895.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-15282307.000,,8443895.000,
NetCashProvidedByUsedInOperatingActivities,,,-256390.000,,-1606444.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-256390.000,,-1606444.000,
NetIncomeLoss,-1108301.000,-368766.000,1200504.000,-318155.000,-2463917.000,-2276998.000
NetIncomeLossAttributableToNoncontrollingInterest,-13681.000,32895.000,30104.000,18629.000,-34178.000,-33393.000
NonoperatingIncomeExpense,441009.000,805453.000,88685.000,233589.000,181529.000,257513.000
NumberOfReportableSegments,,,,,2.000,
OperatingExpenses,6564244.000,7284748.000,6206593.000,5747350.000,6807942.000,7515719.000
OperatingIncomeLoss,-1566075.000,-1082981.000,1210506.000,-436653.000,-2649317.000,-2561806.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,-76186.000,387628.000,75958.000,344975.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,75958.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,1068.000,124.000,-124.000
OtherNonoperatingIncomeExpense,13844.000,323587.000,13174.000,19583.000,67991.000,12374.000
PaymentsOfDividendsMinorityInterest,,,59129.000,,102824.000,
PaymentsToAcquirePropertyPlantAndEquipment,,,847231.000,,556105.000,
PaymentsToAcquireShortTermInvestments,,,14435076.000,,5000000.000,
ProceedsFromSaleOfShortTermInvestments,,,,,14000000.000,
ProceedsFromStockOptionsExercised,,,14530.000,,7921.000,
ProfitLoss,-1121982.000,-335871.000,1230608.000,-299526.000,-2498095.000,-2310391.000
ResearchAndDevelopmentExpense,2112136.000,2200240.000,1703159.000,1440336.000,1945372.000,1917807.000
Revenues,15372634.000,18357300.000,20017053.000,15188705.000,11428283.000,13179094.000
SalesRevenueGoodsNet,,,,,11428283.000,13179094.000
SalesRevenueNet,15372634.000,18357300.000,20017053.000,15188705.000,11428283.000,13179094.000
SellingAndMarketingExpense,1529907.000,1881240.000,1432299.000,1276933.000,1142066.000,872237.000
ShareBasedCompensation,,,322927.000,,319136.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,,22000.000,,28000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,,-64075.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,,,3.670,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,,0.330
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,2.230,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,,,,107000.000,54000.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,0.650,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,,,,,,224000.000
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,-12201.000,
StockIssuedDuringPeriodValueStockOptionsExercised,,,,,7922.000,
UnrealizedGainLossOnInvestments,,,,,124.000,
UnrealizedLossOnSecurities,,,,,500000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,23823321.000,23825134.000,24344799.000,24024725.000,24168301.000,24236445.000
WeightedAverageNumberOfSharesIssuedBasic,,,,24024725.000,24168301.000,24236445.000
WeightedAverageNumberOfSharesOutstandingBasic,23823321.000,23825134.000,23846864.000,24024725.000,24168301.000,24236445.000
