,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,35417000.000,38341000.000,48035000.000,51081000.000,56043000.000,76208000.000,74384000.000,74152000.000,71247000.000,81084000.000,86405000.000,137095000.000,142035000.000,130565000.000,141043000.000,135179000.000,135649000.000,134798000.000,133948000.000,140439000.000,137432000.000,129771000.000,128911000.000,130300000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,2200000.000,-8000.000,1843000.000,-27000.000,527000.000,1651000.000,579000.000,157000.000,6000.000,13000.000,187000.000,75000.000,360000.000,143000.000
AccumulatedDistributionsInExcessOfNetIncome,119299000.000,138847000.000,157062000.000,181044000.000,205312000.000,234737000.000,277224000.000,312610000.000,350495000.000,396599000.000,440958000.000,484371000.000,500534000.000,538316000.000,567806000.000,607147000.000,632889000.000,667272000.000,700912000.000,710602000.000,684152000.000,681631000.000,732613000.000,750744000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,1020000.000,,,,-391000.000,,,,-106000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,-25875000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,-9006000.000,,,,20695000.000,,,,-88212000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,24899000.000,-289000.000,-32601000.000,-18212000.000,-50737000.000,-44341000.000,-35366000.000,-50261000.000,-38789000.000,-17060000.000,-5275000.000,-9237000.000,-16895000.000,-54084000.000,-81007000.000,-145770000.000,-121342000.000,-125680000.000,-139805000.000,-121125000.000,-136101000.000,-134886000.000,-156676000.000,-150849000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,,,,,,,1505000.000,,,,,,,,,,,,,,,,,
AcquiredFiniteLivedIntangibleAssetAmount,,,,,374300000.000,102154000.000,196334000.000,4995000.000,19976000.000,,,,,,,,,,,,,,,
AdditionalPaidInCapital,1589735000.000,1720123000.000,1863227000.000,2042787000.000,2230951000.000,2412095000.000,2786855000.000,2814249000.000,2843965000.000,2874248000.000,2904927000.000,2936251000.000,2968217000.000,3000659000.000,3033283000.000,3063579000.000,3093255000.000,3123031000.000,3037727000.000,3058386000.000,3077611000.000,3096573000.000,3106456000.000,3126911000.000
AssetRetirementObligationsNoncurrent,,,,,15520000.000,15823000.000,19194000.000,19379000.000,19685000.000,20102000.000,22076000.000,,,,23271000.000,,,,25424000.000,,,,17749000.000,
Assets,2539705000.000,2896990000.000,3045812000.000,3380542000.000,3484016000.000,3751221000.000,4416299000.000,4463633000.000,4480124000.000,4559815000.000,4713369000.000,4720615000.000,4723586000.000,4639162000.000,4605897000.000,4479340000.000,4576658000.000,4540326000.000,4626015000.000,4633769000.000,4714545000.000,4762887000.000,4698923000.000,4595115000.000
AssetsFairValueDisclosure,,,,,25922000.000,,,,,,,,,,,,,,,,,,,
AssetsHeldForSaleCurrent,,,,,,,,,,11896000.000,,,,,,,,,,,,,,
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,,,,,,,,14850000.000,14850000.000,0.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,,,,13771000.000,76156000.000,,,
AssetsNeededForImmediateSettlementAggregateFairValue,,,,,,,,,,24100000.000,27100000.000,29800000.000,29700000.000,17100000.000,19100000.000,26500000.000,20400000.000,16100000.000,11900000.000,16200000.000,15200000.000,13100000.000,7300000.000,5700000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,,,,,,,14850000.000,14850000.000,0.000
BusinessAcquisitionPurchasePriceAllocationBuildings,,,,,,,262651000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesDeferredRevenue,,,,,,,15488000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,,,57750000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLand,,,,,,,91691000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNoncurrentLiabilitiesLongTermDebt,,,,,,,222680000.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,819881000.000,,,,774876000.000,,,,726054000.000,,,,927405000.000,,,,790111000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,51002000.000,,,,51981000.000,,,,52449000.000,,,,55140000.000,,,,56991000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,52823000.000,,,,288037000.000,,,,26232000.000,,,,57732000.000,,,,31676000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,52393000.000,,,,53271000.000,,,,288142000.000,,,,57177000.000,,,,31271000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,51967000.000,,,,52842000.000,,,,53318000.000,,,,306650000.000,,,,306381000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,51550000.000,,,,52415000.000,,,,52888000.000,,,,55829000.000,,,,57834000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,560146000.000,,,,276330000.000,,,,253025000.000,,,,394877000.000,,,,305958000.000,
CapitalLeasesNetInvestmentInDirectFinancingLeases,452885000.000,492288000.000,462505000.000,474068000.000,472051000.000,474277000.000,475872000.000,474018000.000,475076000.000,478346000.000,479916000.000,480645000.000,485090000.000,481561000.000,479425000.000,474852000.000,496617000.000,496348000.000,495564000.000,500879000.000,511001000.000,510755000.000,508392000.000,509483000.000
CapitalLeasesNetInvestmentInDirectFinancingLeasesDeferredIncome,,,,,,,810838000.000,,,,763508000.000,,,,712799000.000,,,,912160000.000,,,,471411000.000,
