,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableTradeCurrent,37879000.000,33083000.000,40367000.000,54134000.000,39230000.000,43105000.000,45745000.000,43184000.000,45920000.000,45361000.000,46873000.000,65840000.000,53010000.000,52022000.000,62344000.000,76314000.000,69131000.000,82019000.000,89096000.000,128006000.000,92089000.000,78153000.000,70669000.000,77356000.000,63542000.000
AccountsReceivableNetCurrent,87841000.000,87231000.000,93447000.000,98697000.000,102568000.000,106934000.000,105588000.000,100401000.000,109178000.000,107139000.000,108720000.000,104262000.000,107568000.000,103365000.000,129491000.000,149730000.000,162853000.000,161914000.000,152557000.000,144053000.000,146791000.000,138614000.000,135455000.000,141705000.000,138149000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,22690000.000,,,,22178000.000,,,,25763000.000,,,,43155000.000,,,,37206000.000,,,,34002000.000,
AccruedIncomeTaxesCurrent,,,,1919000.000,,,,2469000.000,,,,1477000.000,,,,2679000.000,,,,3265000.000,,,,2818000.000,
AccruedInsuranceCurrent,,,,35066000.000,,,,37717000.000,,,,31293000.000,,,,116858000.000,,,,94948000.000,,,,71123000.000,
AccruedLiabilitiesCurrent,177473000.000,175248000.000,184256000.000,183634000.000,176542000.000,188455000.000,202638000.000,200895000.000,187466000.000,205354000.000,216919000.000,209479000.000,188321000.000,198925000.000,428799000.000,422654000.000,417795000.000,388999000.000,390765000.000,372874000.000,371343000.000,384444000.000,345398000.000,328037000.000,292145000.000
AccruedSalariesCurrent,,,,52268000.000,,,,71567000.000,,,,76278000.000,,,,124935000.000,,,,80291000.000,,,,102025000.000,
AccruedVacationCurrent,,,,23565000.000,,,,24697000.000,,,,25715000.000,,,,43037000.000,,,,44421000.000,,,,42411000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,1291217000.000,1351605000.000,-1411612000.000,1460153000.000,1522779000.000,1584635000.000,1601289000.000,1661109000.000,1726770000.000,1794148000.000,-1822256000.000,-1891040000.000,-1960626000.000,-1691384000.000,-1905993000.000,-2123632000.000,-2345096000.000,-2499701000.000,-2543035000.000,-2670455000.000,-2720736000.000,-2850751000.000,-2884846000.000,2797681000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-43000.000,60000.000,-1607000.000,-1015000.000,32000.000,-116000.000,864000.000,0.000,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,1908926000.000,1958652000.000,1965705000.000,1970820000.000,1977708000.000,1984814000.000,1991347000.000,1997946000.000,2005261000.000,2012725000.000,2020096000.000,2025471000.000,2033492000.000,2041742000.000,4028831000.000,4034655000.000,4044305000.000,4051927000.000,4062781000.000,4069283000.000,4078781000.000,4088290000.000,4096963000.000,4102397000.000,4105640000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,17000000.000,,,,15300000.000,,,,17700000.000,,,,26500000.000,,,,26500000.000,,,,27000000.000,
Assets,4431268000.000,4405764000.000,4438441000.000,4466061000.000,4576109000.000,4578321000.000,4587421000.000,4665978000.000,4620908000.000,4630842000.000,4644231000.000,4737757000.000,4719608000.000,4750776000.000,10797714000.000,10521363000.000,10490965000.000,10353280000.000,10274960000.000,10048564000.000,9988672000.000,9872332000.000,9632283000.000,9217687000.000,8238088000.000
AssetsCurrent,254253000.000,253819000.000,273291000.000,280875000.000,297541000.000,292582000.000,301355000.000,309038000.000,283362000.000,283025000.000,293878000.000,294862000.000,287382000.000,288693000.000,698687000.000,614789000.000,553524000.000,497684000.000,478121000.000,497943000.000,467499000.000,701586000.000,553894000.000,619504000.000,473717000.000
AssetsFairValueDisclosure,,,,,,,,,,,,2505000.000,,,,763000.000,,,,,,,,,
AssetsHeldForSaleLongLivedFairValueDisclosure,,,,,,,,,,,,,,,,,,,,110620000.000,65906000.000,354565000.000,173481000.000,97843000.000,106344000.000
