,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,,,,11095437.000,,,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,819505.000,1566.000,62.000,649627.000,286062.000,,262691.000,630424.000,80207.000,,189517.000,1118103.000,437348.000,,,,,,3355867.000,3381642.000,3210172.000,,
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,,,,99710.000,1301443.000,1200750.000,1606341.000,1334829.000,,,,365120.000,1358132.000
AccountsReceivableNet,,,,,,,,,128838.000,,324575.000,649857.000,325024.000,,,,,,,,,,
AccountsReceivableNetCurrent,96393.000,107936.000,91878.000,41713.000,,,3358600.000,,,,,,,,172863.000,,,,,,,,1451267.000
AccruedLiabilitiesCurrent,316241.000,446264.000,374850.000,273316.000,361646.000,356114.000,321109.000,317771.000,361077.000,236599.000,398536.000,632969.000,591092.000,3540275.000,342497.000,281286.000,257936.000,365937.000,247513.000,220653.000,109365.000,131128.000,149987.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1300102.000,1095418.000,979911.000,1013504.000,1057482.000,1091099.000,1328037.000,1947645.000,2589473.000,3199623.000,3821822.000,4432651.000,4916106.000,5243606.000,5667932.000,6193351.000,986712.000,1005668.000,987642.000,1017135.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,5267348.000,5699444.000,5639049.000,5669231.000,5573050.000,5923398.000,6012505.000,7138066.000,7403250.000,7642886.000,7114641.000,7180105.000,7196797.000,7330995.000,7502279.000,7620292.000,6212956.000,5776306.000,5928784.000,5137133.000,5026061.000,3939898.000,4151790.000
AdditionalPaidInCapitalCommonStock,21975605.000,21975605.000,21975605.000,21975605.000,21994074.000,21994074.000,21994074.000,21994074.000,21994074.000,22979734.000,22979734.000,22979734.000,22979734.000,22979734.000,22979734.000,22979734.000,22979734.000,22979734.000,22979734.000,22979734.000,22979734.000,22979734.000,22979734.000
AdvancesOnInventoryPurchases,37164246.000,44746804.000,66611798.000,51607300.000,57784559.000,43019343.000,75516551.000,67254233.000,42842131.000,38074096.000,42189218.000,58261106.000,83575190.000,68670928.000,88309797.000,125447075.000,109216294.000,100807121.000,101556968.000,62923559.000,63333915.000,71921388.000,66914400.000
AdvancesToAffiliate,,,,,,,,,,,,,,103893.000,,,,196512.000,,,,111684.000,
AllowanceForDoubtfulAccountsReceivable,2772.000,2796.000,1062.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,3031995.000,2942770.000,2931307.000,,2764694.000
Assets,140575992.000,201165092.000,234491426.000,191491594.000,216575019.000,166195716.000,196311206.000,215330633.000,199743760.000,261555625.000,307768858.000,316849664.000,352456149.000,278511756.000,287418884.000,360141289.000,320687817.000,288223153.000,296469267.000,175494872.000,159844405.000,160568939.000,135717592.000
