,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AdministrativeFeesExpense,,,,,0.000,,,,,,,,,
AdvertisingRevenue,,,,,,,,,,16089.000,15518.000,,-1324.000,-7081.000
AmortizationOfDebtDiscountPremium,89.000,,,,111.000,,,,115.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-24912.000,,,,145.000,,,,6.000,,,,-31088.000,
ConversionOfStockAmountIssued1,,,,,,,,,,,,,60000.000,
CostOfRevenue,63197.000,51934.000,54374.000,29179.000,2178.000,1586.000,4634.000,-1515.000,,122686.000,107732.000,,39167.000,122755.000
DeferredRevenueRevenueRecognized,,,,,4783.000,7808.000,,,0.000,,,,,
Depreciation,1002.000,1780.000,1926.000,1957.000,1957.000,1258.000,3060.000,-1259.000,256.000,1695.000,1568.000,2496.000,1662.000,
DepreciationAndAmortization,,,,,,,,,,,,,,1663.000
EarningsPerShareBasic,,,,,,,,,,,,,-0.010,-0.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
GainLossOnSaleOfLoansAndLeases,,,,,,,,,,,,,11000.000,
GeneralAndAdministrativeExpense,10079.000,10075.000,13619.000,13955.000,1345.000,559.000,1831.000,-1191.000,3292.000,50698.000,69197.000,222848.000,238770.000,116867.000
GrossProfit,59818.000,39212.000,51864.000,31953.000,2605.000,1439.000,3107.000,-1821.000,,66451.000,56693.000,,18279.000,176688.000
IncomeLossFromContinuingOperations,,,,,,,,,,,,,234635.000,
IncreaseDecreaseInAccountsPayable,-4597.000,,,,837.000,,,,24765.000,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,1324.000,
IncreaseDecreaseInAccountsReceivable,-2000.000,,,,,,,,,,,,-18654.000,
IncreaseDecreaseInCustomerAdvances,,,,,,,,,,,,,357658.000,
IncreaseDecreaseInDeferredRevenue,-35815.000,,,,-4783.000,,,,,,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,5000.000,,,,,,,,,,,,,
IncreaseDecreaseInInventories,,,,,,,,,,,,,-5463.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-3579.000,,,,-2178.000,,,,,,,,,
InterestAndOtherIncome,,,,,,,,,,2.000,,,,
InterestExpense,89.000,209.000,432.000,447.000,347.000,148.000,549.000,-211.000,115.000,819.000,,,-1323.000,1323.000
InterestExpenseOther,,,,,111.000,,,,,,,,,
ManagementFeeExpense,,,,,0.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,5000.000,,,,1489.000,,,,3177.000,,,,371658.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5000.000,,,,1489.000,,,,3177.000,,,,371658.000,
NetCashProvidedByUsedInInvestingActivities,-4679.000,,,,,,,,,,,,-2900.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4679.000,,,,,,,,,,,,-2900.000,
NetCashProvidedByUsedInOperatingActivities,-25233.000,,,,-1344.000,,,,-3171.000,,,,-173189.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-25233.000,,,,-1344.000,,,,-3171.000,,,,-173189.000,
NetIncomeLoss,8509.000,-9745.000,9912.000,6739.000,-1644.000,-1866.000,-3783.000,1440.000,-28307.000,-225938.000,-166695.000,-100296.000,-234635.000,-1499.000
NonoperatingIncomeExpense,-89.000,-209.000,-432.000,-447.000,-347.000,-148.000,-549.000,711.000,673.000,-817.000,,,52887.000,-1323.000
OperatingExpenses,51220.000,48748.000,41520.000,24767.000,3902.000,3157.000,6341.000,-2550.000,28980.000,291572.000,-166695.000,726210.000,305801.000,176864.000
OperatingIncomeLoss,,,,,,,,,,-225121.000,-166695.000,,-287522.000,-176.000
OtherIncome,,,,,,,,,788.000,,,,54210.000,
PaymentsForCommissions,,,,,0.000,,,,,,,,,
PaymentsForProceedsFromProductiveAssets,,,,,,,,,,,,,-2900.000,
PaymentsForRepurchaseOfEquity,,,,,,,,,,,,,25000.000,
PaymentsToAcquireNotesReceivable,,,,,,,,,,,,,-11000.000,
PaymentsToAcquirePropertyPlantAndEquipment,4679.000,,,,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,,,,25000.000,
ProceedsFromNotesPayable,,,,,,,,,,,,,357658.000,
ProceedsFromRelatedPartyDebt,,,,,1890.000,,,,3297.000,,,,,
ProceedsFromRepaymentsOfBankOverdrafts,,,,,-401.000,,,,-120.000,,,,,
ProfessionalFees,40139.000,36893.000,25975.000,8855.000,600.000,1340.000,1450.000,-100.000,25432.000,192160.000,101003.000,-167374.000,49361.000,17927.000
ResearchAndDevelopmentExpense,,,,,,,,,,,5776.000,,,24230.000
Revenues,123015.000,91146.000,106238.000,61132.000,4783.000,3025.000,7741.000,-3336.000,,189137.000,164425.000,,57446.000,299443.000
SalesRevenueNet,123015.000,91146.000,106238.000,61132.000,4783.000,3025.000,7741.000,-3336.000,,189137.000,164425.000,,3236.000,299443.000
StockDividendsShares,,,,,,,,,,,,,250000.000,
TravelAndEntertainmentExpense,,,,,,,,,,30930.000,30326.000,,14684.000,9096.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,12063381.000,12063381.000,12063381.000,-24126762.000,12063381.000,12063381.000,12063381.000,-24126762.000,12063381.000,32659256.000,41124045.000,-51496146.000,42379556.000,43168556.000
