,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableCurrent,59189.000,74908.000,82871.000,75860.000,73860.000
AccountsReceivableNet,56635.000,,,,
AccountsReceivableNetCurrent,,72276.000,74023.000,77951.000,81910.000
AccruedSalariesCurrentAndNoncurrent,1248000.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-65892.000,-65358.000
AdditionalPaidInCapital,4357141.000,4357141.000,4378504.000,4709529.000,4758528.000
Assets,263674.000,284691.000,273472.000,271816.000,253205.000
AssetsCurrent,59753.000,85346.000,77218.000,78027.000,101.000
CapitalizedCostsWellsAndRelatedEquipmentAndFacilities,,,,67392.000,67392.000
Cash,,,,,81809.000
CashAndCashEquivalentsAtCarryingValue,3118.000,13069.000,3195.000,76.000,101.000
CashEquivalentsAtCarryingValue,3118.000,13070.000,3195.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,
CommonStockSharesAuthorized,290000000.000,290000000.000,290000000.000,290000000.000,
CommonStockSharesIssued,107180790.000,107180790.000,128318127.000,216943384.000,
CommonStockSharesOutstanding,107180790.000,107180790.000,128318127.000,216943384.000,
CommonStockValue,107181.000,107181.000,128318.000,216943.000,273943.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-2201561.000,-2201562.000,-2201562.000,-2201561.000,-2201562.000
EmployeeRelatedLiabilitiesCurrent,,138074.000,142664.000,147254.000,149984.000
FurnitureAndFixturesGross,,,,21980.000,21980.000
InterestPayableCurrent,349684.000,376119.000,399055.000,421891.000,442879.000
Liabilities,3035688.000,3248835.000,3312818.000,3011500.000,3152390.000
LiabilitiesAndStockholdersEquity,263674.000,284691.000,273472.000,271816.000,253205.000
LiabilitiesCurrent,1309590.000,1184003.000,1225697.000,1114427.000,1191559.000
LiabilitiesNoncurrent,1726098.000,2064832.000,2087121.000,1897073.000,1960831.000
LoansPayableCurrent,518561.000,342252.000,335312.000,198017.000,261692.000
LongTermLoansPayable,320000.000,,572500.000,320000.000,320000.000
MineralPropertiesAccumulatedImpairment,,,,-328970.000,-348970.000
NotesAndLoansReceivableNetNoncurrent,,7500.000,7500.000,7500.000,1250.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,271406.000,
NotesReceivableNet,7500.000,,,,
OtherAssetsNoncurrent,1000.000,1250.000,1250.000,1250.000,0.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,
PreferredStockSharesIssued,3777302.000,3777302.000,3777302.000,3927302.000,
PreferredStockSharesOutstanding,3777302.000,3777302.000,3777302.000,3927302.000,
PreferredStockValue,3777.000,3777.000,3777.000,3927.000,9927.000
PropertyPlantAndEquipmentGross,,,,118861.000,118861.000
PropertyPlantAndEquipmentNet,60366.000,57900.000,55435.000,52969.000,7500.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,0.120,
StockholdersEquity,-2772014.000,-2964144.000,-3039345.000,-2739685.000,-2899185.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-2772014.000,-2964144.000,-3039346.000,-2739684.000,-2899185.000
UnprovedOilAndGasPropertySuccessfulEffortMethod,,,,132069.000,112041.000
