,2014-09-30,2015-03-27,2015-06-26,2015-09-25,2016-04-01,2016-07-01,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,1879000.000,1973000.000,1770000.000,1713000.000,1555000.000,274000.000,1107000.000,1087000.000
AmortizationOfFinancingCosts,,185000.000,,,,,,,194000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,100000.000,100000.000,100000.000,22000.000,12000.000,2000.000,-27000.000,35000.000
CapitalExpendituresIncurredButNotYetPaid,,34000.000,,,0.000,,,,
CapitalLeaseObligationsIncurred,,0.000,,,0.000,,,,
CapitalLeasesIncomeStatementAmortizationExpense,,100000.000,,,100000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-14074000.000,,,-1373000.000,,,,6038000.000
ComprehensiveIncomeNetOfTax,2000000.000,3711000.000,6452000.000,13946000.000,6868000.000,5232000.000,7287000.000,3431000.000,6875000.000
ContractRevenueCost,274000000.000,236382000.000,282563000.000,272224000.000,283711000.000,280644000.000,257687000.000,261565000.000,264701000.000
ContractsRevenue,301000000.000,260920000.000,309509000.000,299061000.000,310682000.000,307895000.000,283782000.000,,290063000.000
DefinedContributionPlanCostRecognized,1000000.000,500000.000,,,700000.000,,900000.000,,700000.000
EarningsPerShareBasic,,0.470,0.570,1.330,0.620,0.570,0.620,0.400,0.610
EarningsPerShareDiluted,,0.460,0.560,1.290,0.610,0.550,0.600,0.400,0.600
EffectOfExchangeRateOnCashAndCashEquivalents,,-513000.000,,,989000.000,,,,175000.000
EffectiveIncomeTaxRateContinuingOperations,0.354,0.360,0.360,-1.037,0.372,0.367,0.327,-0.702,0.366
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350,0.350,-0.700,0.350
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,676000.000,711000.000,637000.000,610000.000,554000.000,97000.000,393000.000,387000.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,-277000.000,,,,0.000
GoodwillImpairmentLoss,,0.000,,,0.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,7759000.000,9408000.000,6888000.000,10499000.000,9562000.000,9814000.000,7312000.000,10515000.000
IncomeTaxExpenseBenefit,1000000.000,2794000.000,3388000.000,-7140000.000,3910000.000,3512000.000,3207000.000,2903000.000,
IncomeTaxesPaidNet,,37000.000,,,2320000.000,,,,161000.000
IncreaseDecreaseInAccountsPayable,,-10784000.000,,,-36832000.000,,,,-22599000.000
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,,4967000.000,,,1094000.000,,,,2415000.000
