,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,2213000.000,1911000.000,811000.000
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,9102000.000,9479000.000,9000000.000,9861000.000
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,1764000.000,2213000.000,1911000.000,811000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,32888000.000,32491000.000,29228000.000,23937000.000
AmortizationOfFinancingCosts,1709000.000,2175000.000,2077000.000,1848000.000
AmortizationOfIntangibleAssets,,11293000.000,9640000.000,9709000.000
AssetImpairmentCharges,,,19602000.000,125680000.000
BrokerageCommissionsRevenue,561026000.000,484386000.000,461691000.000,454604000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,-3731000.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,-215000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-52835000.000,8826000.000
ClearingFeesRevenue,112735000.000,118011000.000,139136000.000,115498000.000
CommonStockDividendsPerShareCashPaid,0.200,,,
CommonStockDividendsPerShareDeclared,,0.250,0.150,0.100
CommunicationsAndInformationTechnology,60728000.000,60760000.000,53875000.000,52822000.000
ComprehensiveIncomeNetOfTax,-7252000.000,-456000.000,-18796000.000,-114280000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,261000.000,1054000.000,659000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-7717000.000,-195000.000,-17742000.000,-113621000.000
CurrentFederalTaxExpenseBenefit,,,-30000.000,
CurrentForeignTaxExpenseBenefit,,11119000.000,8245000.000,16533000.000
CurrentIncomeTaxExpenseBenefit,,11698000.000,8316000.000,17298000.000
CurrentStateAndLocalTaxExpenseBenefit,,579000.000,101000.000,765000.000
DeferredFederalIncomeTaxExpenseBenefit,,1158000.000,-7564000.000,-44931000.000
DeferredForeignIncomeTaxExpenseBenefit,,-4469000.000,-3025000.000,-2330000.000
DeferredIncomeTaxExpenseBenefit,-4866000.000,-3311000.000,-10589000.000,-47261000.000
Depreciation,,20207000.000,19370000.000,20406000.000
DepreciationAmortizationAndAccretionNet,38943000.000,36624000.000,33295000.000,34334000.000
DepreciationAndAmortization,38943000.000,36624000.000,33295000.000,34334000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,-2475000.000,,
DifferenceBetweenReportedAmountAndReportingCurrencyDenominatedAmountValue,,-3635000.000,2039000.000,-4122000.000
DividendsCommonStockCash,24180000.000,29566000.000,18468000.000,12482000.000
EarningsPerShareBasic,-0.030,-0.090,-0.170,-0.870
EarningsPerShareDiluted,-0.030,-0.090,-0.170,-0.870
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,93000.000,3472000.000,441000.000,-4174000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350
EquityMethodInvestmentOtherThanTemporaryImpairment,8829000.000,,,
EquityMethodInvestmentSummarizedFinancialInformationCostOfSales,,,2594000.000,2980000.000
EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,,,73003000.000,82361000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,75597000.000,85341000.000
GainLossOnDispositionOfAssets,-590000.000,-155000.000,,
GoodwillAcquiredDuringPeriod,,,4091000.000,
GoodwillAllocationAdjustment,,,1820000.000,
GoodwillAndIntangibleAssetImpairment,,,19602000.000,
GoodwillImpairmentLoss,,,18918000.000,121619000.000
GoodwillPurchaseAccountingAdjustments,,,,-60000.000
GoodwillTranslationAdjustments,,2416000.000,950000.000,301000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-32828000.000,-27569000.000,-158351000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,82000.000,-1257000.000,-21345000.000,-136816000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,31571000.000,6224000.000,21535000.000
IncomeLossFromEquityMethodInvestments,10466000.000,8569000.000,,
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,1223000.000,575000.000,1376000.000,1001000.000
IncomeTaxExpenseBenefit,2647000.000,8387000.000,-2273000.000,-29963000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,4344000.000,4116000.000,10951000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,-1988000.000,2871000.000,6186000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-440000.000,-7471000.000,-47886000.000
IncomeTaxReconciliationNondeductibleExpense,,1643000.000,1653000.000,1531000.000
IncomeTaxReconciliationNondeductibleExpenseAmortization,,,1820000.000,
IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,,,18918000.000,38330000.000
IncomeTaxReconciliationOtherAdjustments,,,,266000.000
IncomeTaxReconciliationPriorYearIncomeTaxes,,-614000.000,645000.000,1922000.000
IncomeTaxReconciliationRepatriationOfForeignEarnings,,9752000.000,-2655000.000,4074000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-1616000.000,-1151000.000,-6727000.000
IncomeTaxReconciliationTaxCredits,,464000.000,,
IncomeTaxesPaidNet,23948000.000,15024000.000,12709000.000,15700000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-8125000.000,-19881000.000,1937000.000,10316000.000
IncreaseDecreaseInAccountsReceivable,-7847000.000,-20726000.000,13727000.000,4510000.000
IncreaseDecreaseInBrokerageReceivables,-25902000.000,9068000.000,44540000.000,303167000.000
IncreaseDecreaseInDepositOtherAssets,7040000.000,,,
IncreaseDecreaseInEmployeeRelatedLiabilities,14554000.000,-47894000.000,-1354000.000,11922000.000
IncreaseDecreaseInOtherOperatingAssets,44956000.000,46515000.000,-14164000.000,10347000.000
IncreaseDecreaseInOtherOperatingLiabilities,-10553000.000,71000.000,-2712000.000,-7848000.000
IncreaseDecreaseInPayablesToBrokerDealers,-82889000.000,75406000.000,-38035000.000,336343000.000
IncreaseDecreaseInPayablesToCustomers,-5044000.000,18718000.000,37895000.000,-35415000.000
InterestExpense,25759000.000,26885000.000,30297000.000,32298000.000
InterestIncomeOperating,2300000.000,1964000.000,2193000.000,2229000.000
InterestPaidNet,17525000.000,25240000.000,26865000.000,31119000.000
LaborAndRelatedExpense,627368000.000,546501000.000,516222000.000,511532000.000
LeaseAndRentalExpense,,13465000.000,18230000.000,19178000.000
LicenseAndServicesRevenue,73620000.000,84153000.000,90538000.000,102998000.000
MarketingAndAdvertisingExpense,40011000.000,35850000.000,30853000.000,31265000.000
NetCashProvidedByUsedInContinuingOperations,-67996000.000,-18438000.000,,
NetCashProvidedByUsedInFinancingActivities,-26423000.000,-55070000.000,-30144000.000,-23303000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-26423000.000,-55070000.000,-30144000.000,-23303000.000
NetCashProvidedByUsedInInvestingActivities,-46245000.000,-15505000.000,-42120000.000,18396000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-46245000.000,-15505000.000,-42120000.000,18396000.000
NetCashProvidedByUsedInOperatingActivities,4579000.000,48665000.000,18988000.000,56037000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,4579000.000,48665000.000,18988000.000,56037000.000
NetIncomeLossAttributableToNoncontrollingInterest,616000.000,309000.000,926000.000,1190000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-3181000.000,-9953000.000,-19998000.000,-108043000.000
NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,,,,1056000.000
NoncontrollingInterestIncreaseFromBusinessCombination,,-945000.000,,
OccupancyNet,24664000.000,23667000.000,28380000.000,31299000.000
OtherAmortizationOfDeferredCharges,33652000.000,26549000.000,26095000.000,23112000.000
OtherAssetImpairmentCharges,,5362000.000,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,-1486000.000,,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesTax,-547000.000,,,
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,-1486000.000,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-3228000.000,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-3201000.000,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,253000.000,1524000.000,-1069000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,-69000.000,-462000.000,-341000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,9196000.000,-194000.000,-5699000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationNetOfTax,,,1659000.000,
OtherComprehensiveIncomeLossNetOfTax,,9449000.000,1330000.000,-6768000.000
OtherComprehensiveIncomeLossTaxPortionAttributableToNoncontrollingInterest,151000.000,,,
OtherExpenses,35803000.000,34777000.000,31254000.000,28121000.000
OtherNoncashIncomeExpense,617000.000,-269000.000,-841000.000,-966000.000
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,,5362000.000,,
PaymentsForDerivativeInstrumentInvestingActivities,11172000.000,2669000.000,3542000.000,730000.000
PaymentsForProceedsFromOtherInvestingActivities,,,-2553000.000,-659000.000
PaymentsForRepurchaseOfCommonStock,35868000.000,12939000.000,,
PaymentsOfDebtIssuanceCosts,8891000.000,134000.000,1142000.000,
PaymentsOfDividendsCommonStock,24180000.000,29566000.000,18237000.000,12482000.000
PaymentsOfDividendsMinorityInterest,,,231000.000,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,9102000.000,9479000.000,9000000.000,9861000.000
PaymentsToAcquireEquityMethodInvestments,,,13145000.000,
PaymentsToAcquireNotesReceivable,4953000.000,,,
PaymentsToAcquireOtherInvestments,11300000.000,3121000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,23357000.000,5907000.000,12358000.000,6537000.000
PaymentsToDevelopSoftware,,11394000.000,10753000.000,8474000.000
PrincipalTransactionsRevenue,235580000.000,211159000.000,183714000.000,180330000.000
ProceedsFromCollectionOfNotesReceivable,882000.000,,,
ProceedsFromDerivativeInstrumentInvestingActivities,5893000.000,6480000.000,1454000.000,3888000.000
ProceedsFromDivestitureOfBusinessesAndInterestsInAffiliates,,,,23295000.000
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,,,413000.000
ProceedsFromIncomeTaxRefunds,8539000.000,2131000.000,2388000.000,1196000.000
ProceedsFromIssuanceOfLongTermDebt,250000000.000,,,
ProceedsFromPaymentsForOtherFinancingActivities,,,,-149000.000
ProceedsFromSaleAndMaturityOfOtherInvestments,1062000.000,1106000.000,,
ProceedsFromSaleOfAvailableForSaleSecurities,,,,5882000.000
ProceedsFromShortTermDebt,55000000.000,195000000.000,195000000.000,210000000.000
ProceedsFromStockOptionsExercised,75000.000,30000.000,910000.000,464000.000
ProfessionalFees,27413000.000,23238000.000,24527000.000,41904000.000
ProfitLoss,-2565000.000,-9644000.000,-19072000.000,-106853000.000
ProvisionForDoubtfulAccounts,250000.000,319000.000,,
RepaymentsOfLongTermDebt,60000000.000,,9385000.000,
RepaymentsOfShortTermDebt,190000000.000,195000000.000,185000000.000,210000000.000
Revenues,1015473000.000,924587000.000,901450000.000,881035000.000
SalesRevenueNet,1015473000.000,924587000.000,901450000.000,881035000.000
ShareBasedCompensation,32772000.000,32404000.000,29594000.000,23953000.000
StockIssuedDuringPeriodSharesAcquisitions,,,1339158.000,
StockIssuedDuringPeriodSharesShareBasedCompensationGross,,3952172.000,4570832.000,3692810.000
StockIssuedDuringPeriodSharesTreasuryStockReissued,,932198.000,729.000,588114.000
StockIssuedDuringPeriodValueAcquisitions,-1083000.000,,,
StockIssuedDuringPeriodValueRestrictedStockAwardGross,,10000.000,,
StockIssuedDuringPeriodValueShareBasedCompensation,75000.000,22000.000,910000.000,458000.000
StockIssuedDuringPeriodValueTreasuryStockReissued,3000.000,11839000.000,2000.000,6000.000
StockholdersEquityOther,,42000.000,275000.000,290000.000
TreasuryStockValueAcquiredCostMethod,35868000.000,12939000.000,,
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,,-2230000.000,-281000.000,-280000.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,,2230000.000,281000.000,280000.000
WeightedAverageNumberOfDilutedSharesOutstanding,118334995.000,116014202.000,119052908.000,124754651.000
WeightedAverageNumberOfSharesOutstandingBasic,118334995.000,116014202.000,119052908.000,124754651.000
