,2011-07-03,2012-01-01,2012-04-01,2012-12-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,,,,13111000.000,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,,,,,2834000.000,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,,,,,24705000.000,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,835200.000,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,1535000.000,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,432000.000,,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,5114500.000,,-2729000.000,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,8956000.000,
BusinessCombinationSeparatelyRecognizedTransactionsAdditionalDisclosuresAcquisitionCostExpensed,,,,-569000.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-658000.000,,-1311000.000,,,,239000.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,-49000.000,
ConversionOfStockAmountIssued1,,90000.000,,,,,,,
CostOfGoodsSold,2360100.000,2771000.000,1013000.000,,,,,,
CostOfRevenue,,,,629000.000,44000.000,44000.000,-548000.000,48000.000,45000.000
CostsAndExpenses,5121100.000,7547900.000,4383300.000,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,30000.000,,,,,
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,,2305.000,
DebtConversionOriginalDebtAmount1,,,,,,,,-21972000.000,
DebtInstrumentCollateralFee,,,,,,,,500000.000,
DepreciationDepletionAndAmortization,,248600.000,,184000.000,,,,168000.000,
DerivativeGainLossOnDerivativeNet,,,,,,,,-7334000.000,
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationNetOfTax,,,,,,-270000.000,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,7747700.000,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,-265500.000,,,,,,
EarningsPerShareBasic,0.040,,-0.100,,,-0.020,,,-0.020
EarningsPerShareBasicAndDiluted,,-0.070,,-0.020,-0.060,,,,-0.020
EarningsPerShareDiluted,0.020,,,,,-0.020,,,-0.020
EffectOfExchangeRateOnCashAndCashEquivalentsDiscontinuedOperations,,,,2000.000,,,,2000.000,
ExtinguishmentOfDebtAmount,,,,,,,,23100000.000,
FairValueAssumptionsExpectedVolatilityRate,,,,0.922,,,,1.690,
FairValueAssumptionsRiskFreeInterestRate,,,,0.017,,,,0.016,
FairValueAssumptionsWeightedAverageVolatilityRate,,,,0.879,,,,,
GainLossOnDispositionOfProperty,,,,,,,,4000.000,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,-316000.000,
GeneralAndAdministrativeExpense,1951800.000,2592600.000,1607600.000,2927000.000,2320000.000,1707000.000,820000.000,2375000.000,2532000.000
GrossProfit,,,,,,128000.000,,45000.000,33000.000
IncomeLossFromContinuingOperations,,,-18809600.000,-2164000.000,-8400000.000,-3988000.000,-10114000.000,-513000.000,-4602000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,4502900.000,-8246200.000,-18809600.000,-2164000.000,-8397000.000,-3654000.000,-10405000.000,-510000.000,-4602000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,-223000.000,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,-0.160,-0.020,-0.050,,,,-0.020
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,-0.020,,,-0.020
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,-0.020,,,-0.020
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,7482200.000,,-1191000.000,-64000.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,0.060,-0.000,-0.010,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,-0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,-0.000,,,
IncomeTaxExpenseBenefit,3300.000,3200.000,,,3000.000,,,-3000.000,
IncomeTaxesPaid,,,,3000.000,,,,3000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-266900.000,,312000.000,,,,255000.000,
IncreaseDecreaseInAccountsReceivable,,-70000.000,,-38000.000,,,,-36000.000,
IncreaseDecreaseInDeferredRevenue,,-204500.000,,-42000.000,,,,-87000.000,
IncreaseDecreaseInDepositsOutstanding,,-24000.000,,,,,,,
IncreaseDecreaseInDerivativeLiabilities,,,,,,,,33000.000,
IncreaseDecreaseInInventories,,-598200.000,,,,,,,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,181000.000,
IncreaseDecreaseInPostemploymentObligations,,-15000.000,,-1000.000,,,,-15000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,161900.000,,70000.000,,,,45000.000,
IncreaseDecreaseInUnbilledReceivables,,129500.000,,93000.000,,,,,
