,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableCurrent,2704000.000,2089000.000,1739000.000,1963000.000,5178000.000,2935000.000,3363000.000,6082000.000,4244000.000,4104000.000
AccountsReceivableNetCurrent,20712000.000,17796000.000,20706000.000,21133000.000,23628000.000,25809000.000,28065000.000,33508000.000,29743000.000,30820000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,28490000.000,30635000.000,32639000.000,34976000.000,37440000.000,40091000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,-2000.000,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,-392000.000,83000.000,196000.000,48000.000,-1930000.000,-1429000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,418000.000,-1044000.000,-382000.000,25000.000,-393000.000,82000.000,194000.000,48000.000,-1930000.000,-1429000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,,1000000.000,,,,
AdditionalPaidInCapital,149079000.000,150245000.000,155428000.000,157862000.000,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,160588000.000,163098000.000,165423000.000,168328000.000,174627000.000,179778000.000
AllowanceForDoubtfulAccountsReceivable,114000.000,94000.000,82000.000,165000.000,139000.000,125000.000,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,158000.000,276000.000,389000.000,514000.000
AllowanceForDoubtfulOtherReceivablesCurrent,,,,,,,158000.000,,,
Assets,152984000.000,151084000.000,162546000.000,166871000.000,178261000.000,182611000.000,188765000.000,199610000.000,198815000.000,204406000.000
AssetsCurrent,116250000.000,117608000.000,124454000.000,127922000.000,135356000.000,135728000.000,143521000.000,151173000.000,146962000.000,149187000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,2701000.000,700000.000,,,,
AvailableForSaleSecuritiesDebtSecurities,,,,,2702000.000,700000.000,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,1000.000,,,,,
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,,1500000.000,1561000.000,1513000.000,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,1000000.000,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,4500000.000,4800000.000,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,0.500,0.500,,,,
