,2016-12-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,27000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,10674000.000
AdvertisingExpense,8673000000.000
AllocatedShareBasedCompensationExpense,10674000.000
AmortizationOfFinancingCosts,46000.000
AmortizationOfIntangibleAssets,405000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,4256000.000
AvailableForSaleSecuritiesGrossRealizedGains,0.000
AvailableForSaleSecuritiesGrossRealizedLosses,0.000
CapitalExpendituresIncurredButNotYetPaid,174000.000
CapitalizedComputerSoftwareAmortization1,1368000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-45932000.000
ComprehensiveIncomeNetOfTax,-53580000.000
CostOfGoodsSoldSubscription,24252000.000
CostOfRevenue,32749000.000
CurrentForeignTaxExpenseBenefit,183000.000
CurrentIncomeTaxExpenseBenefit,232000.000
CurrentStateAndLocalTaxExpenseBenefit,49000.000
DeferredFederalIncomeTaxExpenseBenefit,24000.000
DeferredForeignIncomeTaxExpenseBenefit,-92000.000
DeferredIncomeTaxExpenseBenefit,-65000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,3000.000
DefinedContributionPlanCostRecognized,619000.000
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,0.500
DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,1000.000
Depreciation,3981000.000
Dividends,0.000
EarningsPerShareBasicAndDiluted,-1.920
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,3040000.000
FairValueAdjustmentOfWarrants,-62000.000
ForeignCurrencyTransactionGainLossRealized,-339000000.000
GeneralAndAdministrativeExpense,25542000.000
GrossProfit,78131000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-41649000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-53401000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,-11752000.000
IncomeTaxExpenseBenefit,167000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,17798000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,1553000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-18156000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,1101000.000
IncomeTaxReconciliationOtherReconcilingItems,211000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-1767000.000
IncomeTaxReconciliationTaxCreditsResearch,552000.000
IncomeTaxesPaid,163000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,3732000.000
IncreaseDecreaseInAccountsReceivable,8837000.000
IncreaseDecreaseInDeferredRevenue,23566000.000
IncreaseDecreaseInOtherOperatingLiabilities,-345000.000
IncreaseDecreaseInPrepaidExpensesOther,818000.000
InterestExpense,87000.000
InvestmentIncomeInterest,352000.000
InvestmentIncomeNetAmortizationOfDiscountAndPremium,42000.000
NetCashProvidedByUsedInFinancingActivities,6982000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,6982000.000
NetCashProvidedByUsedInInvestingActivities,-31306000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-31306000.000
NetCashProvidedByUsedInOperatingActivities,-21608000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-21608000.000
NetIncomeLoss,-53568000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-53568000.000
NonoperatingIncomeExpense,-26000.000
OperatingExpenses,131506000.000
OperatingIncomeLoss,-53375000.000
OperatingLeasesRentExpenseNet,4680000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-12000.000
OtherNonoperatingIncomeExpense,-353000.000
OtherOperatingActivitiesCashFlowStatement,92000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,27000.000
PaymentsToAcquireAvailableForSaleSecurities,28752000.000
PaymentsToAcquireIntangibleAssets,721000.000
PaymentsToAcquirePropertyPlantAndEquipment,7021000.000
ProceedsFromIssuanceOfCommonStock,7009000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,5125000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,63000.000
ProvisionForDoubtfulAccounts,600000.000
ResearchAndDevelopmentExpense,35973000.000
Revenues,110880000.000
SalesRevenueNet,110880000.000
SellingAndMarketingExpense,69991000.000
ShareBasedCompensation,10674000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,12214000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,460000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,232000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,8.290
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,3.750
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,11.150
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,13.790
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,446000.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,6.910
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,4877000.000
StockIssuedDuringPeriodSharesStockOptionsExercised,767000.000
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,7009000.000
SubscriptionRevenue,97115000.000
TechnologyServicesCosts,8497000.000
TechnologyServicesRevenue,13765000.000
TreasuryStockRetiredCostMethodAmount,0.000
TreasuryStockSharesRetired,0.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,0.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,17798000.000
WeightedAverageNumberOfDilutedSharesOutstanding,27838000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,27838000.000
WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,14000.000
WeightedAverageNumberOfSharesIssuedBasic,27852000.000
WeightedAverageNumberOfSharesOutstandingBasic,27838000.000
