,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,5788000000.000,5344000000.000,5668000000.000,5405000000.000,5615000000.000,5260000000.000,6030000000.000,4434000000.000,4744000000.000,4454000000.000,4434000000.000,4183000000.000,4383000000.000,3628000000.000,3860000000.000,3937000000.000,3529000000.000,3359000000.000,3828000000.000,3181000000.000,3438000000.000,3156000000.000,3832000000.000
AccountsPayableCurrent,,,,,,,,,,,,,,,,,,,,,,270000000.000,,,
AccountsReceivableGross,8246000000.000,7779000000.000,7828000000.000,8816000000.000,8128000000.000,7981000000.000,8072000000.000,9448000000.000,8736000000.000,,6967000000.000,7997000000.000,7810000000.000,7737000000.000,7596000000.000,7878000000.000,7393000000.000,6812000000.000,6910000000.000,7898000000.000,7834000000.000,7223000000.000,,,
AccountsReceivableNet,7057000000.000,6680000000.000,6736000000.000,7563000000.000,7014000000.000,6995000000.000,7098000000.000,8209000000.000,7567000000.000,5896000000.000,6057000000.000,6842000000.000,6770000000.000,6922000000.000,6833000000.000,7131000000.000,6763000000.000,6306000000.000,6420000000.000,7252000000.000,7217000000.000,6647000000.000,,,
AccountsReceivableNetCurrent,6687000000.000,6330000000.000,6384000000.000,7151000000.000,6616000000.000,6608000000.000,6634000000.000,7760000000.000,7136000000.000,5459000000.000,5605000000.000,6424000000.000,6314000000.000,6468000000.000,6350000000.000,6669000000.000,6345000000.000,5912000000.000,6034000000.000,6842000000.000,6756000000.000,6258000000.000,6099000000.000,6983000000.000,7219000000.000
AccountsReceivableNetNoncurrent,370000000.000,350000000.000,,,,,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,,2476000000.000,,,
AccruedParticipationLiabilitiesDueInNextOperatingCycle,,,,,,1027000000.000,,,,1112000000.000,,,,1109000000.000,,,,1260000000.000,,,,1308000000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,6487000000.000,,,,6499000000.000,,,,,,,,5300000000.000,,,,2466000000.000,,,,2600000000.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,,,,67000000.000,,,,9000000.000,,,,,,,
