,2016-11-30,2017-02-28,2017-05-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-76.000,,
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000
GeneralAndAdministrativeExpense,9105.000,708.000,246713.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-9105.000,-708.000,-246713.000
IncreaseDecreaseInAccruedLiabilities,-4680.000,,
IncreaseDecreaseInDueToRelatedParties,13785.000,,
NetCashProvidedByUsedInFinancingActivities,-76.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-76.000,,
NetIncomeLoss,-9105.000,-708.000,-246713.000
NoncashOrPartNoncashAcquisitionEmployeeBenefitLiabilitiesAssumed1,-28128.000,,
NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,-19151.000,,
OperatingExpenses,-9105.000,708.000,246713.000
RepaymentsOfRelatedPartyDebt,76.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,4885000.000,4885000.000,4885000.000
