,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfDebtDiscountPremium,,,,,,,,,-25000.000,,,-672307.000,,-279545.000,-342860.000,-405530.000,,-532777.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,190957.000,,,,279545.000,,,,532777.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-15830.000,,7517.000,,,,,,,,,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,111769.000,,,5479.000,,,,27982.000,,,,947888.000
CostOfGoodsAndServicesSold,,,,,,,,,22839.000,8435.000,4849.000,22243.000,125634.000,164610.000,129676.000,126320.000,132684.000,69617.000
CostOfRevenue,0.000,0.000,0.000,,,,,,,,,,,,,,,
CostsAndExpensesRelatedParty,,,,,15000.000,,,,,,,,,,,,,
DebtInstrumentDecreaseForgiveness,,,,,,,21369.000,,-4500.000,,,,,,,,,
Depreciation,500.000,,1259.000,,,,373.000,,,1515.000,,,,19988.000,,,,14753.000
DerivativeCostOfHedge,,,,,,,,,,225.000,,,,,,,,14578005.000
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.000,-0.000,,,-0.000,-0.010,-0.010,-0.010,-0.020,0.000,-0.010,0.010,-0.000,-0.010,-0.200,-0.030
ExtinguishmentOfDebtAmount,,,,,,,,,,,,,,,,,,-67442.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,,,-1431107.000,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInOtherComprehensiveIncomeLoss,,,,,,,,,38864.000,-225.000,-300.000,-242.000,4285.000,-1431107.000,-282563.000,-181986.000,-12407155.000,-12695683.000
GainLossOnDispositionOfAssets,,,0.000,,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,-930258.000,1347971.000,,-126000.000,,,,67442.000
GainsLossesOnRestructuringOfDebt,,,,,,,-92364.000,,,,,,,126000.000,,,,
