,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AssetImpairmentCharges,-10000.000,,,,,,,,,,,,,,,,,,,
CashPeriodIncreaseDecrease,,-511.000,,-11004.000,,,,-69.000,,,,7870.000,,,,-12082.000,,,,6367.000
CostsAndExpenses,40797.000,54973.000,55873.000,43243.000,51534.000,42138.000,40344.000,30658.000,55149.000,30111.000,63762.000,41527.000,56167.000,23542.000,145647.000,42527.000,46844.000,53385.000,91619.000,250183.000
DebtInstrumentIncreaseAccruedInterest,,,,14894.000,,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,-0.010,-0.010,-0.000,-0.010,-0.000,-0.010,0.000,-0.010,-0.000,0.000,-0.000,-0.000,-0.000,-0.010,-0.000,-0.000,-0.000,-0.010,-0.010
ForeignCurrencyTransactionGainLossRealized,,,,,,,,,,,,,,,,-1806.000,,,,-216.000
GeneralAndAdministrativeExpense,-5037.000,4773.000,5431.000,114.000,372.000,3923.000,-672.000,-2468.000,2508.000,-2763.000,1810.000,10297.000,-4236.000,-2306.000,6381.000,4361.000,3756.000,3789.000,-123.000,904.000
IncomeLossFromContinuingOperations,,,,,,,,,,-30111.000,,,,-23542.000,,-42527.000,,,,
IncomeTaxesPaid,,0.000,,,,,,,,,,0.000,,,,0.000,,,,0.000
IncreaseDecreaseInAccountsAndNotesReceivable,,,,9464.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-2628.000,,-29172.000,,,,11459.000,,,,-16954.000,,,,63932.000,,,,12968.000
IncreaseDecreaseInAccountsReceivable,,-5481.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInDueFromRelatedParties,,15230.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInDueToRelatedParties,,,,,,,,,,,,,,,,,,,,24976.000
IncreaseDecreaseInInterestPayableNet,,2369.000,,2035.000,,,,2035.000,,,,-22730.000,,,,,,,,10595.000
IncreaseDecreaseInPrepaidExpense,,,,43022.000,,,,,,,,697.000,,,,0.000,,,,
InterestAndDebtExpense,,,,,,,,,,,,,4882.000,5544.000,,6576.000,7073.000,7374.000,,10775.000
InterestPaid,,0.000,,,,,,,,,,0.000,,,,0.000,,,,0.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,,,,,,,,,,,,198570.000
NetCashProvidedByUsedInFinancingActivities,,59770.000,,6890.000,,,,17095.000,,,,,,,,5000.000,,,,20000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,59770.000,,6890.000,,,,17095.000,,,,,,,,5000.000,,,,20000.000
NetCashProvidedByUsedInOperatingActivities,,-60281.000,,-17894.000,,,,-17164.000,,,,-81908.000,,,,-17082.000,,,,-13633.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-60281.000,,-17894.000,,,,-17164.000,,,,-81908.000,,,,-17082.000,,,,-13633.000
NetIncomeLoss,5484.000,-54973.000,-55873.000,-43243.000,-51534.000,-42138.000,-40344.000,-30658.000,-55149.000,-10512.000,-22098.000,-41527.000,-56167.000,-23542.000,-166172.000,-89329.000,-33804.000,-60759.000,-84224.000,-260958.000
OperatingIncomeLoss,-40797.000,-54973.000,-55873.000,,,,,,,,,,,,,,-46844.000,-53385.000,,-250183.000
OtherIncome,,,,,,,,,,19599.000,,,,0.000,,-46802.000,,,,
OtherNonoperatingIncomeExpense,,,,,,,,,,,,,,,,,13040.000,-7374.000,,-10775.000
PaymentsToAcquireNotesReceivable,,,,,,,,,,,,,,,,-6509.000,,,,
ProceedsFromCollectionOfLongtermLoansToRelatedParties,,,,,,,,,,,,,,,,15000.000,,,,25000.000
ProceedsFromIssuanceOfCommonStock,,75000.000,,,,,,,,,,,,,,,,,,
ProfessionalFees,14978.000,9615.000,4750.000,3000.000,22997.000,6550.000,5528.000,2742.000,19289.000,16769.000,54061.000,20352.000,19357.000,10592.000,44482.000,15567.000,8311.000,12206.000,31098.000,4714.000
RelatedPartyTransactionAmountsOfTransaction,,,,30240.000,,,,,,,,,,,,,,,,
RepaymentsOfLongTermDebt,,,,,,,,,,,,,,,,10000.000,,,,5000.000
RepaymentsOfRelatedPartyDebt,,,,,,,,,,,,,,,,0.000,,,,
Revenues,0.000,0.000,,,,,,,0.000,19599.000,,0.000,,0.000,,-46802.000,0.000,0.000,0.000,0.000
SalesRevenueNet,0.000,0.000,,,,,,,0.000,0.000,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000
TechnologyServicesCosts,,,,,,,,,,,,,12832.000,6102.000,,5702.000,6121.000,6834.000,,204797.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,,,47582242.000,47658000.000,,49127825.000,49127825.000,49127825.000,-98255650.000,49127825.000
