,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayableCurrent,20659000.000,20800000.000,20881000.000,15972000.000,15917000.000,13256000.000,25206000.000,18792000.000,17271000.000,11760000.000,10286000.000,33440000.000,26181000.000,26872000.000,23716000.000,23726000.000,18474000.000,9870000.000,18527000.000,18442000.000,11739000.000,12158000.000,19672000.000,15782000.000
AccountsReceivableNetCurrent,59993000.000,105226000.000,103795000.000,114757000.000,108870000.000,113688000.000,119378000.000,112765000.000,109953000.000,109878000.000,107433000.000,100792000.000,98378000.000,104947000.000,105501000.000,92616000.000,90942000.000,85524000.000,82864000.000,74724000.000,77249000.000,72750000.000,70920000.000,76765000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,263562000.000,,,,371726000.000,,,,-473002000.000,,,,543373000.000,,,,626692000.000,,,,654039000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-14000.000,1000.000,-3000.000,16000.000,12000.000,13000.000,1000.000,-4000.000,0.000,,,,,,,,,,,,
AdditionalPaidInCapital,2056984000.000,2077916000.000,2075532000.000,2071298000.000,2067279000.000,2064508000.000,2061414000.000,2057974000.000,2054950000.000,2053451000.000,2049132000.000,2047607000.000,2044146000.000,2040880000.000,2038422000.000,2035382000.000,2031547000.000,2030448000.000,2028637000.000,2026638000.000,2021530000.000,2019786000.000,2018171000.000,2016575000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1896000.000,4109000.000,6417000.000,7323000.000,7564000.000,7388000.000,7809000.000,7872000.000,8580000.000,8027000.000,8311000.000,8615000.000,8063000.000,7746000.000,6903000.000,6211000.000,5832000.000,4149000.000,3862000.000,3537000.000,2984000.000,2957000.000,2941000.000,2999000.000
AssetRetirementObligation,,,,2100000.000,,,,4300000.000,,,,4200000.000,,,,3100000.000,,,,3300000.000,,,,2900000.000
Assets,1531093000.000,1944316000.000,1948589000.000,1680451000.000,1679637000.000,1658542000.000,1687323000.000,1599410000.000,1361753000.000,1303829000.000,1288648000.000,1007318000.000,971242000.000,937841000.000,951115000.000,910161000.000,856118000.000,799065000.000,768026000.000,734652000.000,662830000.000,662515000.000,643640000.000,635646000.000
AssetsCurrent,693604000.000,696165000.000,720368000.000,432057000.000,459806000.000,453717000.000,506245000.000,366900000.000,351926000.000,294286000.000,264657000.000,247852000.000,242547000.000,236461000.000,267814000.000,254181000.000,230610000.000,202711000.000,199006000.000,189931000.000,160744000.000,176206000.000,153449000.000,150993000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,2300000.000,,,,,,,,,,17000000.000,17500000.000,17500000.000,,
AvailableForSaleSecurities,,,,29607000.000,48794000.000,48512000.000,48372000.000,46851000.000,45953000.000,28036000.000,0.000,0.000,,,,,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,,,,29621000.000,48793000.000,48515000.000,48356000.000,46839000.000,45940000.000,28035000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesCurrent,,,,-28606000.000,48273000.000,-48512000.000,-44909000.000,-42073000.000,-41845000.000,-28036000.000,0.000,0.000,,,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,29607000.000,48794000.000,48512000.000,48372000.000,46851000.000,45953000.000,28036000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,14000.000,2000.000,5000.000,0.000,0.000,4000.000,0.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesNoncurrent,,,,1001000.000,521000.000,0.000,3463000.000,4778000.000,4108000.000,0.000,0.000,0.000,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,3000.000,2000.000,16000.000,12000.000,17000.000,1000.000,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityEquityInterestsIssuedAndIssuable,,,,,,,,0.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,,,,,,,,,,,,,,,,,,0.510
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,,49300000.000,49300000.000,49300000.000,49300000.000,,,,,,,,,,,7400000.000,7900000.000
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,,,,,,,,,,,,,,,,,,,,,,,,5600000.000
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,,,,,,,,,,,,,1100000.000,1100000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,,,,,,,,,,,,,,,3400000.000,3400000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,,,,,,,,,1500000.000,1500000.000
CapitalLeasesFutureMinimumPaymentsDue,,,32479000.000,32672000.000,,,,29127000.000,,,,25889000.000,,,,21759000.000,,,,19268000.000,,,,16678000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,3790000.000,,,,3385000.000,,,,3305000.000,,,,3211000.000,,,,3278000.000,,,,3427000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,4386000.000,,,,3083000.000,,,,3056000.000,,,,3120000.000,,,,3124000.000,,,,2122000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,3123000.000,,,,3129000.000,,,,3090000.000,,,,3088000.000,,,,3300000.000,,,,3298000.000
