,2012-04-30,2013-04-30,2014-04-30,2015-04-30,2016-04-30
AdjustmentsToAdditionalPaidInCapitalOther,9000.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,862000.000,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,152000.000,182000.000,200000.000,141000.000
AmortizationOfIntangibleAssets,,91000.000,91000.000,73000.000,
AssetImpairmentCharges,350000.000,0.000,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,-68000.000,-185000.000,-15000.000,570000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,-68000.000,-189000.000,-149000.000,588000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,-4000.000,-134000.000,18000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,571000.000,147000.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,,7271000.000,1267000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,5000.000,16000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,1563000.000,1025000.000,938000.000,1095000.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,,-68000.000,-189000.000,-149000.000,-588000.000
CashAcquiredFromAcquisition,763000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-493000.000,-1322000.000,4238000.000,-476000.000,-1140000.000
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,4335000.000,-860000.000,-462000.000
CommonStockDividendsPerShareCashPaid,,0.200,,,
ComprehensiveIncomeNetOfTax,6352000.000,3429000.000,4141000.000,1702000.000,79000.000
CostOfPropertyRepairsAndMaintenance,,993000.000,940000.000,1017000.000,611000.000
CostOfRevenue,38977000.000,43822000.000,46800000.000,53016000.000,39958000.000
CurrentFederalTaxExpenseBenefit,,1680000.000,2190000.000,2170000.000,1060000.000
CurrentForeignTaxExpenseBenefit,,0.000,0.000,0.000,0.000
CurrentIncomeTaxExpenseBenefit,,1720000.000,2420000.000,2430000.000,1310000.000
CurrentStateAndLocalTaxExpenseBenefit,,40000.000,230000.000,260000.000,250000.000
DeferredFederalIncomeTaxExpenseBenefit,,-145000.000,-280000.000,-560000.000,-150000.000
DeferredForeignIncomeTaxExpenseBenefit,,-585000.000,-103000.000,-630000.000,0.000
DeferredIncomeTaxExpenseBenefit,-3100000.000,-810000.000,-263000.000,-1480000.000,-240000.000
DeferredIncomeTaxesAndTaxCredits,,-320000.000,-160000.000,-720000.000,-1265000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-80000.000,120000.000,-290000.000,-90000.000
Depreciation,,2250000.000,2309000.000,2828000.000,2660000.000
DepreciationAndAmortization,2241000.000,2413000.000,2471000.000,2944000.000,2712000.000
DepreciationDepletionAndAmortization,,2413000.000,2471000.000,2944000.000,2712000.000
DividendsCash,,-1684000.000,,,
EarningsPerShareBasic,0.890,0.440,0.470,0.330,0.120
EarningsPerShareDiluted,0.860,0.430,0.460,0.320,0.110
EffectOfExchangeRateOnCashAndCashEquivalents,-342000.000,-273000.000,-97000.000,384000.000,-678000.000
EmployeeBenefitsAndShareBasedCompensation,,1072000.000,1246000.000,1516000.000,1450000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,9000.000,152000.000,182000.000,200000.000,141000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,9000.000,152000.000,182000.000,200000.000,141000.000
GainLossOnInvestments,,0.000,,,
GainLossOnSaleOfOtherAssets,,,667000.000,-64000.000,370000.000
GrossProfit,24618000.000,25110000.000,24750000.000,23548000.000,20436000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,7028000.000,7565000.000,6201000.000,4011000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,6814000.000,5086000.000,6300000.000,4536000.000,2075000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,-1942000.000,-1265000.000,-1665000.000,-1936000.000
IncomeLossFromEquityMethodInvestments,-650000.000,0.000,,,
IncomeTaxExpenseBenefit,-560000.000,1400000.000,2260000.000,1710000.000,1070000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,490000.000,103000.000,760000.000,833000.000
IncomeTaxReconciliationDeductionsOther,,-478000.000,266000.000,341000.000,-98000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,1729000.000,2142000.000,1542000.000,705000.000
IncomeTaxReconciliationNondeductibleExpense,,178000.000,199000.000,112000.000,166000.000
IncomeTaxReconciliationNondeductibleExpenseLifeInsurance,,-168000.000,-151000.000,-119000.000,-282000.000
IncomeTaxReconciliationNondeductibleExpenseOther,,29000.000,222000.000,73000.000,41000.000
IncomeTaxReconciliationOtherAdjustments,,,,,-159000.000
IncomeTaxReconciliationOtherReconcilingItems,,0.000,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-81000.000,214000.000,-126000.000,85000.000
