,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-06-30,2013-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,222659.000,234298.000,657242.000,773644.000,648436.000,1098877.000,1044682.000
AccountsPayableCurrent,662101.000,,,,,,,
AccountsReceivableNet,,,,,,2240583.000,,
AccountsReceivableNetCurrent,5131878.000,3256504.000,3358978.000,3269619.000,3109124.000,2240583.000,2028709.000,1895866.000
AccruedLiabilitiesCurrent,50681.000,,,,,,,
AccruedProfessionalFees,,,,,,170069.000,,
AdditionalPaidInCapital,20695259.000,22061746.000,22253813.000,22328064.000,22354944.000,24049926.000,25463182.000,29224974.000
AllowanceForDoubtfulAccountsReceivable,,,,,,1791043.000,,
Assets,5175531.000,4607484.000,4708112.000,4655921.000,4473578.000,4141465.000,3676938.000,4790296.000
AssetsCurrent,5160091.000,4537949.000,4613577.000,4558386.000,4366818.000,4021055.000,3534878.000,4635986.000
Cash,7151.000,14869.000,661.000,22943.000,7590.000,85378.000,160527.000,41548.000
CashAndCashEquivalentsAtCarryingValue,7151.000,14869.000,661.000,22943.000,7590.000,85378.000,160527.000,41548.000
ClassOfWarrantOrRightOutstanding,,,,,,,17857.000,1417221.000
CommitmentsAndContingencies,205500.000,205500.000,200500.000,278000.000,171069.000,170069.000,,170069.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,,
CommonStockSharesAuthorized,1750000000.000,1750000000.000,494950000.000,494950000.000,494950000.000,1750000000.000,,
CommonStockSharesIssued,117941270.000,9307934.000,10155526.000,10905551.000,11477726.000,13909751.000,,
CommonStockSharesSubscribedButUnissuedValue,,,,,,2151.000,,
CommonStockValue,117942.000,9308.000,10155.000,10905.000,11477.000,13910.000,25749.000,34001.000
DeferredTaxAssetsGross,,,,,,21934310.000,,
DeferredTaxAssetsNet,,,,,,0.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,19989393.000,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,23200000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,-7677009.000,,
DeferredTaxLiabilitiesTaxDeferredIncome,,,,,,7677009.000,,
DepositsAssets,,,,,,,96340.000,
IntangibleAssetsNetExcludingGoodwill,15440.000,69535.000,94535.000,97535.000,106760.000,120410.000,142060.000,154310.000
InventoryNet,,,,,,,49734.000,49734.000
Liabilities,,,,,,,4033377.000,4192187.000
LiabilitiesAndStockholdersEquity,5175531.000,4607484.000,4708112.000,4655921.000,4473578.000,4141465.000,3676938.000,4790296.000
LiabilitiesCurrent,2962243.000,2532217.000,2550170.000,3101364.000,3357336.000,3119816.000,4033377.000,4192187.000
LiabilitiesFairValueDisclosure,,,,2296782.000,2397159.000,,2927500.000,3094892.000
LineOfCredit,,,,2114104.000,2288376.000,2428444.000,,
LinesOfCreditCurrent,,1992168.000,1992168.000,2114104.000,2288376.000,2428444.000,2734822.000,2902214.000
LinesOfCreditFairValueDisclosure,,,,,,,2734822.000,2902214.000
LossContingencyAccrualAtCarryingValue,,,,,,,170069.000,170069.000
NotesAndLoansPayableCurrent,2096063.000,182678.000,182678.000,182678.000,162678.000,37678.000,192678.000,192678.000
NotesPayableFairValueDisclosure,,,,,,,192678.000,192678.000
OtherAccountsPayableAndAccruedLiabilities,25000.000,,,,,,,
OtherAccruedLiabilitiesCurrent,128398.000,134712.000,141026.000,147340.000,132638.000,5285.000,7000.000,9613.000
OtherAssets,15440.000,69535.000,94535.000,97535.000,106760.000,120410.000,142060.000,154310.000
OtherLiabilitiesCurrent,,,,,,,,43000.000
PreferredStockAdditionalSeriesParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,,
PreferredStockAdditionalSeriesSharesAuthorized,2500.000,2500.000,2500.000,2500.000,2500.000,2500.000,,
PreferredStockAdditionalSeriesSharesIssued,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,,
PreferredStockAdditionalSeriesValue,1.000,1.000,1.000,1.000,1.000,1.000,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,2247500.000,3237500.000,2247500.000,2247500.000,2247500.000,3237500.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,1058850.000,983335.000
PreferredStockValue,,,,,,,1059.000,984.000
PrepaidExpenseCurrent,21062.000,1266576.000,1253938.000,1265824.000,1250104.000,1695094.000,1149568.000,2648838.000
RetainedEarningsAccumulatedDeficit,-18738194.000,-20134069.000,-20239412.000,-20995298.000,-21422437.000,-23215566.000,-25928304.000,-26933156.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOtherShareIncreaseDecreaseInPeriodWeightedAverageExercisePrice,,,,0.800,0.800,0.120,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,8494286.000,8494286.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,0.130,0.100,0.100
StockholdersEquity,2007788.000,1869767.000,1957442.000,1276557.000,945173.000,851580.000,-526508.000,428040.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,-356439.000,428040.000
StockholdersEquityNoteSubscriptionsReceivable,-68315.000,-68315.000,-68315.000,-68315.000,,,89750.000,1900551.000
