,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,1321000000.000,,,,1100000000.000,,,,-1122000000.000,,,,,,,,,,,,,
AccountsPayableCurrent,985000000.000,1021000000.000,1029000000.000,942000000.000,1071000000.000,1009000000.000,902000000.000,766000000.000,914000000.000,938000000.000,872000000.000,804000000.000,939000000.000,906000000.000,877000000.000,791000000.000,866000000.000,860000000.000,796000000.000,712000000.000,795000000.000,843000000.000,833000000.000,819000000.000,1028000000.000
AccountsReceivableNetCurrent,1074000000.000,1124000000.000,1097000000.000,979000000.000,1155000000.000,1106000000.000,969000000.000,818000000.000,980000000.000,975000000.000,916000000.000,793000000.000,961000000.000,925000000.000,902000000.000,755000000.000,880000000.000,881000000.000,775000000.000,673000000.000,804000000.000,808000000.000,802000000.000,721000000.000,1009000000.000
AccrualForEnvironmentalLossContingencies,,,,,,,,,,,,9000000.000,,,,7000000.000,7000000.000,6000000.000,11000000.000,11000000.000,10000000.000,10000000.000,9000000.000,8000000.000,7000000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,70000000.000,,,,34000000.000,,,,31000000.000,,,,30000000.000,,,,30000000.000,,,,30000000.000,
AccruedEnvironmentalLossContingenciesCurrent,,,,6000000.000,,,,6000000.000,,,,5000000.000,,,,3000000.000,,,,5000000.000,,,,3000000.000,
AccruedIncomeTaxesCurrent,50000000.000,53000000.000,53000000.000,46000000.000,70000000.000,78000000.000,82000000.000,63000000.000,69000000.000,69000000.000,59000000.000,35000000.000,47000000.000,54000000.000,54000000.000,32000000.000,40000000.000,57000000.000,44000000.000,19000000.000,19000000.000,30000000.000,20000000.000,15000000.000,22000000.000
AccruedIncomeTaxesNoncurrent,,,,52000000.000,,,,60000000.000,,,,64000000.000,,,,75000000.000,,,,78000000.000,,,,57000000.000,
AccruedLiabilitiesCurrent,252000000.000,246000000.000,231000000.000,251000000.000,214000000.000,236000000.000,219000000.000,197000000.000,180000000.000,169000000.000,172000000.000,197000000.000,183000000.000,197000000.000,168000000.000,185000000.000,182000000.000,187000000.000,165000000.000,193000000.000,181000000.000,193000000.000,202000000.000,201000000.000,203000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,850000000.000,,,,986000000.000,,,,1097000000.000,,,,1151000000.000,,,,1183000000.000,,,,1302000000.000,
