,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-39000.000,-600000.000,-367000.000,-41000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1105000.000,1456000.000,507000.000,4686000.000,3977000.000,4063000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,317000.000,
AllocatedShareBasedCompensationExpense,,1456000.000,507000.000,4686000.000,3977000.000,4063000.000
AmortizationOfDebtDiscountPremium,,,92000.000,0.000,77000.000,195000.000
AmortizationOfIntangibleAssets,,,295000.000,164000.000,171000.000,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,3499967.000,2825873.000,3181684.000,4932554.000
CashAcquiredFromAcquisition,,,7464000.000,0.000,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,23557000.000,-25611000.000,13230000.000,-5406000.000,25794000.000,-11310000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,3000000.000,1165000.000,0.000,0.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,-1006000.000,-440000.000,227000.000,0.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-22223000.000,-22826000.000,-17511000.000,-23455000.000,-26500000.000,-26890000.000
ConversionOfStockAmountConverted1,1000.000,0.000,61743000.000,0.000,0.000,
DebtConversionConvertedInstrumentAmount1,,,3187000.000,0.000,0.000,
DefinedContributionPlanCostRecognized,,114000.000,,,,100000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.030,,,,
Depreciation,,,29000.000,36000.000,42000.000,44000.000
DepreciationDepletionAndAmortization,308000.000,332000.000,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,1149000.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,-0.330,0.070,0.010,0.000
EarningsPerShareBasicAndDiluted,-1.220,-0.900,-2.850,-1.340,-1.320,-1.220
EffectOfExchangeRateOnCashAndCashEquivalents,13000.000,-13000.000,,,,
EffectiveIncomeTaxRateContinuingOperations,,0.000,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.340,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.355,,,,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.068,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.000,,,,
FairValueAdjustmentOfWarrants,,,-15000.000,0.000,0.000,
GainLossOnDispositionOfAssets,-1000.000,0.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,-7000.000,0.000,0.000,
GainsLossesOnExtinguishmentOfDebt,0.000,-1379000.000,,,,
GeneralAndAdministrativeExpense,6028000.000,6561000.000,8500000.000,9910000.000,10321000.000,10364000.000
GoodwillAcquiredDuringPeriod,,,1054000.000,,,
GoodwillImpairmentLoss,,,0.000,0.000,0.000,0.000
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,459000.000,,,
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,3070000.000,0.000,0.000,
ImpairmentOfIntangibleAssetsFinitelived,,,3070000.000,0.000,0.000,
IncomeLossAttributableToParent,,,-17514000.000,-23425000.000,-26522000.000,-26895000.000
IncomeLossFromContinuingOperations,,,-15489000.000,-24624000.000,-26749000.000,-26895000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-773000.000,,-24624000.000,-26749000.000,-26895000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,-22071000.000,,0.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-22844000.000,,-24624000.000,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,-2.520,-1.410,-1.330,-1.220
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,-2025000.000,1199000.000,227000.000,0.000
IncomeTaxExpenseBenefit,,,0.000,0.000,0.000,0.000
