,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,124298.000,140373.000,95354.000,129889.000
AccountsPayableCurrent,58597.000,34802.000,70881.000,67744.000,44363.000,96803.000,110418.000,155319.000,132668.000,146044.000,119265.000,212882.000,194198.000,237014.000,160767.000,120116.000,175317.000,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,1200.000,200.000,200.000,200.000,200.000,200.000,200.000,200.000,200.000,200.000,100200.000,175200.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,211648.000,215844.000,219876.000,224151.000,227589.000,229836.000,231306.000,232752.000,233889.000,234593.000,235335.000,235934.000,236645.000,237357.000,238169.000,239334.000,239334.000,243437.000,245489.000,247540.000,249531.000
AdditionalPaidInCapital,2240147.000,2288376.000,2336487.000,2370066.000,2389780.000,2409725.000,2429670.000,2452945.000,2474067.000,2498986.000,2522175.000,2595257.000,2655449.000,2705460.000,2768083.000,2829323.000,2884909.000,2878394.000,3395759.000,3578123.000,3583962.000
Assets,102814.000,66685.000,21120.000,67732.000,17251.000,24720.000,13747.000,7677.000,7949.000,23195.000,508619.000,386349.000,396296.000,331816.000,190211.000,79430.000,93848.000,53081.000,38686.000,33152.000,33475.000
AssetsCurrent,78779.000,43729.000,2196.000,53083.000,6040.000,15756.000,6253.000,1629.000,3038.000,18988.000,502801.000,379952.000,386697.000,322929.000,179099.000,45146.000,52211.000,23464.000,11121.000,7638.000,9952.000
Cash,78779.000,43729.000,2196.000,53083.000,6040.000,1042.000,719.000,1095.000,2504.000,18988.000,502801.000,379952.000,386697.000,322929.000,179099.000,45146.000,52211.000,19839.000,10215.000,7638.000,9952.000
CashAndCashEquivalentsAtCarryingValue,78779.000,43729.000,2196.000,53083.000,6040.000,1042.000,719.000,1095.000,2504.000,18988.000,502801.000,379952.000,386697.000,322929.000,179099.000,45146.000,52211.000,19839.000,10215.000,7638.000,9952.000
ClassOfWarrantOrRightOutstanding,,,,,,,,40000.000,40000.000,,,,,,,,,,,,
