,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableCurrent,35796000.000,27825000.000,38918000.000,40671000.000,54576000.000,44800000.000,49061000.000,45719000.000,47783000.000,485291000.000,573673000.000,662919000.000,596191000.000,701293000.000,622867000.000,480150000.000,594690000.000,608133000.000,558371000.000
AccountsPayableTradeCurrent,,,,,,,,,,,,11362000.000,,,,,,,
AccountsReceivableNetCurrent,149976000.000,152436000.000,165821000.000,152437000.000,183427000.000,179371000.000,171143000.000,188581000.000,206236000.000,662156000.000,627844000.000,637059000.000,724430000.000,738008000.000,703566000.000,598603000.000,819918000.000,785869000.000,647726000.000
AccountsReceivableNetNoncurrent,,,,,,,,,,10982000.000,9025000.000,10191000.000,,,,,,,
AccruedExchangeFeeRebateCurrent,,,,,,,,,,31057000.000,31670000.000,26879000.000,,,,,,,
AccruedIncomeTaxesCurrent,,,,,,,,,,8887000.000,5827000.000,3068000.000,13508000.000,19672000.000,15344000.000,10610000.000,13092000.000,9587000.000,13139000.000
AccruedIncomeTaxesNoncurrent,21844000.000,21844000.000,22471000.000,24450000.000,26676000.000,26676000.000,24434000.000,24389000.000,30168000.000,35320000.000,25012000.000,21048000.000,21913000.000,22597000.000,31141000.000,41082000.000,42282000.000,43586000.000,38145000.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,5052000.000,21982000.000,,,,,,,
AccruedRentNoncurrent,,,,,,,,,,,1476000.000,1584000.000,,,,,,,
AccruedRoyaltiesCurrent,,,,,,,,,,,3805000.000,4466000.000,,,,,,,
AccruedSalesCommissionCurrent,,,,,,,,,,,,1804000.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,114703000.000,120513000.000,126387000.000,130331000.000,136143000.000,142212000.000,147995000.000,151836000.000,154498000.000,163569000.000,170309000.000,194830000.000,215002000.000,234534000.000,253555000.000,265811000.000,282611000.000,299666000.000,316354000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,1244000.000,1530000.000,26000.000,-267000.000,149000.000,211000.000,74000.000,206000.000,254000.000,-19000.000,85000.000,306000.000,27000.000,150000.000,-77000.000,25000.000,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,-4277000.000,-2541000.000,-2660000.000,-4503000.000,-1959000.000,-3166000.000,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,5813000.000,5813000.000,5813000.000,10231000.000,10231000.000,10231000.000,10231000.000,8558000.000,8558000.000,8558000.000,8558000.000,2416000.000,2416000.000,2416000.000,2416000.000,7181000.000,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-184000.000,-184000.000,-184000.000,-184000.000,-184000.000,-184000.000,-184000.000,-184000.000,-184000.000,303000.000,-28000.000,-11000.000,-87000.000,120000.000,-165000.000,-725000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,-8488000.000,-8274000.000,-12778000.000,-4662000.000,-5136000.000,-6649000.000,-4617000.000,-11047000.000,-12966000.000,-12664000.000,-20236000.000
AdditionalPaidInCapitalCommonStock,1219615000.000,1228729000.000,1237852000.000,1245115000.000,1247763000.000,1259946000.000,1270561000.000,1285575000.000,1292971000.000,1657383000.000,1669667000.000,1688782000.000,1689907000.000,1710845000.000,1725383000.000,1739700000.000,1745345000.000,1765804000.000,1762111000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1765000.000,1532000.000,1640000.000,1443000.000,1398000.000,1515000.000,1913000.000,1630000.000,1655000.000,1179000.000,1713000.000,1887000.000,2320000.000,2255000.000,6390000.000,6392000.000,5616000.000,7498000.000,7388000.000
Assets,1449451000.000,1410434000.000,1418227000.000,1360810000.000,1370493000.000,1367082000.000,1382695000.000,1405894000.000,1467566000.000,4935209000.000,4585954000.000,4322007000.000,4345029000.000,4330820000.000,4305244000.000,4365645000.000,4472786000.000,4558675000.000,4513240000.000
AssetsCurrent,950923000.000,919212000.000,923136000.000,859545000.000,863198000.000,877511000.000,914390000.000,919892000.000,1013118000.000,2205165000.000,1865029000.000,1678044000.000,1751582000.000,1806600000.000,1848388000.000,1917272000.000,2077969000.000,2083161000.000,2118442000.000
AssetsFairValueDisclosure,,,,3700000.000,3700000.000,3500000.000,3500000.000,,,,,,,,,,,,
AssetsFairValueDisclosureRecurring,,,,,,,,,,180963000.000,181792000.000,99483000.000,113312000.000,,,,,,
AssetsHeldInTrust,,,,,,,,,,,,,,,,,,,18000000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,72367000.000,75926000.000,135379000.000,136151000.000,136005000.000,111701000.000
AvailableForSaleSecuritiesCurrent,,231254000.000,220318000.000,282904000.000,298539000.000,340166000.000,359753000.000,398414000.000,184838000.000,130723000.000,125387000.000,67360000.000,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,,,,,,,,0.000,,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,53914000.000,,22904000.000,45965000.000,3604000.000,,26000.000,5330000.000,4867000.000,3054000.000,3043000.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,,,,,,3400000.000,3729000.000,3755000.000,3779000.000,3764000.000,4024000.000,4110000.000,3924000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,,,,478578000.000,,180937000.000,205281000.000,74364000.000,84547000.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,398414000.000,,130723000.000,153298000.000,67360000.000,80818000.000,68586000.000,66817000.000,126748000.000,129073000.000,128852000.000,107777000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,,359753000.000,398414000.000,184838000.000,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,-300000.000,,,,200000.000,,,,,,,,,,,
AvailableForSaleSecuritiesNoncurrent,,30237000.000,43221000.000,70095000.000,81968000.000,67354000.000,53739000.000,80164000.000,28738000.000,27420000.000,33054000.000,7004000.000,3729000.000,3781000.000,9109000.000,8631000.000,7078000.000,7153000.000,3924000.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,162417000.000,162417000.000,,,162417000.000,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,162697000.000,162697000.000,,,162697000.000,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,,,,,793700000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,37300000.000,37300000.000,,,37300000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,162697000.000,162697000.000,,,162697000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,,7005000.000,7005000.000,,,7005000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,4612000.000,4612000.000,,,4612000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccruedLiabilities,,,,-495000.000,495000.000,,,495000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesDeferredRevenue,,,,-9967000.000,9967000.000,,,9967000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesOtherLiabilities,,,,-6342000.000,6342000.000,,,6342000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationDeferredIncomeTaxesAssetLiabilityNet,,,,22721000.000,21960000.000,,,21960000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,2347000.000,3108000.000,,,3108000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,,,71300000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNetTangibleAssets,,,,123050000.000,122289000.000,,,122289000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNoncurrentLiabilitiesRestructuringCostAccrual,,,,-19427000.000,19427000.000,,,19427000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherAssets,,,,,,,,9670000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,6010000.000,6010000.000,,,6010000.000,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,1343400000.000,,,,,,,,57700000.000,57700000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,,44695000.000,44041000.000,43059000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,,,,4388000.000,4388000.000,4388000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,,,4260000.000,4260000.000,4260000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,,,4136000.000,4136000.000,4136000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,,4016000.000,4016000.000,4016000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,,,,25277000.000,25277000.000,25277000.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,,,,,,2618000.000,1964000.000,982000.000
CashAndCashEquivalentsAtCarryingValue,358747000.000,360281000.000,354659000.000,235875000.000,215808000.000,199395000.000,188653000.000,131703000.000,423551000.000,610502000.000,541114000.000,442438000.000,440707000.000,483277000.000,526999000.000,565790000.000,499482000.000,490939000.000,673346000.000
CashCashEquivalentsAndShortTermInvestments,619609000.000,591535000.000,574977000.000,518779000.000,514347000.000,539561000.000,548406000.000,530117000.000,608389000.000,741225000.000,666501000.000,509798000.000,521525000.000,551863000.000,593816000.000,692538000.000,628555000.000,619791000.000,781123000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,,,97997.000,,,,151095.000,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,320000000.000,320000000.000,320000000.000,320000000.000,320000000.000,320000000.000,320000000.000,320000000.000,320000000.000,320000000.000,320000000.000,320000000.000,320000000.000,320000000.000,320000000.000,320000000.000,320000000.000,320000000.000,320000000.000
CommonStockSharesIssued,123700000.000,119200000.000,117900000.000,114800000.000,113700000.000,113600000.000,113300000.000,114100000.000,115400000.000,138100000.000,138300000.000,142100000.000,143200000.000,,,145100000.000,145000000.000,146200000.000,146600000.000
CommonStockSharesOutstanding,123700000.000,119200000.000,120800000.000,114800000.000,113700000.000,113600000.000,114800000.000,114100000.000,115400000.000,138100000.000,138300000.000,142100000.000,143200000.000,144300000.000,144800000.000,145100000.000,145000000.000,146200000.000,146600000.000
CommonStockValue,1438000.000,1443000.000,1446000.000,1449000.000,1467000.000,1473000.000,1479000.000,1488000.000,1509000.000,1726000.000,1729000.000,1766000.000,1794000.000,1795000.000,1792000.000,1796000.000,1811000.000,1814000.000,1819000.000
ConvertibleDebt,,237100000.000,232100000.000,,232100000.000,232100000.000,232100000.000,,,,,,,,,,,,
ConvertibleDebtFairValueDisclosures,,,,233800000.000,,,,222100000.000,,,,,,,,,,,
CostMethodInvestments,,4000000.000,4000000.000,1000000.000,1000000.000,3613000.000,3744000.000,6000000.000,6000000.000,6000000.000,6000000.000,15250000.000,15469000.000,12661000.000,10342000.000,15161000.000,15511000.000,16261000.000,16261000.000
DebtInstrumentCarryingAmount,,,,,,,,222100000.000,225400000.000,228600000.000,232000000.000,,,,,,,,
DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,,48527000.000,48209000.000,48209000.000,48209000.000,48209000.000,48209000.000,,,,,,,,,,,,
DebtInstrumentConvertibleRemainingDiscountAmortizationPeriod,,7.000,,,,,,,,,,,,,,,,,
DebtInstrumentFaceAmount,,237050000.000,232050000.000,232050000.000,232050000.000,232050000.000,232050000.000,,,,,,,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,0.079,0.079,0.079,0.079,0.079,7.930,0.079,0.079,0.079,0.079,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,0.020,0.020,,,,,,,,,0.020,,,,,,,
DebtInstrumentUnamortizedDiscount,,1600000.000,25225000.000,22284000.000,19285000.000,16227000.000,13107000.000,,,,,,,,,,,,
DeferredCompensationLiabilityClassifiedNoncurrent,,,,,,,,,,,7049000.000,7213000.000,,,,,,,
DeferredCostsCurrent,,,,,,,,,,11525000.000,12687000.000,10100000.000,,,,,,,
DeferredFinanceCostsCurrentNet,,,,,,,,,,,8012000.000,7480000.000,,,,,24600000.000,23900000.000,22700000.000
DeferredFinanceCostsNoncurrentNet,,,,,,,,,,32825000.000,30749000.000,27398000.000,,,,,,,
DeferredIncomeTaxesAndOtherTaxReceivableCurrent,,,,,,,,,,,13437000.000,5609000.000,,,,,,,
DeferredRevenueCurrent,43019000.000,47166000.000,39094000.000,43746000.000,60129000.000,63023000.000,50859000.000,44428000.000,61431000.000,80254000.000,77267000.000,69071000.000,126451000.000,114489000.000,102717000.000,92772000.000,107230000.000,107632000.000,97490000.000
DeferredRevenueNoncurrent,,,,,,,,,,5305000.000,4908000.000,8155000.000,,,,,,,
DeferredTaxAssetsGross,,,,146984000.000,,,,118696000.000,,,,632348000.000,,,,671211000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,60026000.000,,,,72024000.000,,,,14529000.000,,,,184558000.000,,,
DeferredTaxAssetsNet,,,,102065000.000,,,,89998000.000,,,,178274000.000,,,,303187000.000,,,
DeferredTaxAssetsNetCurrent,20450000.000,22681000.000,24239000.000,22048000.000,22068000.000,21972000.000,20787000.000,24944000.000,25927000.000,127225000.000,85373000.000,77167000.000,80427000.000,79070000.000,64948000.000,113390000.000,115926000.000,105384000.000,104345000.000
DeferredTaxAssetsNetNoncurrent,10183000.000,9839000.000,9637000.000,38433000.000,42106000.000,47228000.000,49589000.000,47431000.000,52410000.000,12340000.000,12680000.000,12501000.000,21862000.000,20468000.000,12567000.000,71686000.000,88366000.000,87291000.000,70557000.000
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,600000.000,,,,70700000.000,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,163745000.000,,,,118629000.000,,,
DeferredTaxLiabilities,,,,44919000.000,,,,28698000.000,,,,454074000.000,,,,368024000.000,,,
DeferredTaxLiabilitiesNoncurrent,25827000.000,24808000.000,21117000.000,337000.000,352000.000,340000.000,334000.000,351000.000,351000.000,190176000.000,76005000.000,74791000.000,83903000.000,74297000.000,42926000.000,274000.000,412000.000,332000.000,329000.000
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,1900000.000,,,,1900000.000,,,,1200000.000,,,,,,,
DefinedBenefitPensionPlanLiabilitiesNoncurrent,17472000.000,17730000.000,17989000.000,25260000.000,25739000.000,25696000.000,26172000.000,26883000.000,27200000.000,60216000.000,61349000.000,58657000.000,58733000.000,59552000.000,59667000.000,64917000.000,68060000.000,68865000.000,67570000.000
DefinedBenefitPlanAccumulatedBenefitObligation,,,,45709000.000,,,,41764000.000,,,,40382000.000,,,,,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax,,,,11934000.000,,,,-16386000.000,,,,-17674000.000,,,,,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeMinimumPensionLiabilityBeforeTax,,,,13487000.000,,,,10830000.000,,,,7546000.000,,,,,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax,,,,13487000.000,,,,-10830000.000,,,,-7546000.000,,,,,,,
DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,,13900000.000,13800000.000,,,,,,,,,,,,,,,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,,,,,,,,,0.045,,,,,,,
