,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,104230.000
AccountsPayableCurrent,2612.000,36372.000,39552.000,59041.000,14913.000,34092.000,21820.000,38583.000,59037.000,153595.000,
AccruedLiabilities,655.000,,,,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,4989.000
AccruedLiabilitiesCurrent,,,,801.000,1923.000,3057.000,,,437.000,1989.000,4989.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,-5453.000,,,-4569.000,-5645.000,-6721.000
AdditionalPaidInCapital,24939.000,87481.000,78210.000,72785.000,572071.000,995964.000,1307019.000,1138457.000,2456455.000,2480187.000,1177187.000
Assets,5958.000,413.000,15095.000,175397.000,339979.000,713887.000,784452.000,1035910.000,1975493.000,1223992.000,2094380.000
AssetsCurrent,5958.000,413.000,520.000,122848.000,22830.000,207610.000,103755.000,400017.000,1270669.000,450194.000,1073399.000
AssetsNoncurrent,,,,52549.000,317149.000,506277.000,680697.000,635893.000,704824.000,773798.000,1020981.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,40800.000,35400.000,29700.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,22800.000,17400.000,11700.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,18000.000,18000.000,18000.000
Cash,5958.000,413.000,520.000,118348.000,22830.000,206110.000,97755.000,391658.000,144769.000,33494.000,1006394.000
CashAndCashEquivalentsAtCarryingValue,5958.000,413.000,520.000,118348.000,22830.000,206110.000,97755.000,391658.000,144769.000,33494.000,1006394.000
ClassOfWarrantOrRightOutstanding,,,,,,,,,900000.000,900000.000,900000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,450000000.000,450000000.000,450000000.000,450000000.000
CommonStockSharesIssued,3550000.000,2261000.000,58232166.000,40375016.000,41089296.000,41695778.000,42140788.000,210703620.000,212703620.000,212746848.000,195746848.000
CommonStockSharesOutstanding,3550000.000,2261000.000,58232166.000,40375016.000,41089296.000,41695778.000,42140788.000,210703620.000,212703620.000,212746848.000,195746848.000
CommonStockSharesSubscriptions,,,,,,59500.000,,,23775.000,,
CommonStockValue,3550.000,2261.000,58232.000,40375.000,41089.000,41696.000,42141.000,210703.000,212705.000,212748.000,195748.000
DepositsAssets,,,12000.000,12000.000,12000.000,12000.000,12000.000,3616.000,3616.000,3616.000,3616.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-75798.000,-125701.000,-160899.000,-242605.000,-335017.000,-465422.000,-586528.000,-364927.000,871916.000,,
FurnitureAndFixturesGross,,,,,,10705.000,,,,,
LeaseholdImprovementsGross,,,,,,12652.000,,,,,
Liabilities,53267.000,36372.000,39552.000,104842.000,61836.000,82149.000,21820.000,51677.000,154474.000,240584.000,1694219.000
LiabilitiesAndStockholdersEquity,5958.000,413.000,15095.000,175397.000,339979.000,713887.000,784452.000,1035910.000,1975493.000,1223992.000,2094380.000
LiabilitiesCurrent,2612.000,36372.000,39552.000,104842.000,61836.000,82149.000,21820.000,51677.000,154474.000,240584.000,194219.000
LiabilitiesNoncurrent,50655.000,,,,,,,,,,
LifeSettlementContractsInvestmentMethodCarryingAmount,,,,38195.000,119176.000,127726.000,509044.000,561851.000,615451.000,669001.000,1009763.000
LifeSettlementContractsInvestmentMethodFiveYearDisclosurePremiumsToBePaid,,,,,168189.000,347238.000,137718.000,59503.000,842400.000,1109350.000,1172460.000
LifeSettlementContractsInvestmentMethodPremiumsToBePaidInNextTwelveMonths,,,,,,249296.000,,,256200.000,280200.000,311200.000
LifeSettlementContractsInvestmentMethodPremiumsToBePaidInRemainderOfFiscalYear,,,,,,,,,256200.000,280200.000,155620.000
LifeSettlementContractsInvestmentMethodPremiumsToBePaidInRollingYearFour,,,,,,,,,54000.000,63550.000,113120.000
LifeSettlementContractsInvestmentMethodPremiumsToBePaidInRollingYearThree,,,,,,,,,54000.000,205200.000,281240.000
LifeSettlementContractsInvestmentMethodPremiumsToBePaidInRollingYearTwo,,,,,,,,,222000.000,280200.000,311200.000
LifeSettlementContractsInvestmentMethodPremiumsToBePaidInYearFive,,,,,,298194.000,,,,,
LifeSettlementContractsInvestmentMethodPremiumsToBePaidInYearFour,,,,,,298194.000,,,,,
LifeSettlementContractsInvestmentMethodPremiumsToBePaidInYearThree,,,,,,332394.000,,,,,
LifeSettlementContractsInvestmentMethodPremiumsToBePaidInYearTwo,,,,,,332394.000,,,,,
NoncashOrPartNoncashAcquisitionPayablesAssumed,,,1700.000,,,,,,,,
NotesPayable,,,,,,,,,,,1500000.000
NotesPayableCurrent,,,,,,,,13000.000,,,
