,2011-10-31,2012-01-31,2012-10-31,2013-01-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,735000.000,,
AdministrativeFeesAmountPaid,,,10417.000,
AllowanceForLoanAndLeaseLossesProvisionForLossNet,,,2500.000,
CommunicationsAndInformationTechnology,111680.000,,,
DerivativeGainLossOnDerivativeNet,,-13806.000,14583.000,226481.000
DerivativeGainOnDerivative,,,29982.000,
EarningsPerShareBasicAndDiluted,-0.010,,,0.000
GainLossOnDerivativeInstrumentsNetPretax,68712.000,,,
GainLossOnSaleOfDebtInvestments,,,,43896.000
GeneralAndAdministrativeExpense,10323.000,64878.000,45894.000,
IncomeLossFromContinuingOperations,,-1028069.000,-917551.000,-148926.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-1142526.000,-1023180.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-263166.000,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,-0.010,-0.010,
IncomeTaxExpenseBenefit,0.000,,,
IncreaseDecreaseInDerivativeAssetsAndLiabilities,,,196478.000,
IncreaseDecreaseInDerivativeLiabilities,,,71207.000,
InterestExpense,-59781.000,-99418.000,-87147.000,-16497.000
InterestExpenseRelatedParty,-2210.000,-1233.000,-3899.000,
LeaseAndRentalExpense,12000.000,,,
NetIncomeLoss,,-1142526.000,-1023180.000,-348008.000
NonoperatingIncomeExpense,6721.000,,,
NotesAssumed1,,,150000.000,
OfficersCompensation,,,15000.000,
OperatingCostsAndExpenses,,1028069.000,929551.000,
OperatingExpenses,274787.000,,,
OperatingIncomeLoss,-269887.000,,,
OperatingLeasesRentExpenseContingentRentals,,,4000.000,
OperatingLeasesRentExpenseNet,,12398.000,14733.000,
OperatingLeasesRentExpenseSubleaseRentals1,,,12000.000,
OtherExpenses,,-114457.000,-105629.000,
OtherOperatingIncomeExpenseNet,,,,-199082.000
PaymentsToDevelopSoftware,,,90862.000,
ProfessionalAndContractServicesExpense,,6101.000,8752.000,
ProfessionalFees,84984.000,,,
ProfitLoss,-263166.000,,,
ResearchAndDevelopmentExpense,,,,90862.000
ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,,,90862.000,
ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,,153892.000,90862.000,
Revenues,4900.000,,12000.000,
SalariesAndWages,55800.000,55800.000,769310.000,
SalariesWagesAndOfficersCompensation,,,40800.000,
SalesRevenueNet,4900.000,,12000.000,
SellingGeneralAndAdministrativeExpense,,,,148926.000
StockIssuedDuringPeriodValueShareBasedCompensation,,,,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,2242791073.000
WeightedAverageNumberOfSharesIssuedBasic,,2103184062.000,2227117524.000,
