,2011-06-30,2011-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,229594.000,242403.000
AccountsReceivableNetCurrent,9982058.000,12163329.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,5314294.000,6016318.000
AdditionalPaidInCapital,14355427.000,14369565.000
AllowanceForDoubtfulAccountsReceivableCurrent,1045724.000,1060114.000
Assets,53345466.000,58683681.000
AssetsCurrent,16929241.000,22337881.000
CashAndCashEquivalentsAtCarryingValue,4025502.000,5218775.000
CommitmentsAndContingencies,,0.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000
CommonStockSharesIssued,22355527.000,22355527.000
CommonStockSharesOutstanding,22355527.000,22355527.000
CommonStockValue,22356.000,22356.000
ConvertiblePreferredStockNonredeemableOrRedeemableIssuerOptionValue,,0.000
DueToRelatedPartiesCurrent,36633.000,37132.000
IntangibleAssetsNetExcludingGoodwill,9318948.000,9153954.000
InventoryNet,2917194.000,4919235.000
Liabilities,2382253.000,3018342.000
LiabilitiesAndStockholdersEquity,53345466.000,58683681.000
LiabilitiesCurrent,2382253.000,3018342.000
NotesPayableCurrent,936056.000,948640.000
OtherReceivables,,0.000
PreferredStockParOrStatedValuePerShare,0.001,0.001
PreferredStockSharesAuthorized,200000000.000,200000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000
PreferredStockValue,,0.000
PrepaidExpenseCurrent,4487.000,36542.000
PropertyPlantAndEquipmentNet,7502275.000,7451827.000
RetainedEarningsAppropriated,5862602.000,6319764.000
RetainedEarningsUnappropriated,25408534.000,28937336.000
StockholdersEquity,50963213.000,55665339.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,50963213.000,55665339.000
TaxesPayableCurrent,1179970.000,1790167.000
WarrantsAndRightsOutstanding,,0.000
