,2015-01-31
AccountsPayableAndAccruedLiabilitiesCurrent,0.000
AccountsReceivableNetCurrent,9456.000
Assets,162470.000
AssetsCurrent,159037.000
AssetsDesignatedToClosedBlockFixedMaturitiesHeldToMaturityAtAmortizedCost,4400.000
Cash,76084.000
CashAndCashEquivalentsAtCarryingValue,76084.000
CashFDICInsuredAmount,250000.000
CommonStockDiscountOnShares,49514.000
CommonStockParOrStatedValuePerShare,0.000
CommonStockSharesAuthorized,560000000.000
CommonStockSharesIssued,500135000.000
CommonStockSharesOutstanding,500135000.000
CommonStockValue,50014.000
DeferredRevenue,40000.000
DeferredRevenueCurrent,40000.000
EmployeeRelatedLiabilitiesCurrent,103264.000
FiniteLivedCustomerRelationshipsGross,3433.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,-967.000
IntangibleAssetsNetExcludingGoodwill,3433.000
Investments,0.000
InvestmentsAndCash,76084.000
LiabilitiesAndStockholdersEquity,162470.000
LiabilitiesCurrent,143264.000
LiabilitiesNoncurrent,143264.000
LongTermInvestments,3433.000
MarketableSecurities,0.000
OtherFiniteLivedIntangibleAssetsGross,0.000
PublicUtilitiesInventory,73497.000
PublicUtilitiesPropertyPlantAndEquipmentTransmissionAndDistribution,3433.000
RetainedEarningsAccumulatedDeficit,18706.000
SharesOutstanding,560000000.000
StockholdersEquity,19206.000
