,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,,223000000.000,,,,238000000.000,
AccountsPayableTradeCurrent,221000000.000,196000000.000,,219000000.000,230000000.000,229000000.000,,233000000.000
AccrualForEnvironmentalLossContingencies,,,3.000,,,,3.000,
AccruedIncomeTaxesCurrent,,,5000000.000,,,,8000000.000,
AccruedLiabilitiesCurrent,77000000.000,70000000.000,83000000.000,81000000.000,112000000.000,93000000.000,122000000.000,109000000.000
AccruedSalariesCurrent,46000000.000,49000000.000,43000000.000,56000000.000,52000000.000,60000000.000,61000000.000,74000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-76000000.000,-108000000.000,134000000.000,-175000000.000,210000000.000,241000000.000,,295000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-67000000.000,-81000000.000,-92000000.000,-34000000.000,-13000000.000,-6000000.000,-76000000.000,-43000000.000
AdditionalPaidInCapital,859000000.000,860000000.000,,862000000.000,863000000.000,864000000.000,,865000000.000
AdditionalPaidInCapitalCommonStock,,,861000000.000,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,1000000.000,1000000.000,,,1000000.000,,,
Assets,2799000000.000,2751000000.000,2663000000.000,2693000000.000,2741000000.000,2744000000.000,2606000000.000,2607000000.000
AssetsCurrent,1033000000.000,995000000.000,942000000.000,952000000.000,989000000.000,994000000.000,948000000.000,924000000.000
BuildingsAndImprovementsGross,292000000.000,293000000.000,293000000.000,302000000.000,309000000.000,311000000.000,,313000000.000
Cash,169000000.000,161000000.000,217000000.000,187000000.000,206000000.000,201000000.000,224000000.000,163000000.000
CashAndCashEquivalentsAtCarryingValue,173000000.000,165000000.000,221000000.000,191000000.000,210000000.000,205000000.000,228000000.000,167000000.000
CommonStockParOrStatedValuePerShare,,0.010,,,0.010,,,
CommonStockSharesAuthorized,,70000000.000,,,70000000.000,,,
CommonStockSharesIssued,,48028594.000,,,48058114.000,,,
CommonStockSharesOutstanding,,48028594.000,,,48058114.000,,48058114000000.000,
CommonStockValue,0.000,0.000,,0.000,0.000,0.000,,0.000
DebtInstrumentCarryingAmount,,,1367000000.000,,,,1338000000.000,
DeferredTaxAssetsNetCurrent,33000000.000,31000000.000,0.000,,,,,
DeferredTaxAssetsNetNoncurrent,13000000.000,18000000.000,9000000.000,10000000.000,9000000.000,9000000.000,9000000.000,9000000.000
DeferredTaxAssetsValuationAllowance,,,33000000.000,,,,76000000.000,
DeferredTaxLiabilitiesCurrent,16000000.000,16000000.000,0.000,,,,,
DeferredTaxLiabilitiesNoncurrent,100000000.000,100000000.000,70000000.000,73000000.000,75000000.000,76000000.000,66000000.000,70000000.000
DueFromAffiliateCurrent,,,0.000,,,,0.000,
DueToAffiliateCurrent,,,0.000,,,,0.000,
EnvironmentalCostsRecognizedCapitalized,,,,,,,13000000.000,
EquityMethodInvestments,19000000.000,19000000.000,19000000.000,20000000.000,20000000.000,20000000.000,,20000000.000
FiniteLivedCustomerRelationshipsGross,,,223000000.000,,,,223000000.000,
