,2011-01-01,2011-04-02,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-10-03,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AccountsPayableAndAccruedLiabilitiesCurrent,7118000000.000,5150000000.000,5602000000.000,6362000000.000,7671000000.000,5908000000.000,5516000000.000,6393000000.000,6767000000.000,6325000000.000,5658000000.000,6803000000.000,8590000000.000,6581000000.000,6379000000.000,7595000000.000,9069000000.000,6823000000.000,7794000000.000,7844000000.000,9320000000.000,7252000000.000,8719000000.000,9130000000.000,9979000000.000,8077000000.000
AccountsPayableCurrent,,,,4546000000.000,,,,4619000000.000,,,,4899000000.000,,,,5371000000.000,,,,5504000000.000,,,,6860000000.000,,
AccountsReceivableGrossCurrent,,,,5947000000.000,,,,6313000000.000,,,,6694000000.000,,,,7428000000.000,,,,7613000000.000,,,,8458000000.000,,
AccruedParticipationLiabilitiesDueInNextOperatingCycle,,,,,,,,907000000.000,,,,800000000.000,,,,800000000.000,,,,900000000.000,,,,900000000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,18601000000.000,19156000000.000,19591000000.000,19572000000.000,19761000000.000,20173000000.000,20254000000.000,20687000000.000,21186000000.000,21481000000.000,21981000000.000,22459000000.000,22874000000.000,23294000000.000,23615000000.000,23722000000.000,24045000000.000,24016000000.000,24473000000.000,24844000000.000,25179000000.000,25857000000.000,26275000000.000,26849000000.000,26996000000.000,27646000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,3000000.000,20000000.000,25000000.000,68000000.000,140000000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-128000000.000,-149000000.000,-151000000.000,-48000000.000,-16000000.000,8000000.000,76000000.000,-52000000.000,7000000.000,118000000.000,153000000.000,83000000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,1830000000.000,1788000000.000,1767000000.000,2625000000.000,2570000000.000,2537000000.000,2480000000.000,3234000000.000,3161000000.000,3094000000.000,3019000000.000,1271000000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,71000000.000,100000000.000,109000000.000,43000000.000,12000000.000,48000000.000,-39000000.000,17000000.000,6000000.000,-17000000.000,-86000000.000,-139000000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1887000000.000,-1837000000.000,-1809000000.000,-2630000000.000,-2574000000.000,-2481000000.000,-2443000000.000,-3266000000.000,-3128000000.000,-2968000000.000,-2884000000.000,-1187000000.000,-1144000000.000,-1206000000.000,-1169000000.000,-1968000000.000,-1880000000.000,-1843000000.000,-1904000000.000,-2421000000.000,-2469000000.000,-2599000000.000,-2699000000.000,-3979000000.000,-3855000000.000,-3880000000.000
