,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2014-06-30,2014-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,32672.000
AccountsReceivableNetCurrent,2100.000,2100.000,2225.000,2225.000,2225.000,2700.000,,3200.000
AccruedLiabilitiesCurrent,14810.000,24205.000,31260.000,20475.000,24833.000,30522.000,38932.000,44072.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,27351.000,-28849.000,33878.000,34948.000,35897.000,37150.000,5578.000,
AdditionalPaidInCapital,,1552085.000,1882935.000,,,,13895428.000,14893046.000
AdditionalPaidInCapitalCommonStock,1345675.000,,,2032568.000,2232652.000,11209993.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,3200.000
Assets,39498.000,288646.000,263796.000,247382.000,270058.000,2968667.000,135465.000,196265.000
AssetsCurrent,36609.000,273529.000,253708.000,238364.000,261989.000,226447.000,128454.000,196265.000
BankOverdrafts,,,,,,,697.000,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,,2836715.000,,
Cash,3384.000,,2316.000,201.000,37056.000,14268.000,,
CashAndCashEquivalentsAtCarryingValue,,33.000,,,,,15954.000,3765.000
CommonStockOtherSharesOutstanding,,,,,,,,1919828.000
CommonStockOtherValueOutstanding,,,,,,,,228288.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,2000000000.000,2000000000.000,2000000000.000,4000000000.000,4000000000.000,4000000000.000
CommonStockSharesIssued,,31547619.000,335108685.000,621827205.000,,,57759056.000,1919828.000
CommonStockSharesOutstanding,22581660.000,31547619.000,335108685.000,621827205.000,663427205.000,663427205.000,25000000.000,1919828.000
CommonStockValue,226.000,316.000,3351.000,6218.000,6634.000,11316.000,578.000,19.000
ConvertibleLongTermNotesPayable,,,,,,0.000,,
ConvertibleNotesPayable,107083.000,,,,269747.000,244253.000,,
ConvertibleNotesPayableCurrent,,349208.000,353208.000,290333.000,269747.000,244253.000,305865.000,428858.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,0.001,0.000
DebtInstrumentFaceAmount,,,,,,,,472107.000
DebtInstrumentUnamortizedDiscount,,,,,,,89444.000,
DeferredTaxAssetsNetNoncurrent,,,0.000,0.000,,,,
DerivativeFairValueOfDerivativeNet,,,,,,,,93919.000
DerivativeLiabilitiesCurrent,57654.000,73750.000,94697.000,71110.000,90159.000,656082.000,614971.000,9975944.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,1497685.000,-1704823.000,2116460.000,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNoncurrent,,,,,,,7011.000,
DueToOfficersOrStockholdersCurrent,63193.000,37238.000,50013.000,34369.000,16264.000,49064.000,,3000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,,,2400.000,2400.000
FairValueAssumptionsExercisePrice,,,,,0.001,0.002,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,101311.000,,
FiniteLivedIntangibleAssetsNet,,,,,,2735404.000,,
InterestPayableCurrent,,,,,,,,44072.000
LiabilitiesAndStockholdersEquity,39498.000,288646.000,263796.000,247382.000,270058.000,2968667.000,135465.000,196265.000
LiabilitiesCurrent,242740.000,484401.000,529178.000,416287.000,401003.000,979921.000,960465.000,10484546.000
LongTermNotesPayable,,,,,,,,20937.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,9479.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,728.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,2917.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,2917.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,2917.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,0.000,,
OtherAssets,2889.000,,,,,,,
PreferredStockParOrStatedValuePerShare,,,,,,,0.000,0.000
PreferredStockSharesAuthorized,,,,,,,500000000.000,240000000.000
PreferredStockSharesIssued,,,,,,,240000000.000,240000000.000
PreferredStockSharesOutstanding,,,,,,,,240000000.000
PreferredStockValue,,,,,,,2400.000,2400.000
PrepaidExpenseCurrent,31125.000,271396.000,249167.000,235938.000,222708.000,209479.000,112500.000,192500.000
PropertyPlantAndEquipmentGross,30240.000,43966.000,43966.000,43966.000,43966.000,43966.000,12589.000,
PropertyPlantAndEquipmentNet,,15117.000,10088.000,9018.000,8069.000,6816.000,7011.000,
RetainedEarningsAccumulatedDeficit,,,,-2180608.000,-2351273.000,-9221730.000,-14723406.000,-25183746.000
SaleOfStockPricePerShare,,,,,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,,,,,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,,,,,5500000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,0.000
SharePrice,,,,,,,,0.000
SharesOutstanding,,,,,,,,1919828.000
StockholdersEquity,-203242.000,-195755.000,-265382.000,-168905.000,-130945.000,1988746.000,-825000.000,-10288281.000
UnearnedESOPShares,51458.000,-43333.000,35208.000,27083.000,18958.000,10833.000,,
