,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccruedInvestmentIncomeReceivable,2417000.000,2721000.000,2692000.000,2686000.000,2424000.000,2343000.000,2352000.000,2288000.000,2336000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,-5313000.000,-5504000.000,5598000.000,5583000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,602000.000,766000.000,273000.000,730000.000,761000.000,637000.000,198000.000,-2214000.000,-11975000.000
AdditionalPaidInCapital,17161000.000,17173000.000,17051000.000,16926000.000,16934000.000,16993000.000,16998000.000,17001000.000,17212000.000
AllowanceForLoanAndLeaseLossesRealEstate,-10058000.000,10650000.000,10414000.000,10295000.000,10817000.000,10690000.000,10787000.000,10564000.000,8991000.000
Assets,727000000.000,700025000.000,700182000.000,714144000.000,725194000.000,710431000.000,697463000.000,692085000.000,674659000.000
AvailableForSaleSecurities,,,,,,,,104542000.000,102867000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,50322000.000,45407000.000,57466000.000,93074000.000,96736000.000,92448000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,46679000.000,42007000.000,54258000.000,90957000.000,96681000.000,80963000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,3643000.000,3400000.000,3208000.000,2117000.000,55000.000,11485000.000
AvailableForSaleSecuritiesCurrent,151347000.000,195485000.000,211839000.000,236595000.000,257658000.000,253829000.000,248745000.000,104542000.000,102867000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,235407000.000,256420000.000,252792000.000,248423000.000,107168000.000,106585000.000
AvailableForSaleSecuritiesDebtMaturitiesRemainderOfFiscalYearFairValue,,,,236595000.000,257658000.000,253829000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,,,248745000.000,104542000.000,102867000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,236595000.000,257658000.000,253829000.000,248745000.000,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,301000.000,424000.000,374000.000,561000.000,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,120000.000,110000.000,95000.000,77000.000,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,301000.000,424000.000,374000.000,561000.000,,
