,2015-06-28,2015-08-31,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,400000.000,,1000000.000,1000000.000
AccrualForEnvironmentalLossContingenciesPayments,0.000,0.000,0.000,0.000,,,,
AccrualForEnvironmentalLossContingenciesPayments1,,,,,0.000,,0.000,0.000
AmortizationOfFinancingCosts,,,153000.000,,,,237000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,0.000
AssetRetirementObligationAccretionExpense,,,119000.000,127000.000,141000.000,152000.000,171000.000,186000.000
AssetRetirementObligationLiabilitiesIncurred,3667000.000,2452000.000,0.000,0.000,0.000,0.000,,
AssetRetirementObligationRevisionOfEstimate,,,,,,,17000.000,4000.000
BusinessCombinationAcquisitionRelatedCosts,,,833000.000,829000.000,599000.000,10000.000,13000.000,18000.000
CapitalExpendituresIncurredButNotYetPaid,,,3435000.000,,,,4287000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,8084000.000,,,,-7251000.000,
ComprehensiveIncomeNetOfTax,145000.000,1033000.000,5308000.000,10022000.000,7593000.000,4178000.000,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-69000.000,3695000.000,-12361000.000,-10183000.000,8281000.000,72000.000,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-4694000.000,1287000.000,-7053000.000,-161000.000,15874000.000,4250000.000,,
CostOfRevenue,252000.000,73000.000,0.000,0.000,0.000,0.000,,
CostsAndExpenses,5753000.000,3787000.000,8361000.000,9632000.000,10642000.000,10390000.000,10900000.000,10962000.000
CostsAndExpensesRelatedParty,,,1400000.000,1700000.000,1900000.000,2000000.000,2000000.000,2200000.000
DeferredIncomeTaxExpenseBenefit,,,3537000.000,,,,531000.000,
Depreciation,800000.000,1200000.000,,,,,6763000.000,6892000.000
DepreciationAmortizationAndAccretionNet,748000.000,1172000.000,4626000.000,5388000.000,6311000.000,6555000.000,6871000.000,
DistributionsPerLimitedPartnershipUnitOutstanding,,,,0.220,0.230,,0.250,0.260
DividendsCash,,,4341000.000,,,,6990000.000,
EarningsPerShareBasic,0.010,0.050,0.270,0.500,0.380,0.120,0.030,0.120
EarningsPerShareDiluted,0.010,0.050,0.270,0.500,0.380,0.120,0.030,0.120
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.350,,,,0.350,
EquityMethodInvestmentDividendsOrDistributions,,,2694000.000,2633000.000,6872000.000,17505000.000,17711000.000,11587000.000
EquityMethodInvestmentOtherThanTemporaryImpairment,0.000,,,,,,,
GainLossOnCashFlowHedgeIneffectivenessNet,,,0.000,,,,,
GainLossOnInterestRateCashFlowHedgeIneffectiveness,2200000.000,,,,,,,
GainLossOnInvestments,,0.000,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,0.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-10967000.000,-4127000.000,-3921000.000,1496000.000,12862000.000,2376000.000,-5393000.000,99000.000
IncomeLossFromEquityMethodInvestments,218000.000,6115000.000,405000.000,5024000.000,8075000.000,4837000.000,606000.000,9359000.000
