,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31
AccruedLiabilitiesCurrentAndNoncurrent,6724.000,4820.000,6176.000,8326.000,9414.000,4494.000,6082.000,7125.000,3186.000,3586.000,4029.000,4455.000,4530.000,4480.000,4730.000,5025.000,5795.000,4273.000,4473.000,4123.000,5423.000
AdditionalPaidInCapital,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000
Assets,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,0.000,,,,0.000,,,,,,,,,,,,,
CashAndCashEquivalentsFairValueDisclosure,,,,,0.000,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
CommonStockSharesOutstanding,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
CommonStockValue,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000
CumulativeEarningsDeficit,,,,,55257.000,,,,,,,,,,,,,-71545.000,-73320.000,-74395.000,-75995.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,,,56294.000,57882.000,59325.000,60380.000,61380.000,63324.000,65073.000,66343.000,67731.000,69021.000,70316.000,71086.000,,,,
DueToRelatedPartiesCurrentAndNoncurrent,17221.000,20843.000,20843.000,20843.000,20843.000,26800.000,26800.000,27200.000,32194.000,32794.000,34295.000,35618.000,36813.000,38251.000,39291.000,40291.000,40291.000,42272.000,43847.000,45272.000,45572.000
EquityMethodInvestmentOwnershipPercentage,,,,,,,,,1.000,,,,,,,,,1.000,1.000,1.000,1.000
Liabilities,23945.000,25663.000,27019.000,29169.000,30257.000,31294.000,32882.000,34325.000,35380.000,36380.000,38324.000,40073.000,41343.000,42731.000,44021.000,45316.000,46086.000,46545.000,48320.000,49395.000,50995.000
LiabilitiesAndStockholdersEquity,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValueOutstanding,,,,,,,,,,,,0.000,0.000,,,,,,,,
RetainedEarningsAccumulatedDeficit,-48945.000,-50663.000,-52019.000,-54169.000,-55257.000,56294.000,57882.000,59325.000,60380.000,61380.000,63324.000,65073.000,66343.000,67731.000,69021.000,70316.000,71086.000,71545.000,73320.000,74395.000,75995.000
StockholdersEquity,-23945.000,-25663.000,-27019.000,-29169.000,-30257.000,-31294.000,-32882.000,-34325.000,-35380.000,-36380.000,-38324.000,-40073.000,-41343.000,-42731.000,-44021.000,-45316.000,-46086.000,-46545.000,-48320.000,-49395.000,-50995.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-23945.000,,,-29169.000,-30257.000,-31294.000,-32882.000,-34325.000,-35380.000,-36380.000,-38324.000,-40073.000,-41343.000,,,,,,,,
