,2011-09-30,2011-12-31,2012-03-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilities,134473.000,74497.000,66203.000,,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,58321.000,59589.000,60133.000,60160.000,65635.000,62270.000,65768.000,67665.000,68799.000,76117.000,80094.000,86896.000,94088.000,98571.000,67655.000,38772.000,79360.000
AccountsPayableCurrent,,,,15884.000,,,19214.000,25423.000,35901.000,36511.000,37249.000,48033.000,50084.000,37249.000,37249.000,37249.000,37249.000,37249.000,39599.000,40000.000
AccountsPayableRelatedPartiesCurrent,,,,,15884.000,15884.000,,,,,,,,,360.000,4934.000,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,3546.000,11361.000,19504.000,27358.000,35211.000,2779.000,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,10634.000,,526.000,566.000,606.000,14018.000
AccumulatedOtherComprehensiveIncomeLossBeforeTax,-27843.000,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,24.000,,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000
AdditionalPaidInCapital,2318490.000,2210490.000,2228990.000,2183990.000,2183990.000,2183990.000,2183990.000,2183990.000,2224095.000,2224095.000,2377270.000,2377270.000,2344505.000,2512591.000,2556665.000,2556665.000,2573165.000,2573165.000,2613165.000,2925046.000
Assets,15000.000,27000.000,27000.000,0.000,0.000,0.000,800.000,0.000,0.000,0.000,0.000,0.000,0.000,2647.000,22964.000,5263.000,1151.000,378.000,,40000.000
AssetsCurrent,15000.000,17000.000,17000.000,,,,800.000,,,,,,,2647.000,22964.000,5263.000,1151.000,378.000,,
BankOverdrafts,,,,,,,,,,,,,,,,,,7.000,7.000,7.000
Cash,,,,0.000,0.000,0.000,,,,,,,,652.000,20334.000,3381.000,17.000,,,
CommonStockAdditionalSeriesParOrStatedValuePerShare,,,0.001,,,,,,,,,,,,,,,,,
CommonStockAdditionalSeriesValue,0.001,0.000,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,275000000.000,275000000.000,275000000.000,275000000.000,275000000.000,275000000.000,275000000.000,275000000.000,275000000.000,275000000.000,275000000.000,275000000.000,275000000.000,275000000.000,275000000.000,275000000.000,275000000.000,275000000.000,275000000.000,275000000.000
CommonStockSharesIssued,34811111.000,154811111.000,156311111.000,156311111.000,156311111.000,156311111.000,156311131.000,156311111.000,156311111.000,156311111.000,3136000.000,3136000.000,141966000.000,141236000.000,142162211.000,142162211.000,142162211.000,273332211.000,273332211.000,214692211.000
CommonStockSharesOutstanding,24811111.000,24811111.000,156311111.000,156311111.000,156311111.000,156311111.000,156311131.000,156311111.000,137311111.000,137311111.000,2756000.000,2756000.000,141586000.000,140856000.000,141782211.000,141782211.000,141782211.000,272952211.000,272952211.000,214312211.000
CommonStockValue,34811.000,154811.000,156311.000,156311.000,156311.000,156311.000,156311.000,156311.000,156311.000,156311.000,3136.000,3136.000,141966.000,141236.000,142162.000,142162.000,142162.000,273332.000,273332.000,214692.000
ConvertibleNotesPayable,,,,,,,,,,,,,,,3865.000,,1635.000,2634.000,24384.000,
