,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,197113.000,170700.000,274184.000,279856.000,67586.000,34900.000,19468.000,22814.000,53834.000,32876.000,32875.000,40768.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,155706.000,,,
AccountsPayableRelatedPartiesCurrent,,4000.000,14721.000,19721.000,169577.000,183377.000,164879.000,62450.000,68156.000,72969.000,48010.000,66127.000
AccountsReceivableGrossCurrent,9423.000,4173.000,,6423.000,,,9025.000,10025.000,1250.000,,,
AccountsReceivableNetCurrent,4173.000,2923.000,5173.000,5173.000,4173.000,11841.000,7775.000,8775.000,,,,
AccruedLiabilitiesCurrent,,,,256.000,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1116.000,1313.000,1510.000,1707.000,1904.000,2101.000,2298.000,2364.000,2364.000,2364.000,2364.000,2364.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,-4000.000,74000.000,30200.000,8437.000,-1966.000,,,
AdditionalPaidInCapital,4835503.000,5259771.000,5210661.000,5801873.000,6121441.000,19718906.000,19579655.000,18512543.000,5144377.000,7307433.000,7019274.000,6422314.000
AllowanceForDoubtfulAccountsReceivable,1250.000,0.000,1250.000,1250.000,1250.000,1250.000,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,1250.000,1250.000,1250.000,,,147433.000
Assets,739708.000,380765.000,399039.000,782804.000,502972.000,472854.000,550931.000,390782.000,382633.000,314507.000,317356.000,320205.000
AssetsCurrent,694274.000,346940.000,376823.000,772197.000,496512.000,388591.000,510665.000,380093.000,381014.000,314507.000,317356.000,320205.000
AvailableForSaleSecurities,,,,,6000.000,84000.000,40200.000,10689.000,1619.000,,,
BankOverdrafts,,,,1904.000,,,,,,710.000,263.000,593.000
CashAndCashEquivalentsAtCarryingValue,182820.000,9287.000,4606.000,3346.000,46234.000,11689.000,194677.000,60906.000,16116.000,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,730000000.000,730000000.000,4980000000.000,730000000.000,5000000000.000,5000000000.000,5000000000.000,5000000000.000,5000000000.000
CommonStockSharesIssued,3389361.000,5205779.000,4961946.000,12071257.000,29201615.000,159099149.000,539310446.000,1874140507.000,2182007174.000,43991250.000,209696681.000,838736347.000
CommonStockSharesOutstanding,3389361.000,5205779.000,4961946.000,12071257.000,29201615.000,159099149.000,539310446.000,1874140507.000,2182007174.000,43991250.000,10910194.000,838736347.000
CommonStockValue,3389.000,5206.000,4962.000,12071.000,29202.000,159099.000,539310.000,1874140.000,2182007.000,43991.000,209696.000,838736.000
ConvertibleNotesPayable,38500.000,23500.000,158300.000,229065.000,261945.000,240328.000,,,,,,
ConvertibleNotesPayableCurrent,,,,,,,699295.000,677673.000,556116.000,620497.000,669342.000,711625.000
DebtInstrumentCarryingAmount,,,,231865.000,261945.000,,,,,,,
DebtInstrumentUnamortizedDiscount,0.000,,,,,,,12500.000,339934.000,-294746.000,-221059.000,-147433.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,339934.000,294745.000,221059.000,
DeferredRevenue,,,,,18359.000,14605.000,18605.000,28805.000,34709.000,21369.000,12717.000,4065.000
DeferredTaxAssetsOperatingLossCarryforwards,1419300.000,,,,1599500.000,,,,,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,1419300.000,,,,1599500.000,,,,,,,
DepositsAssetsCurrent,,,34125.000,34125.000,,,,,,,,
DerivativeLiabilitiesCurrent,,,621935.000,1039558.000,21876947.000,8358363.000,10047485.000,12103378.000,1564098.000,1174653.000,922017.000,922017.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,5211671.000,5601999.000,6401741.000,7275971.000,28628079.000,28881903.000,31158456.000,33464179.000,,,,
