,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-06-30,2016-09-30,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,,,,,-4101.000,,,,3856.000,,,,,-10.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,0.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,0.000
CostOfGoodsSold,,,,169909.000,,227552.000,239781.000,324306.000,451562.000,337970.000,327128.000,485007.000,0.000,,
CostOfServices,,,30000.000,33537.000,,,,,,,,,,,
Depreciation,,,,,,6565.000,,6587.000,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,,0.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,,,0.000,
DividendsSharebasedCompensationStock,,,,57563.000,,,,,,,,,,,
EarningsPerShareBasic,-0.000,-0.000,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,-0.010,0.010,,-0.010,-0.010,-0.010,0.010,0.000,-0.010,0.000,0.030,0.000,0.000
GainLossOnDispositionOfRealEstateDiscontinuedOperations,,,,,,,,,,,,,1328175.000,0.000,
GainLossOnSaleOfLoansAndLeases,,,,,,,,,,,,,2895.000,,
GainLossOnSaleOfMortgageLoans,,,,,,,,,,,,,,0.000,
GeneralAndAdministrativeExpense,1000.000,1924.000,206752.000,277418.000,276026.000,339192.000,217963.000,300157.000,271433.000,227505.000,338300.000,236512.000,70256.000,60000.000,8818.000
GrossProfit,,,,104987.000,,89263.000,43677.000,107102.000,174234.000,247080.000,167875.000,276300.000,0.000,,
IncomeLossFromContinuingOperations,,,,-172431.000,,,-174286.000,,,,-170425.000,39788.000,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,-67361.000,-60000.000,-8818.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,,,,0.000,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,,0.000,,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,,0.000,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,,,,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,,,,,,0.030,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,,,,,,0.030,,
IncomeTaxesPaid,0.000,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,250395.000,,,,71886.000,,,,,4612.000
IncreaseDecreaseInAccountsReceivable,,,,,,-57329.000,,,,-41754.000,,,,,
IncreaseDecreaseInInterestPayableNet,,,,,,,,,,288.000,,,,,
IncreaseDecreaseInInventories,,,,,,-104390.000,,,,-75510.000,,,,,
IncreaseDecreaseInOperatingCapital,0.000,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,,-25300.000,,,,,
InterestAndDebtExpense,,,,,,,,,,-918.000,0.000,0.000,,,
