,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2014-02-28,2014-11-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,113361.000,138227.000,315816.000,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,380.000,,,,,,,,,,,
AccountsReceivableNet,,,,,,,,2793.000,403.000,,,0.000,261955.000,,177369.000,212435.000,347110.000
AccruedLiabilitiesCurrent,6000.000,7500.000,9000.000,10500.000,13500.000,19044.000,20989.000,306459.000,,,,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,683857.000,1568004.000,3078078.000,416230.000,573997.000,1932590.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,-5261363.000,-5877113.000,-11452725.000,-16986624.000,-23179743.000
AdditionalPaidInCapital,49500.000,49500.000,72000.000,72000.000,72000.000,72000.000,72000.000,3011790.000,3011790.000,3011790.000,3011790.000,3011790.000,18010613.000,18010613.000,171143411.000,171997396.000,172417006.000
Assets,,,,,,,,24746893.000,24523248.000,24349378.000,35872802.000,65328725.000,96096760.000,98385696.000,205791478.000,227319130.000,325768465.000
AssetsCurrent,27389.000,12313.000,11193.000,9121.000,5589.000,3519.000,7047.000,,,,,,,,,,
BelowMarketLeaseAccumulatedAmortization,,,,,,,,,,,,,,,,1437.000,13639.000
BelowMarketLeaseAmortizationIncomeAfterYearFive,,,,,,,,,,,,,,,,91658.000,-885209.000
BelowMarketLeaseAmortizationIncomeNextTwelveMonths,,,,,,,,,,,,,,,,23090.000,11496.000
BelowMarketLeaseAmortizationIncomeYearFive,,,,,,,,,,,,,,,,20246.000,6010.000
BelowMarketLeaseAmortizationIncomeYearFour,,,,,,,,,,,,,,,,23090.000,8855.000
BelowMarketLeaseAmortizationIncomeYearThree,,,,,,,,,,,,,,,,23090.000,8855.000
BelowMarketLeaseAmortizationIncomeYearTwo,,,,,,,,,,,,,,,,23090.000,8855.000
BelowMarketLeaseGross,,,,,,,,,,,,,,,,279354.000,488982.000
BelowMarketLeaseNet,,,,,,,,,,,,,,,,277917.000,475343.000
