,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment,,,,261873.000,,,,,,,,,,,,,,
AdditionsToNoncurrentAssets,,,,1326965.000,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,29550.000,,14775.000,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,490325.000,403765.000,378205.000,,,,290351.000,,,,209209.000,,,,296385.000,,352281.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,3190492.000,,1203579.000,,,,1420681.000,,,,5032248.000,,,,2600973.000,,3501581.000
AllocatedShareBasedCompensationExpense,,,,,,,,,260882.000,183844.000,,,209089.000,191170.000,,296385.000,140474.000,352281.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,,113656.000,46672.000,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,50000.000,0.000,60000.000,10000.000,15000.000,10000.000,107000.000,75000.000,130000.000,30000.000,70000.000,32000.000,0.000,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,40759.000,39552.000,,25290.000,10856.000,30995.000,276595.000,17930.000,23595.000,43762.000,13123.000,10915.000,21771.000,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,307040.000,,,,247810.000,,
AmortizationOfFinancingCosts,,,,,,,,,,,,252899.000,,,,204114.000,191641.000,290700.000
AmortizationOfIntangibleAssets,,,719911.000,752600.000,817979.000,817979.000,705259.000,585026.000,107807.000,98068.000,98068.000,98068.000,98068.000,98068.000,98068.000,204673.000,417883.000,417884.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,3862563.000,,,,4470016.000,,,,6823405.000,,,,7925542.000,,12771516.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,-0.090,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,-5685715.000,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,8411793.000,,,,,,,,,,,,,,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,62642.000,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,549258.000,,,,524529.000,,,,496789.000,,,,148712.000,,154093.000
CapitalLeaseObligationsIncurred,,,,80894.000,,,,,,,,49380.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-5997189.000,,25177092.000,,,,-6975588.000,,,,-5760096.000,,,,-5475811.000,,-1204291.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,124130.000,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,-2094260.000,,-71253.000
CostOfGoodsSoldDepreciationAndAmortization,,,,,,,,3695415.000,3281062.000,3318395.000,3344543.000,3379383.000,3409113.000,3435635.000,-580548.000,2527647.000,3044132.000,2433501.000
CostOfRevenue,2231428.000,3068011.000,4439475.000,5230641.000,5360291.000,5772664.000,6574232.000,5855944.000,6101913.000,6210920.000,6351251.000,6400367.000,6319537.000,6186834.000,-8302893.000,,,
CostsAndExpenses,9404962.000,12189123.000,13507490.000,14827742.000,14443667.000,14480814.000,15149157.000,14823032.000,14596336.000,14508077.000,14934731.000,15218897.000,15037516.000,14641035.000,-4402451.000,10388465.000,9947003.000,9113105.000
Depreciation,,,2679531.000,3118487.000,3117847.000,3028665.000,2992625.000,3110389.000,,,,3281315.000,3311045.000,3337567.000,-678616.000,2322974.000,2626249.000,2015617.000
DepreciationAndAmortization,2298788.000,3281079.000,3399442.000,3871087.000,3935826.000,3846644.000,,,,,,,,,,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,,,,1177742.000,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,,,,,,,,1177742.000,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,,,,,0.020,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,,,,,-0.040,-0.020,
DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,,,,,,,,,,,,,,,,638681.000,,
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,47333.000,58212.000,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,,,,,,,,,,3462869.000,67576.000,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,,,,,,,,,,,-2909567.000,-67576.000,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,,,,,,553302.000,,
EarningsPerShareBasicAndDiluted,-0.050,-0.080,-0.100,-0.090,-0.090,-0.090,-0.110,-0.100,-0.100,-0.090,-0.120,-0.130,-0.130,-0.130,-0.210,-0.100,-1.380,-0.190
GainLossOnDispositionOfAssets,,-12111.000,,-41951.000,,,,,,,,,,,,,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,,-528364.000,,
GainOnPurchaseOfBusiness,,,0.000,941457.000,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,2656438.000,3342391.000,3022213.000,3137599.000,2636033.000,2600168.000,2659257.000,2677939.000,2666997.000,2381586.000,2609982.000,2869238.000,2428153.000,2194122.000,2466025.000,1979792.000,1604542.000,1537728.000
IncomeLossFromContinuingOperations,,,,,,,,,,,,,,,,-5261495.000,-4662952.000,-3813060.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,,,,,,,-0.080,-1.360,-0.190
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,,,,,-1731825.000,-67576.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,,,,,-0.020,-0.020,
