,2011-11-30,2012-02-29,2012-05-31
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,632169.000,756801.000
AccountsPayableCurrent,1009731.000,,
AccountsPayableRelatedParties,0.000,,
AccountsReceivableGrossCurrent,424404.000,,
AccountsReceivableNetCurrent,,1921.000,617.000
AccruedLiabilitiesCurrent,185125.000,263070.000,279761.000
AdditionalPaidInCapital,21154379.000,21380879.000,21627646.000
Assets,2739788.000,2726000.000,2669869.000
AssetsCurrent,535111.000,470000.000,469153.000
CashAndCashEquivalentsAtCarryingValue,75947.000,290.000,166.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,57559477.000,61059483.000,71392815.000
CommonStockSharesOutstanding,57559477.000,61059483.000,71392815.000
CommonStockValue,57559.000,61059.000,71393.000
DebtInstrumentUnamortizedDiscount,207177.000,100572.000,100572.000
DepositsAssets,185627.000,,
DepositsAssetsCurrent,,9627.000,10437.000
DueFromAffiliateCurrent,1026.000,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,324706.000,348007.000,371309.000
FiniteLivedIntangibleAssetsNet,2103494.000,2080193.000,2056891.000
Goodwill,101183.000,101183.000,101183.000
InventoryNet,138481.000,441880.000,441651.000
Liabilities,2202469.000,2690280.000,2827832.000
LiabilitiesAndStockholdersEquity,2739788.000,2726000.000,2669869.000
LiabilitiesCurrent,2197469.000,2685280.000,2822832.000
NotesPayableCurrent,212433.000,744216.000,820254.000
NotesPayableRelatedPartiesCurrent,645770.000,604054.000,525489.000
OtherAccruedLiabilitiesCurrent,144410.000,441771.000,440527.000
OtherAssets,2204677.000,2256000.000,2200716.000
PreconfirmationDeferredFinancingCosts,,74624.000,42642.000
PrepaidExpenseCurrent,3262.000,16282.000,16282.000
RetainedEarningsAccumulatedDeficit,-20674619.000,-21406218.000,-21857002.000
StockholdersEquity,537319.000,35720.000,-157963.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,537319.000,35720.000,-157963.000
