,2011-10-29,2012-04-28,2012-07-28,2012-10-27,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,200000.000,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,188000.000,,,,188000.000,,,,189000.000,,,,122000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,550497000.000,12000000.000,44290000.000,409508000.000,,,,,,,,,,,,,,
AssetImpairmentCharges,,,,,560000.000,,,,33124000.000,,,,0.000,,,,14874000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-21087000.000,,,-83146000.000,,,,-81996000.000,,,,-75799000.000,,,,-43941000.000,
ComprehensiveIncomeNetOfTax,22326000.000,11368000.000,-592000.000,25218000.000,-12346000.000,-34502000.000,-24847000.000,-71509000.000,-76693000.000,-63712000.000,-48696000.000,-13076000.000,-46379000.000,-42407000.000,-26351000.000,-21515000.000,-57898000.000,-12747000.000
CostOfGoodsSold,434985000.000,358202000.000,362567000.000,436911000.000,350838000.000,372863000.000,426699000.000,583139000.000,325361000.000,333605000.000,384011000.000,459248000.000,259520000.000,268532000.000,288755000.000,397058000.000,254492000.000,225113000.000
DebtorReorganizationItemsDebtorInPossessionFacilityFinancingCosts,,,,,,,,,,,,,,,,,,3437000.000
DebtorReorganizationItemsEmployeeRelatedCharges,,,,,,,,,,,,,,,,,,2680000.000
DebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,,,,,,,,,,,,,,,,,,16713000.000
DeferredForeignIncomeTaxExpenseBenefit,,,,,,,,,,,,,500000.000,,,,,
DepreciationDepletionAndAmortization,,15322000.000,,,15584000.000,,,,14695000.000,,,,10101000.000,,,,7603000.000,
EarningsPerShareBasic,0.300,0.130,0.000,0.310,-0.160,-0.430,-0.330,-0.890,-0.980,-0.810,-0.660,-0.170,-0.570,-0.550,-0.330,-0.270,-0.730,-0.160
EarningsPerShareDiluted,0.300,0.130,0.000,0.310,-0.160,-0.430,-0.330,-0.890,-0.980,-0.810,-0.660,-0.170,-0.570,-0.550,-0.330,-0.270,-0.730,-0.160
EffectOfExchangeRateOnCashAndCashEquivalents,,126000.000,,,-94000.000,,,,0.000,,,,244000.000,,,,345000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,279000.000,,,0.000,,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,279000.000,,,0.000,,,,,,,,,,,,,
GrossProfit,161521000.000,139012000.000,122770000.000,169007000.000,101435000.000,81171000.000,87889000.000,86868000.000,70497000.000,62550000.000,68878000.000,134513000.000,59123000.000,58329000.000,74570000.000,100980000.000,44148000.000,95776000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,560000.000,8000000.000,5053000.000,32457000.000,33124000.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,39543000.000,16530000.000,447000.000,42454000.000,-20705000.000,-43984000.000,-41348000.000,-80082000.000,-83786000.000,-64075000.000,-57120000.000,-16940000.000,-43843000.000,-40279000.000,-26361000.000,-21847000.000,-56851000.000,10015000.000
IncomeTaxExpenseBenefit,15435000.000,5954000.000,376000.000,17507000.000,-8537000.000,-10250000.000,-15725000.000,-9776000.000,-7004000.000,-256000.000,-4797000.000,-3406000.000,1425000.000,3380000.000,2000.000,-194000.000,1566000.000,-544000.000
IncomeTaxesPaid,,,,,15193000.000,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,-20009000.000,,,1836000.000,,,,-34807000.000,,,,-20502000.000,,,,-50984000.000,
IncreaseDecreaseInOtherOperatingLiabilities,,-1112000.000,,,-30182000.000,,,,-10016000.000,,,,-37008000.000,,,,-21895000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-1398000.000,,,16457000.000,,,,4108000.000,,,,-6191000.000,,,,1883000.000,
IncreaseDecreaseInRestrictedCash,,,,,,,,,2400000.000,,,,0.000,,,,,
IncreaseDecreaseInRetailRelatedInventories,,11191000.000,,,24889000.000,,,,735000.000,,,,7831000.000,,,,7428000.000,
InterestExpenseRelatedParty,,,,,,,,,,,2700000.000,,2500000.000,2700000.000,2600000.000,,2600000.000,2200000.000
InterestIncomeExpenseNet,-185000.000,-159000.000,148000.000,-39000.000,-199000.000,-192000.000,-314000.000,-208000.000,-349000.000,-2424000.000,-3035000.000,-2975000.000,-3387000.000,-2848000.000,-3291000.000,-3394000.000,-4309000.000,-4042000.000
LicensesRevenue,,,,,2100000.000,5300000.000,5800000.000,8300000.000,,,,,,,,,,
LitigationSettlementAmount,,,,,,,,,15000000.000,,,,15000000.000,,,,,
LossOnContractTermination,,,,,,,,,1000000.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,994000.000,,,-1555000.000,,,,6046000.000,,,,-401000.000,,,,72958000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,994000.000,,,-1555000.000,,,,6046000.000,,,,-401000.000,,,,72958000.000,
NetCashProvidedByUsedInInvestingActivities,,-18247000.000,,,-16795000.000,,,,-10429000.000,,,,-2569000.000,,,,-2747000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-18247000.000,,,-16795000.000,,,,-10429000.000,,,,-2569000.000,,,,-2747000.000,
NetCashProvidedByUsedInOperatingActivities,,-3960000.000,,,-64702000.000,,,,-77613000.000,,,,-73073000.000,,,,-114497000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-3960000.000,,,-64702000.000,,,,-77613000.000,,,,-73073000.000,,,,-114497000.000,
NetIncomeLoss,24108000.000,10576000.000,71000.000,24947000.000,-12168000.000,-33734000.000,-25623000.000,-70306000.000,-76782000.000,-63819000.000,-52323000.000,-13534000.000,-45268000.000,-43659000.000,-26363000.000,-21653000.000,-58417000.000,-12651000.000
OperatingIncomeLoss,39728000.000,16689000.000,595000.000,42493000.000,-20506000.000,-43792000.000,-41034000.000,-79874000.000,-83437000.000,-61651000.000,-54085000.000,-13965000.000,-40456000.000,-37431000.000,-23070000.000,-18453000.000,-52542000.000,14057000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,,50000.000,50000.000,53000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansTax,,32000.000,32000.000,29000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansTaxPortionAttributableToParent,,,,,,,,,-19000.000,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPeriodIncreaseDecrease,-1448000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,742000.000,-713000.000,218000.000,,,,,,,,,,,,,,
