,2015-12-31,2016-12-31
AccretionOfDiscount,281013.000,
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,1616140.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,405426.000,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,122460.000
AllocatedShareBasedCompensationExpense,405426.000,903584.000
AllowanceForDoubtfulAccountsReceivableRecoveries,,35000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,0.000
AmortizationOfDebtDiscountPremium,281013.000,206985.000
AmortizationOfFinancingCosts,44666.000,27468.000
AmortizationOfFinancingCostsAndDiscounts,,551121.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,-41357.000,
CapitalExpendituresIncurredButNotYetPaid,,26785.000
CapitalizedComputerSoftwareAmortization,0.000,
CapitalizedComputerSoftwareAmortization1,,283.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-319409.000,4213676.000
ComprehensiveIncomeNetOfTax,-22767742.000,-25999283.000
CostOfGoodsAndServicesSoldDepreciation,662562.000,1473778.000
CostOfRevenue,3335511.000,4135884.000
CurrentFederalStateAndLocalTaxExpenseBenefit,10189.000,10118.000
CurrentStateAndLocalTaxExpenseBenefit,10189.000,10118.000
DebtConversionConvertedInstrumentAmount1,4544384.000,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,0.000
DepreciationAndAmortization,662562.000,1473778.000
EarningsPerShareBasicAndDiluted,-5.030,-3.660
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340
FairValueAdjustmentOfWarrants,239683.000,0.000
FairValueInputsDiscountRate,0.025,0.025
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,741828.000,
GainLossOnDispositionOfAssets1,-12125.000,-98685.000
GainsLossesOnExtinguishmentOfDebt,-705217.000,
GrossProfit,706064.000,996846.000
ImpairmentOfLongLivedAssetsHeldForUse,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-21387602.000,-26029432.000
