,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,1645320.000,872507.000,546712.000,1130535.000,1315267.000,1059183.000
AccountsReceivableNetCurrent,981897.000,728414.000,369376.000,706409.000,834331.000,676572.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,660399.000,684248.000
AdditionalPaidInCapitalCommonStock,21279821.000,21296223.000,21313319.000,21331268.000,21349201.000,21364686.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,38000.000,,,
Assets,3619388.000,2717410.000,1890786.000,2459105.000,2607072.000,1992198.000
AssetsCurrent,3577072.000,2679576.000,1853162.000,2340808.000,2455105.000,1841121.000
CashAndCashEquivalentsAtCarryingValue,1286515.000,1039840.000,745904.000,752900.000,446369.000,274477.000
CommonStockParOrStatedValuePerShare,0.003,0.003,0.003,0.003,0.003,0.003
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,20865257.000,20865257.000,20871772.000,20871772.000,20871772.000,20871772.000
CommonStockSharesOutstanding,20865257.000,20865257.000,20871772.000,20871772.000,20871772.000,20871772.000
CommonStockValue,52163.000,52163.000,52179.000,52179.000,52179.000,52179.000
DeferredRevenueCurrent,75286.000,65801.000,56170.000,61554.000,53312.000,51024.000
DepositsAssetsNoncurrent,10895.000,10895.000,10895.000,10895.000,10895.000,10895.000
DueToRelatedPartiesCurrent,91000.000,48000.000,32000.000,19586.000,16275.000,16000.000
InventoryFinishedGoods,,,,,936676.000,701828.000
InventoryNet,1060138.000,711596.000,571403.000,701338.000,982547.000,746104.000
InventoryRawMaterials,,,,,0.000,0.000
InventoryValuationReserves,,,,,36171.000,36171.000
LiabilitiesAndStockholdersEquity,3619388.000,2717410.000,1890786.000,2459105.000,2607072.000,1992198.000
LiabilitiesCurrent,1816867.000,1015162.000,660061.000,1250280.000,1449991.000,1165071.000
LiabilityForUncertainTaxPositionsCurrent,,,,,7368.000,7368.000
LineOfCreditFacilityAmountOutstanding,,,,,37500.000,25000.000
LineOfCreditFacilityInterestRateAtPeriodEnd,,,,,,0.033
LinesOfCreditCurrent,37500.000,37500.000,37500.000,37500.000,37500.000,25000.000
NotesPayableCurrent,58761.000,39354.000,19679.000,20691.000,43912.000,29864.000
OtherInventoryMaterialsSuppliesAndMerchandiseUnderConsignment,,,42000.000,,,
OtherInventorySupplies,,,,,4824.000,4380.000
PreferredStockParOrStatedValuePerShare,,,0.010,,,
PreferredStockSharesAuthorized,,,1000000.000,,,
PreferredStockSharesIssued,,,0.000,,,
PreferredStockSharesOutstanding,,,0.000,,,
PreferredStockValue,,,0.000,,,
PrepaidExpenseCurrent,173522.000,124726.000,91479.000,105161.000,116858.000,93968.000
PropertyPlantAndEquipmentGross,,,,,801471.000,824430.000
PropertyPlantAndEquipmentNet,31421.000,26939.000,26729.000,107402.000,141072.000,140182.000
RetainedEarningsAccumulatedDeficit,-19529463.000,-19646138.000,-20134773.000,-20174622.000,-20244299.000,-20589738.000
ShortTermDebtPercentageBearingVariableInterestRate,,,,,,0.500
ShortTermInvestments,75000.000,75000.000,75000.000,75000.000,75000.000,50000.000
StockholdersEquity,1802521.000,1702248.000,1230725.000,1208825.000,1157081.000,827127.000
