,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31
AccountsPayableAndAccruedLiabilitiesCurrent,49304.000,47803.000,,,,,,,139178.000,202818.000,478745.000,813438.000,1272854.000,2096058.000,2418198.000
AccountsPayableCurrent,,,50414.000,57407.000,53803.000,6542.000,4755.000,13065.000,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,15000.000,15000.000,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,1552.000,21780.000,11801.000,23919.000,42815.000,40672.000,15855.000,12279.000
AccruedBonusesCurrentAndNoncurrent,,,,,,,,,,,,480000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,16191.000,17245.000,18395.000,19605.000,20815.000,31863.000,61194.000
AdditionalPaidInCapital,558926.000,558926.000,642385.000,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,682320.000,716620.000,775620.000,775620.000,876406.000,323664.000,637714.000,1023512.000,1224300.000,2328899.000,3900810.000,3879294.000
AssetRetirementObligation,,,,,,,,,105494.000,140819.000,164818.000,168110.000,171682.000,1921438.000,1932888.000
AssetRetirementObligationsNoncurrent,,,,,,,,,105494.000,140819.000,164818.000,168110.000,171682.000,1921438.000,1932888.000
Assets,18418.000,3936.000,1052.000,15942.000,35119.000,21866.000,11153.000,41131.000,380925.000,712427.000,1361488.000,2132140.000,2313316.000,13901615.000,13152952.000
AssetsCurrent,18418.000,3936.000,1052.000,15942.000,35119.000,21866.000,11153.000,9631.000,44573.000,113849.000,604094.000,1382825.000,1562942.000,99567.000,87463.000
AssetsNoncurrent,,,,,,,,31500.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,18418.000,3936.000,1052.000,15942.000,35119.000,21866.000,11153.000,8079.000,18793.000,74287.000,258164.000,13207.000,6604.000,52815.000,19391.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,0.200,0.200,0.250,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,,,,,,,,,,,,98952.000,234372.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000
CommonStockSharesIssued,3166977.000,3166985.000,8766985.000,9281985.000,10281985.000,10281985.000,10281985.000,11961985.000,25961985.000,35736983.000,39686703.000,41174703.000,74674703.000,80130403.000,82737306.000
CommonStockSharesOutstanding,3166977.000,3166985.000,8766985.000,9281985.000,10291985.000,10281985.000,10281985.000,11961985.000,25961985.000,35736983.000,39686703.000,41174703.000,74674703.000,80130403.000,82737306.000
CommonStockSharesSubscribedButUnissued,,,,,,,,,,,4362360.000,5106360.000,5356360.000,6584210.000,6584210.000
CommonStockSharesSubscriptions,,,,300.000,,,,2000.000,2000.000,40000.000,5000.000,50000.000,,378027.000,67174.000
CommonStockValue,3167.000,3167.000,8767.000,9282.000,10282.000,10282.000,10282.000,11962.000,25962.000,35737.000,39687.000,41175.000,74675.000,80130.000,82737.000
ConvertibleDebt,,,,,,,,,,,300000.000,930000.000,980000.000,,
ConvertibleLongTermNotesPayable,,,,,,59000.000,59000.000,,,,,,,,
ConvertibleNotesPayable,,,,,,,,,,,,,,134127.000,192632.000
ConvertibleNotesPayableCurrent,,,,,,,,,,,300378.000,951599.000,1030178.000,54784.000,
DebtCurrent,,,,,,,,,,,,,,,516162.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,,0.100,0.100,0.100,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,0.100,0.100,0.100,0.100,0.100,0.100,0.100
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,0.100,,,
