,2012-03-31,2012-06-30,2012-09-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdvertisingExpense,,,,,,0.000,0.000,,0.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,-14511.000,,,,8506.000,,,,-416.000,,,,-53134.000
CashPeriodIncreaseDecrease,-801.000,4830.000,,,,,,,,,,,,,,,
EarningsPerShareBasic,0.000,,0.000,0.000,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,0.000,,,-0.000,0.000,-0.000,-0.010,-0.000,-0.000,-0.000,-0.010,0.000,-0.000,-0.010,0.000,0.000
FeesAndCommissionsOther,330.000,1020.000,4080.000,250.000,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,-4801.000,4470.000,1232.000,242.000,,,,,,8863.000,16749.000,,8861.000,12519.000,12376.000,54440.000,36556.000
IncreaseDecreaseInAccountsPayable,0.000,0.000,,,-100.000,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,-814.000,,,,4965.000,,,,-43893.000
IncreaseDecreaseInInterestPayableNet,,,,,,,,,806.000,,,,3480.000,,,,7315.000
IncreaseDecreaseInNotesPayableRelatedParties,,9300.000,,,,,,,,,,,,,,,
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,4000.000,,,,,,,,,,,,,,,,
InterestPaid,51.000,96.000,17.000,51.000,,,,,,,,,,,,,
LegalFees,,,,,,,,,,,,,,,,,20800.000
NetCashProvidedByUsedInFinancingActivities,4000.000,9300.000,,,95.000,,,,20000.000,,,,,,,,20000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,4000.000,9300.000,,,95.000,,,,20000.000,,,,,,,,20000.000
NetCashProvidedByUsedInInvestingActivities,0.000,0.000,,,,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,0.000,,,,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,-4801.000,-4470.000,,,-14606.000,,,,-11494.000,,,,-416.000,,,,-73134.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4801.000,-4470.000,,,-14606.000,,,,-11494.000,,,,-416.000,,,,-73134.000
NetIncomeLoss,-4801.000,-4470.000,-3079.000,-7843.000,-14506.000,-9134.000,-3672.000,-8992.000,-11486.000,-8863.000,-16749.000,-18390.000,-8861.000,-12519.000,-12376.000,-54440.000,-36556.000
OperatingExpenses,420.000,1104.000,6829.000,7843.000,14506.000,9134.000,3672.000,8992.000,11486.000,,,,,,,,
OperatingIncomeLoss,,,,,-14506.000,-9134.000,-3672.000,-8992.000,-11486.000,-8863.000,-16749.000,-18390.000,-8861.000,-12519.000,-12376.000,-54440.000,-36556.000
OtherOperatingIncomeExpenseNet,,,,5800.000,,,,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,0.000,0.000,,,,,,,,,,,,,,,
ProceedsFromNotesPayable,,,,,,,,,,,,,,,,,20000.000
ProceedsFromRelatedPartyDebt,,,,,95.000,,,,,,,,,,,,
ProceedsFromShortTermDebt,,,,,,,,,20000.000,,,,,,,,
ProfessionalFees,4000.000,2250.000,1500.000,1500.000,2000.000,2750.000,2094.000,7403.000,9320.000,4339.000,9404.000,10633.000,3031.000,2842.000,5409.000,47343.000,7201.000
Revenues,,,3750.000,0.000,,,,,,,,,,,,,
SalesRevenueNet,,,3750.000,0.000,,,,,,,,,,,,,
StockIssuedDuringPeriodSharesNewIssues,,,,,6000000.000,,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,6000000.000,6000000.000,6000000.000,-12000000.000,6000000.000,6000000.000,6000000.000,-12000000.000,6000000.000,6000000.000,6000000.000,-12000000.000,6000000.000
WeightedAverageNumberOfSharesOutstandingBasic,3000000.000,3000000.000,3000000.000,6000000.000,,,,,,,,,,,,,
