,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,,,,,,,768000000.000,776000000.000,,792000000.000,1158000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,,18000000.000,,17000000.000,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,,,,,,-58000000.000,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,,,,,,,22721000000.000,,,,,,,,,
BusinessCombinationConsiderationTransferred1,,,,,,,,,,,,,,,,,341000000.000,,,,,,,,,
BusinessCombinationConsiderationTransferredOther1,,,,,,,,,,,,,,,,,43000000.000,,,,,,,,,
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,20000000.000,,,,,,,,,,,,,,,-15000000.000,,,,,,,,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,169000000.000,,,,,,,,,,,,,,,1000000.000,,,,,,,,,
CapitalLeaseObligationsIncurred,,,,,,,,,,,,,,,,,,,,,,,,,,2724000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-1136000000.000,-594000000.000,776000000.000,2446000000.000,-2981000000.000,47000000.000,645000000.000,5104000000.000,-3603000000.000,-777000000.000,168000000.000,4786000000.000,-3584000000.000,-17000000.000,201000000.000,9299000000.000,-4320000000.000,32000000.000,440000000.000,5181000000.000,-3420000000.000,51000000.000,1135000000.000,5678000000.000,-3894000000.000,-2237000000.000
ComprehensiveIncomeNetOfTax,325000000.000,227000000.000,-147000000.000,100000000.000,272000000.000,-147000000.000,-242000000.000,155000000.000,2000000.000,-7000000.000,72000000.000,261000000.000,136000000.000,-113000000.000,-688000000.000,98000000.000,-298000000.000,227000000.000,21000000.000,434000000.000,622000000.000,900000000.000,302000000.000,285000000.000,912000000.000,387000000.000
CostOfGoodsAndServicesSold,7608000000.000,7525000000.000,8325000000.000,13830000000.000,10027000000.000,9488000000.000,10319000000.000,16137000000.000,11801000000.000,11209000000.000,12366000000.000,18805000000.000,14055000000.000,13399000000.000,14627000000.000,20671000000.000,15395000000.000,15160000000.000,16755000000.000,24341000000.000,18866000000.000,19180000000.000,21260000000.000,28959000000.000,22440000000.000,23451000000.000
CostsAndExpenses,9535000000.000,9712000000.000,10797000000.000,17171000000.000,12993000000.000,12727000000.000,13834000000.000,20863000000.000,15889000000.000,15625000000.000,17117000000.000,25076000000.000,19595000000.000,19355000000.000,21123000000.000,28737000000.000,22462000000.000,22721000000.000,24952000000.000,34638000000.000,28057000000.000,29119000000.000,32139000000.000,42486000000.000,34709000000.000,37327000000.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,,,,,,,,,,0.006,,0.006,0.006,0.006,-0.012,0.006,,,,,
DeferredIncomeTaxExpenseBenefit,15000000.000,20000000.000,34000000.000,67000000.000,-38000000.000,-43000000.000,-36000000.000,-148000000.000,-80000000.000,21000000.000,11000000.000,-108000000.000,-185000000.000,-49000000.000,-270000000.000,188000000.000,-2000000.000,-43000000.000,-63000000.000,189000000.000,11000000.000,106000000.000,-81000000.000,-282000000.000,-22000000.000,376000000.000
DepreciationAndAmortization,202000000.000,244000000.000,278000000.000,359000000.000,457000000.000,485000000.000,554000000.000,663000000.000,700000000.000,756000000.000,834000000.000,963000000.000,1010000000.000,1109000000.000,1247000000.000,1380000000.000,1426000000.000,1504000000.000,1599000000.000,1752000000.000,1827000000.000,1909000000.000,2084000000.000,2296000000.000,2435000000.000,
DepreciationDepletionAndAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,2633000000.000
EarningsPerShareBasic,0.440,0.420,0.140,0.390,0.290,0.020,-0.600,0.200,0.180,-0.020,-0.090,0.530,0.230,-0.270,-0.950,0.470,-0.120,0.200,0.170,1.030,1.090,1.810,0.530,1.580,1.520,0.410
EarningsPerShareDiluted,0.440,0.410,0.140,0.380,0.280,0.010,-0.600,0.220,0.180,-0.020,-0.090,0.520,0.230,-0.270,-0.950,0.470,-0.120,0.190,0.170,1.010,1.070,1.780,0.520,1.530,1.480,0.400
EffectOfExchangeRateOnCashAndCashEquivalents,36000000.000,25000000.000,-39000000.000,-21000000.000,12000000.000,-19000000.000,40000000.000,-62000000.000,-124000000.000,-28000000.000,73000000.000,-7000000.000,17000000.000,41000000.000,-207000000.000,-161000000.000,-322000000.000,102000000.000,-63000000.000,-91000000.000,222000000.000,64000000.000,46000000.000,-544000000.000,226000000.000,248000000.000
EffectiveIncomeTaxRateContinuingOperations,,,,,0.510,,,,,,,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.350,,,,,,,,,,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,46000000.000,15000000.000,,,40000000.000,85000000.000,66000000.000,238000000.000,,,0.000,,121000000.000,0.000,0.000,-115000000.000,22000000.000,95000000.000,95000000.000,-93000000.000,207000000.000,113000000.000,173000000.000,336000000.000,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,46000000.000,15000000.000,,,40000000.000,85000000.000,66000000.000,238000000.000,,,0.000,,121000000.000,0.000,0.000,-115000000.000,22000000.000,95000000.000,95000000.000,-93000000.000,207000000.000,113000000.000,173000000.000,336000000.000,,
GainLossOnSaleOfInvestments,-2000000.000,-1000000.000,6000000.000,1000000.000,2000000.000,2000000.000,4000000.000,1000000.000,,,-1000000.000,,0.000,1000000.000,3000000.000,-1000000.000,-1000000.000,-1000000.000,-2000000.000,-1000000.000,-2000000.000,-1000000.000,,,,
GeneralAndAdministrativeExpense,133000000.000,166000000.000,175000000.000,184000000.000,200000000.000,232000000.000,230000000.000,234000000.000,246000000.000,286000000.000,278000000.000,319000000.000,327000000.000,377000000.000,406000000.000,442000000.000,427000000.000,467000000.000,463000000.000,390000000.000,497000000.000,580000000.000,639000000.000,716000000.000,795000000.000,874000000.000
GoodwillAcquiredDuringPeriod,,,,,,,,,,,,,,,,,211000000.000,,,,,,,,,
GoodwillOtherChanges,,,,,,,,,,,,,,,,,-39000000.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,307000000.000,225000000.000,130000000.000,272000000.000,84000000.000,146000000.000,-22000000.000,336000000.000,81000000.000,17000000.000,-43000000.000,451000000.000,120000000.000,-27000000.000,-634000000.000,430000000.000,21000000.000,362000000.000,247000000.000,938000000.000,1056000000.000,1179000000.000,491000000.000,1166000000.000,953000000.000,666000000.000
IncomeLossFromEquityMethodInvestments,-17000000.000,15000000.000,,,89000000.000,-30000000.000,-169000000.000,-45000000.000,-17000000.000,-11000000.000,-10000000.000,-33000000.000,61000000.000,-5000000.000,-8000000.000,-11000000.000,-7000000.000,-4000000.000,-7000000.000,-4000000.000,-68000000.000,-15000000.000,-10000000.000,-3000000.000,0.000,-2000000.000
IncomeTaxExaminationEstimateOfPossibleLoss,,,,,,,,,,,,,1500000000.000,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,89000000.000,49000000.000,67000000.000,86000000.000,43000000.000,109000000.000,83000000.000,193000000.000,-18000000.000,13000000.000,-12000000.000,178000000.000,73000000.000,94000000.000,-205000000.000,205000000.000,71000000.000,266000000.000,161000000.000,452000000.000,475000000.000,307000000.000,229000000.000,414000000.000,229000000.000,467000000.000
IncomeTaxesPaid,7000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeTaxesPaidNet,,-1000000.000,12000000.000,,19000000.000,20000000.000,21000000.000,52000000.000,86000000.000,34000000.000,23000000.000,26000000.000,38000000.000,71000000.000,38000000.000,30000000.000,55000000.000,65000000.000,80000000.000,73000000.000,139000000.000,88000000.000,91000000.000,94000000.000,246000000.000,447000000.000
IncreaseDecreaseInAccountsPayable,-2649000000.000,114000000.000,848000000.000,4684000000.000,-4258000000.000,180000000.000,1223000000.000,4925000000.000,-4187000000.000,,947000000.000,,-4675000000.000,-344000000.000,1724000000.000,5054000000.000,-4249000000.000,373000000.000,2030000000.000,6140000000.000,-5770000000.000,977000000.000,2540000000.000,7283000000.000,-6865000000.000,2088000000.000
IncreaseDecreaseInAccountsReceivable,-359000000.000,73000000.000,75000000.000,1077000000.000,-746000000.000,166000000.000,416000000.000,1025000000.000,-729000000.000,211000000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,,,,,,,,,,,125000000.000,,-727000000.000,299000000.000,362000000.000,1105000000.000,-441000000.000,430000000.000,588000000.000,1178000000.000,-412000000.000,1184000000.000,671000000.000,1924000000.000,-994000000.000,1242000000.000
IncreaseDecreaseInAccruedLiabilities,-183000000.000,63000000.000,109000000.000,1078000000.000,-529000000.000,59000000.000,96000000.000,1412000000.000,-703000000.000,-77000000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,,,,,,,,,-72000000.000,,-731000000.000,-15000000.000,4000000.000,1448000000.000,-940000000.000,-129000000.000,143000000.000,1839000000.000,-956000000.000,-15000000.000,441000000.000,2254000000.000,-1404000000.000,-252000000.000
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,,672000000.000,,1092000000.000,894000000.000,1069000000.000,1378000000.000,1803000000.000,1397000000.000,1779000000.000,2422000000.000,2814000000.000,2340000000.000,2802000000.000,3975000000.000,4054000000.000,3047000000.000
IncreaseDecreaseInInventories,-343000000.000,274000000.000,587000000.000,1259000000.000,-747000000.000,124000000.000,647000000.000,975000000.000,-535000000.000,30000000.000,586000000.000,1329000000.000,-699000000.000,-92000000.000,845000000.000,1139000000.000,-721000000.000,27000000.000,1537000000.000,1344000000.000,-769000000.000,57000000.000,1095000000.000,1043000000.000,-947000000.000,682000000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,,8000000.000,,0.000,,8000000.000,0.000,0.000,-8000000.000,0.000,9000000.000,10000000.000,-9000000.000,10000000.000,10000000.000,11000000.000,-21000000.000,13000000.000,13000000.000
InterestExpense,12000000.000,15000000.000,17000000.000,21000000.000,21000000.000,21000000.000,22000000.000,28000000.000,33000000.000,33000000.000,36000000.000,39000000.000,42000000.000,45000000.000,49000000.000,74000000.000,115000000.000,114000000.000,116000000.000,114000000.000,117000000.000,116000000.000,118000000.000,133000000.000,139000000.000,143000000.000
InterestPaid,3000000.000,3000000.000,4000000.000,4000000.000,6000000.000,8000000.000,7000000.000,10000000.000,13000000.000,39000000.000,8000000.000,37000000.000,18000000.000,31000000.000,7000000.000,35000000.000,17000000.000,152000000.000,7000000.000,149000000.000,2000000.000,143000000.000,1000000.000,144000000.000,4000000.000,
InvestmentIncomeInterest,15000000.000,16000000.000,16000000.000,14000000.000,12000000.000,10000000.000,10000000.000,8000000.000,10000000.000,9000000.000,9000000.000,10000000.000,11000000.000,11000000.000,9000000.000,8000000.000,11000000.000,12000000.000,13000000.000,14000000.000,21000000.000,24000000.000,26000000.000,29000000.000,39000000.000,44000000.000
LeaseAndRentalExpense,74000000.000,85000000.000,96000000.000,107000000.000,111000000.000,126000000.000,139000000.000,165000000.000,167000000.000,180000000.000,197000000.000,215000000.000,219000000.000,229000000.000,252000000.000,261000000.000,266000000.000,267000000.000,291000000.000,276000000.000,322000000.000,336000000.000,367000000.000,375000000.000,411000000.000,439000000.000
MarketingExpense,327000000.000,341000000.000,370000000.000,592000000.000,480000000.000,537000000.000,540000000.000,851000000.000,632000000.000,675000000.000,694000000.000,1132000000.000,870000000.000,943000000.000,993000000.000,1526000000.000,1083000000.000,1150000000.000,1264000000.000,1757000000.000,1436000000.000,1546000000.000,1738000000.000,2513000000.000,1920000000.000,2229000000.000
NetCashProvidedByUsedInFinancingActivities,24000000.000,-91000000.000,-82000000.000,-333000000.000,-1005000000.000,67000000.000,31000000.000,3166000000.000,-157000000.000,-209000000.000,-230000000.000,57000000.000,-175000000.000,-189000000.000,-412000000.000,5208000000.000,-652000000.000,-691000000.000,-730000000.000,-1690000000.000,-789000000.000,-1039000000.000,-827000000.000,-256000000.000,-914000000.000,-1263000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,24000000.000,-91000000.000,-82000000.000,-333000000.000,-1005000000.000,67000000.000,31000000.000,3166000000.000,-157000000.000,-209000000.000,-230000000.000,57000000.000,-175000000.000,-189000000.000,-412000000.000,5208000000.000,-652000000.000,-691000000.000,-730000000.000,-1690000000.000,-789000000.000,-1039000000.000,-827000000.000,-256000000.000,-914000000.000,-1263000000.000
NetCashProvidedByUsedInInvestingActivities,390000000.000,-951000000.000,100000000.000,-1469000000.000,450000000.000,-595000000.000,-369000000.000,-3081000000.000,-950000000.000,-1420000000.000,-1063000000.000,-843000000.000,-924000000.000,-731000000.000,-946000000.000,-2464000000.000,-1847000000.000,-1376000000.000,-1377000000.000,-1850000000.000,-693000000.000,-2439000000.000,-2570000000.000,-4174000000.000,-1616000000.000,-5051000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,390000000.000,-951000000.000,100000000.000,-1469000000.000,450000000.000,-595000000.000,-369000000.000,-3081000000.000,-950000000.000,-1420000000.000,-1063000000.000,-843000000.000,-924000000.000,-731000000.000,-946000000.000,-2464000000.000,-1847000000.000,-1376000000.000,-1377000000.000,-1850000000.000,-693000000.000,-2439000000.000,-2570000000.000,-4174000000.000,-1616000000.000,-5051000000.000
NetCashProvidedByUsedInOperatingActivities,-1586000000.000,423000000.000,797000000.000,4269000000.000,-2438000000.000,594000000.000,943000000.000,5081000000.000,-2372000000.000,880000000.000,1388000000.000,5579000000.000,-2502000000.000,862000000.000,1766000000.000,6716000000.000,-1499000000.000,1997000000.000,2610000000.000,8812000000.000,-2160000000.000,3465000000.000,4486000000.000,10652000000.000,-1590000000.000,3829000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1586000000.000,423000000.000,797000000.000,4269000000.000,-2438000000.000,594000000.000,943000000.000,5081000000.000,-2372000000.000,880000000.000,1388000000.000,5579000000.000,-2502000000.000,862000000.000,1766000000.000,6716000000.000,-1499000000.000,1997000000.000,2610000000.000,8812000000.000,-2160000000.000,3465000000.000,4486000000.000,10652000000.000,-1590000000.000,3829000000.000
NetIncomeLoss,201000000.000,191000000.000,63000000.000,176000000.000,130000000.000,7000000.000,-274000000.000,98000000.000,82000000.000,-7000000.000,-41000000.000,240000000.000,108000000.000,-126000000.000,-437000000.000,214000000.000,-57000000.000,92000000.000,79000000.000,482000000.000,513000000.000,857000000.000,252000000.000,749000000.000,724000000.000,197000000.000
NonoperatingIncomeExpense,-15000000.000,24000000.000,51000000.000,12000000.000,-108000000.000,39000000.000,6000000.000,-69000000.000,-100000000.000,-62000000.000,-18000000.000,-59000000.000,-26000000.000,-12000000.000,-90000000.000,-161000000.000,-234000000.000,-102000000.000,-159000000.000,-170000000.000,-15000000.000,-106000000.000,-84000000.000,-89000000.000,-52000000.000,38000000.000
