,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31
AccountsPayableCurrent,14436000.000,10997000.000,6219000.000,4589000.000,7233000.000,11650000.000,6287000.000,8196000.000,7790000.000,13010000.000
AccountsReceivableNetCurrent,88565000.000,181574000.000,97639000.000,88136000.000,92065000.000,188682000.000,102404000.000,97962000.000,97368000.000,195405000.000
AccruedIncomeTaxesCurrent,,,,1325000.000,4042000.000,4815000.000,5406000.000,2391000.000,2399000.000,3377000.000
AccruedLiabilitiesCurrent,44172000.000,40121000.000,42329000.000,31327000.000,40839000.000,39310000.000,40631000.000,29528000.000,37400000.000,42408000.000
AccruedProfessionalFeesCurrent,,,,3011000.000,3199000.000,3602000.000,3923000.000,3597000.000,3605000.000,3918000.000
AccruedRoyaltiesCurrent,,,,2039000.000,2041000.000,2568000.000,2400000.000,2259000.000,1906000.000,2185000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,11309000.000,,,,18466000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,16012000.000,13386000.000,15383000.000,11801000.000,13546000.000,12833000.000,11100000.000,7026000.000,10537000.000,8864000.000
AdditionalPaidInCapitalCommonStock,325000.000,325000.000,325000.000,325000.000,325000.000,14574000.000,16058000.000,17594000.000,19131000.000,20667000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,442000.000,,,,486000.000,,,,462000.000
Assets,1382241000.000,1430566000.000,1349404000.000,1285933000.000,1318774000.000,1392428000.000,1319498000.000,1271569000.000,1223702000.000,1321487000.000
AssetsCurrent,156772000.000,257610000.000,207354000.000,177739000.000,172606000.000,263967000.000,223323000.000,214888000.000,194629000.000,315214000.000
AssetsHeldForSaleCurrent,,8686000.000,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,8100000.000,8100000.000,8100000.000,8100000.000,8100000.000,8100000.000,8100000.000
AvailableForSaleSecurities,,,,,,,0.000,,,
BusinessAcquisitionPurchasePriceAllocationUnfavorableContractAccrual,,,,1031000.000,973000.000,898000.000,844000.000,792000.000,740000.000,
CashAndCashEquivalentsAtCarryingValue,39954000.000,28908000.000,71537000.000,53305000.000,42855000.000,39048000.000,86918000.000,75706000.000,54347000.000,75936000.000
CashEquivalentsAtCarryingValue,,,,,,,0.000,,,
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,534513270.000,534513270.000,534513270.000,534513270.000,534513270.000,534513271.000,534513271.000,534513271.000,534513271.000,534513271.000
CommonStockSharesOutstanding,,,,534513270.000,534513270.000,534513271.000,534513271.000,534513271.000,534513271.000,534513271.000
CommonStockValue,534513000.000,534513000.000,534513000.000,534513000.000,534513000.000,534513000.000,534513000.000,534513000.000,534513000.000,534513000.000
DebtInstrumentUnamortizedDiscount,,,,,,2100000.000,,2100000.000,2100000.000,2100000.000
DeferredFinanceCostsNet,,,,18365000.000,17591000.000,15982000.000,14868000.000,13757000.000,12053000.000,11008000.000
DeferredIncomeTaxLiabilities,,,,,,88950000.000,,,,54299000.000
DeferredRevenueCurrent,153879000.000,242130000.000,214087000.000,189795000.000,177598000.000,262452000.000,225003000.000,203061000.000,186698000.000,276800000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,11940000.000,,,,14205000.000
DeferredTaxAssetsGross,,,,,,65215000.000,,,,54966000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,-30349000.000,,,,-7658000.000
DeferredTaxAssetsNet,,,,,,58601000.000,,,,46641000.000
DeferredTaxAssetsNetCurrent,2337000.000,5236000.000,8703000.000,8134000.000,9137000.000,1360000.000,1360000.000,8443000.000,10134000.000,7943000.000
DeferredTaxAssetsNetNoncurrent,3871000.000,3072000.000,394000.000,1213000.000,158000.000,10090000.000,10090000.000,2144000.000,,23000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,34024000.000,,,,29410000.000
DeferredTaxAssetsOperatingLossCarryforwardsNotSubjectToExpiration,,,,,,124600000.000,,,,72800000.000
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,9290000.000,,,,1367000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,9961000.000,,,,9984000.000
DeferredTaxAssetsValuationAllowance,,,,,,6614000.000,,,,8325000.000
DeferredTaxLiabilitiesCurrent,6791000.000,4176000.000,21877000.000,20023000.000,17909000.000,15153000.000,15153000.000,7591000.000,7589000.000,905000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,,,54839000.000,,,,45423000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,4729000.000,,,,649000.000
DeferredTaxLiabilitiesNoncurrent,58946000.000,54489000.000,29872000.000,27709000.000,28991000.000,26646000.000,18331000.000,20341000.000,14673000.000,14719000.000
DeferredTaxLiabilitiesOther,,,,,,241000.000,,,,1326000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,1667000.000,,,,1299000.000
DeferredTaxLiabilitiesTaxDeferredIncome,,,,,,1086000.000,,,,109000.000
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,,98000.000,,,,94000.000
DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains,,,,,,22000.000,,,,22000.000
DisposalGroupIncludingDiscontinuedOperationGoodwill,,,,5100000.000,5100000.000,5100000.000,5100000.000,5100000.000,5100000.000,5100000.000
EmployeeRelatedLiabilitiesCurrent,14536000.000,23861000.000,9098000.000,10612000.000,15233000.000,23456000.000,11159000.000,12013000.000,13257000.000,22324000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,29200000.000,29200000.000,14700000.000,13100000.000,11600000.000,10000000.000,8600000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,268420000.000,298518000.000,329229000.000,356536000.000,382952000.000,411364000.000,403395000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,80918000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,58874000.000,30786000.000,,81866000.000,54271000.000,27040000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,24316000.000,27303000.000,27278000.000,21092000.000,20946000.000,21102000.000,17312000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,37455000.000,42330000.000,42322000.000,27181000.000,26999000.000,27197000.000,21564000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,73544000.000,80686000.000,80588000.000,42176000.000,41958000.000,42236000.000,27653000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,103695000.000,110320000.000,109799000.000,80400000.000,80138000.000,80488000.000,42678000.000
FiniteLivedIntangibleAssetsNet,,,,347059000.000,346360000.000,314848000.000,286280000.000,257635000.000,231642000.000,209331000.000
Goodwill,611065000.000,597395000.000,597605000.000,595748000.000,634284000.000,637524000.000,636050000.000,633523000.000,635890000.000,634448000.000
IncomeTaxExaminationIncreaseDecreaseInLiabilityFromPriorYear,,,,,,,,,,92400000.000
IntangibleAssetsNetExcludingGoodwill,578654000.000,540826000.000,508569000.000,476959000.000,476260000.000,444748000.000,416180000.000,387535000.000,361542000.000,339231000.000
InterestPayableCurrent,,,,8178000.000,16532000.000,7772000.000,16515000.000,7888000.000,16165000.000,7596000.000
LiabilitiesAndStockholdersEquity,1382241000.000,1430566000.000,1349404000.000,1285933000.000,1318774000.000,1392428000.000,1319498000.000,1271569000.000,1223702000.000,1321487000.000
LiabilitiesCurrent,236372000.000,328609000.000,311558000.000,272946000.000,262117000.000,355332000.000,325725000.000,287192000.000,256167000.000,358886000.000
LiabilitiesNoncurrent,777711000.000,772970000.000,733558000.000,732402000.000,792592000.000,791696000.000,759146000.000,761419000.000,743987000.000,744479000.000
LiabilitiesOfAssetsHeldForSale,,4940000.000,,,,,,,,
LiabilityForUncertainTaxPositionsNoncurrent,,,,4759000.000,5083000.000,7619000.000,7422000.000,7350000.000,7415000.000,6704000.000
LineOfCreditFacilityAmountOutstanding,,,,,,,,,,0.000
LongLivedAssetsHeldForSaleGainLossOnSale,,,,,,,,0.000,0.000,
LongTermDebt,,,,407825000.000,456663000.000,455500000.000,454338000.000,453175000.000,417013000.000,415850000.000
LongTermDebtCurrent,1566000.000,2384000.000,17948000.000,16600000.000,3305000.000,3311000.000,27492000.000,26803000.000,3433000.000,3439000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,389150000.000,436900000.000,436900000.000,425513000.000,425047000.000,401900000.000,401900000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,1666000.000,4650000.000,4650000.000,,,4650000.000,4650000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,4650000.000,4650000.000,,,4650000.000,4650000.000
