,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2016-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,5801000.000
AccountsPayableOtherCurrent,,,,,,,303000.000,,,,380000.000
AccountsPayableTradeCurrent,1889000.000,6196000.000,5870000.000,5984000.000,6225000.000,5667000.000,2599000.000,1665000.000,1555000.000,2860000.000,16723000.000
AccountsReceivableBilledForLongTermContractsOrPrograms,,,,,,,,,,,6827000.000
AccountsReceivableNetCurrent,909000.000,839000.000,333000.000,127000.000,576000.000,949000.000,1498000.000,715000.000,843000.000,1473000.000,137000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,1501000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,54000.000,,,,
AccruedLiabilitiesCurrent,467000.000,485000.000,421000.000,452000.000,438000.000,445000.000,384000.000,360000.000,333000.000,376000.000,5801000.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,790000.000
AccruedReclamationCostsCurrent,,,,,,,6000.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,10744000.000,11031000.000,8821000.000,,,,12452000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,-132000.000,-193000.000,-112000.000,69000.000,501000.000,484000.000,-204000.000
AdditionalPaidInCapitalCommonStock,12510000.000,12289000.000,12279000.000,12351000.000,12276000.000,12349000.000,12410000.000,12468000.000,12499000.000,259198000.000,259912000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,0.000
AmountOfDeferredCostsRelatedToLongTermContracts,,,,,1533000.000,3330000.000,4532000.000,2799000.000,1904000.000,1831000.000,
Assets,20483000.000,71590000.000,63532000.000,58951000.000,54635000.000,54440000.000,66389000.000,62352000.000,60065000.000,66607000.000,162939000.000
AssetsCurrent,11979000.000,63355000.000,56312000.000,52045000.000,48026000.000,48030000.000,34754000.000,32155000.000,25222000.000,30978000.000,60383000.000
BuildingsAndImprovementsGross,,,,,4324000.000,4323000.000,4324000.000,4324000.000,4324000.000,,
CapitalLeaseObligations,,,,,,,,,,,9143000.000
CapitalLeaseObligationsCurrent,,,,,21000.000,16000.000,5000.000,6000.000,6000.000,6000.000,339000.000
CapitalLeaseObligationsNoncurrent,,,,,,,4000.000,3000.000,1000.000,,8804000.000
CapitalLeasedAssetsGross,,,,,,,,1593000.000,1593000.000,,
CapitalLeasesFutureMinimumPaymentsReceivable,,,,,,,,,,,11418000.000
CapitalLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,,,,,,,2284000.000
CapitalLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,,,,,,,2854000.000
CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,,,,,,,2854000.000
CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,,,,,,,2284000.000
CapitalLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,,,,,,,,,,,1142000.000
CashAndCashEquivalentsAtCarryingValue,2577000.000,53441000.000,46519000.000,40460000.000,35275000.000,32213000.000,12372000.000,10925000.000,8676000.000,3293000.000,801000.000
ClassOfWarrantOrRightOutstanding,,,,,2476654.000,2476654.000,,412779.000,412776.000,412776.000,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001
CommonStockSharesAuthorized,,,,,,,,,200000000.000,200000000000.000,200000000.000
CommonStockSharesIssued,30615680.000,69452487.000,69452487.000,69452487.000,69452487.000,69537911.000,11590067.000,11590067.000,11590067.000,11590067000.000,11606735.000
CommonStockSharesOutstanding,30615680.000,69452487.000,69452487.000,69452487.000,69452487.000,69537911.000,11590067.000,11590067.000,11590067.000,11590067000.000,11606735.000
CommonStockValue,193436000.000,245617000.000,245617000.000,245617000.000,245617000.000,246667000.000,246667000.000,246667000.000,246667000.000,12000.000,12000.000
ConstructionInProgressGross,,,,,,,,,1052000.000,,
ContractReceivableDueAfterOneYear,,,,,,,,,,,6827000.000
ContractReceivableDueFiveYearsOrMore,,,,,,,,,,,2364000.000
