,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,889118.000,991880.000,1119542.000,1215656.000,585604.000,748282.000,408523.000,438619.000,512057.000,474721.000,378145.000,323591.000,306520.000,450016.000,317308.000,446946.000,830479.000,1048087.000
AccountsReceivableNetCurrent,5585815.000,5364010.000,5589554.000,6419717.000,6016296.000,5486137.000,5980520.000,5757686.000,6948595.000,7358715.000,5847020.000,6267434.000,6406496.000,6636151.000,5762559.000,6641993.000,6060533.000,6954633.000
AccruedBonusesCurrent,852274.000,962849.000,479559.000,653999.000,419205.000,297341.000,69277.000,101010.000,116476.000,,,,710739.000,126865.000,159432.000,307292.000,611228.000,34846.000
AccruedLiabilitiesCurrent,5298789.000,3630890.000,3019662.000,3314284.000,5032620.000,3887287.000,3626931.000,2987445.000,2918645.000,3498067.000,4712290.000,5454671.000,6438600.000,6297607.000,3824694.000,4459360.000,5353735.000,5216455.000
AccruedProfessionalFeesCurrent,1095526.000,204371.000,160989.000,183556.000,322547.000,211600.000,162208.000,193639.000,175465.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1551310.000,1668718.000,1819570.000,1958204.000,2106357.000,2258261.000,2398276.000,2552730.000,2712672.000,2879869.000,3034924.000,3194217.000,3351690.000,3517603.000,3789949.000,4111694.000,4256525.000,4415906.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,37925.000,-73961.000,-40413.000,85969.000,135231.000,122318.000,122261.000,-68897.000,-173774.000,-431205.000,-370593.000,-435858.000,-510445.000,-437615.000,-517667.000,-529197.000,-654408.000,-623596.000
AdditionalPaidInCapital,97576498.000,99577471.000,100059732.000,100578442.000,101038685.000,101964657.000,102425454.000,102951649.000,103277253.000,103519915.000,103754000.000,105666009.000,106741026.000,108098582.000,109224346.000,109870586.000,111327321.000,112565197.000
AllowanceForDoubtfulAccountsReceivable,1500000.000,,,,200000.000,,,,100000.000,,,,100000.000,,,,100000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,1500000.000,100000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,100000.000,100000.000,100000.000,100000.000,100000.000,200000.000,100000.000,100000.000,100000.000,100000.000
Assets,27318502.000,25765859.000,26935192.000,27918808.000,30391138.000,27962673.000,32083296.000,32725709.000,33931294.000,35568285.000,38530732.000,38037988.000,44506912.000,43787046.000,38799548.000,35328267.000,58583602.000,61600611.000
AssetsCurrent,16501025.000,14519189.000,14852643.000,15884062.000,17517447.000,14807776.000,19097042.000,20442586.000,22090767.000,24035669.000,25325178.000,25213633.000,27932724.000,27423288.000,22837410.000,19731329.000,26288365.000,29810649.000
AssetsNoncurrent,10817477.000,11246670.000,12082549.000,12034746.000,12873691.000,13154897.000,12986254.000,12283123.000,11840527.000,11532616.000,13205554.000,12824355.000,16574188.000,16363758.000,15962138.000,15596938.000,32295237.000,31789962.000
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,335791.000,,,,,,,,,,,,,,,,,
CapitalLeaseObligations,701598.000,,,,,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,337588.000,354086.000,450644.000,442657.000,466010.000,492911.000,511779.000,511236.000,458812.000,429979.000,364800.000,342938.000,290911.000,270968.000,244223.000,206873.000,166966.000,221608.000
CapitalLeaseObligationsNoncurrent,364010.000,551494.000,1060681.000,,,,,,,,,,,,,,,
CapitalLeasedAssetsGross,,,,,1865908.000,,,,2279931.000,,,,2465351.000,,,,2587450.000,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,1203826.000,,,,1240004.000,,,,1049879.000,,,,762916.000,
CapitalLeasesFutureMinimumPaymentsDue,758234.000,,,,1018155.000,,,,876085.000,,,,515245.000,,,,281085.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,376336.000,,,,509083.000,,,,499187.000,,,,311472.000,,,,176022.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,3620.000,,,,,,,,,,,,2185.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,4843.000,,,,10968.000,,,,3620.000,,,,,,,,5244.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,116969.000,,,,123179.000,,,,91840.000,,,,43210.000,,,,14031.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,260086.000,,,,371305.000,,,,281438.000,,,,160563.000,,,,83603.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,56636.000,,,,68559.000,,,,59367.000,,,,28134.000,,,,12242.000,
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,758234.000,,,,1018155.000,,,,876085.000,,,,515245.000,,,,281085.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,701598.000,,,,949596.000,,,,816718.000,,,,487111.000,,,,268843.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,662082.000,,,,1039927.000,,,,1415472.000,,,,1824534.000,
CapitalizedComputerSoftwareNet,4776320.000,4819969.000,5013802.000,5026711.000,4904415.000,4938911.000,4839704.000,4710241.000,4612457.000,4525805.000,4409050.000,4285905.000,3964454.000,3972881.000,4104959.000,4177879.000,4197142.000,4126196.000
CashAndCashEquivalentsAtCarryingValue,6002457.000,5237140.000,5313971.000,4715206.000,6572468.000,5709245.000,7336577.000,8745476.000,9837791.000,11313689.000,13531160.000,12964168.000,14675515.000,13849551.000,10486645.000,7440864.000,13305816.000,15577764.000
CashFDICInsuredAmount,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
CashUninsuredAmount,5300000.000,4500000.000,4700000.000,4000000.000,5800000.000,5100000.000,,,,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,,0.000,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,53658857.000,53706947.000,54483340.000,54570679.000,55037488.000,54845113.000,55355794.000,55808613.000,55680999.000,55519291.000,55174561.000,56391899.000,56191389.000,56525013.000,59087147.000,59230684.000,59666333.000,60072783.000
CommonStockSharesOutstanding,53658857.000,53706947.000,54483340.000,54570679.000,55037488.000,54845113.000,55355794.000,55808613.000,55177899.000,55016191.000,53779920.000,53696349.000,52585503.000,51633574.000,50330051.000,48855330.000,49290979.000,49697429.000
CommonStockValue,536589.000,537070.000,544833.000,545707.000,550375.000,548451.000,553557.000,558086.000,556810.000,555193.000,551746.000,563919.000,561914.000,565250.000,590871.000,592307.000,596663.000,600728.000
ContractualObligation,965000.000,,,,1756668.000,,,,1490001.000,,,,1083334.000,,,,716667.000,
ContractualObligationDueInFifthYear,,,,,300000.000,,,,,,,,,,,,,
ContractualObligationDueInFourthYear,25000.000,,,,416667.000,,,,300000.000,,,,,,,,,
ContractualObligationDueInNextTwelveMonths,340000.000,,,,356667.000,,,,406667.000,,,,366667.000,,,,416667.000,
ContractualObligationDueInSecondYear,300000.000,,,,316667.000,,,,366667.000,,,,416667.000,,,,300000.000,
ContractualObligationDueInThirdYear,300000.000,,,,366667.000,,,,416667.000,,,,300000.000,,,,,
DeferredIncomeTaxLiabilities,,,,,1000000.000,,,,653074.000,,,,408657.000,,,,257137.000,
DeferredRevenueCurrent,,,390413.000,567648.000,549390.000,561642.000,653068.000,657145.000,800650.000,834483.000,863479.000,794046.000,688418.000,618735.000,719726.000,753787.000,881715.000,821447.000
DeferredRevenueNoncurrent,,,500000.000,900000.000,900000.000,900000.000,1100000.000,1000000.000,1000000.000,1000000.000,800000.000,,,,,,,
DeferredTaxAssetsGross,30429605.000,,,,31164522.000,,,,29855649.000,,,,27176486.000,,,,23859044.000,
DeferredTaxAssetsLiabilitiesNet,182892.000,,,,766242.000,,,,727495.000,,,,6206313.000,,,,22673206.000,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,,,,,,,22673206.000,22673170.000
DeferredTaxAssetsNet,1191341.000,,,,1748058.000,,,,1380569.000,,,,6614970.000,,,,22930343.000,
DeferredTaxAssetsOperatingLossCarryforwards,26186094.000,,,,27188180.000,,,,25425715.000,,,,22842817.000,,,,21030069.000,
DeferredTaxAssetsOther,159225.000,,,,22937.000,,,,,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,,,,,,335698.000,,,,589188.000,,,,1028169.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,3312860.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,492002.000,,,,13703.000,,,,14568.000,,,,10987.000,,,,46607.000,
DeferredTaxAssetsValuationAllowance,29238264.000,,,,29416464.000,,,,28475080.000,,,,20561516.000,,,,928701.000,
DeferredTaxLiabilities,1008449.000,,,,981816.000,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,1389962.000,1579956.000,1787113.000,1978305.000,2162333.000,1464476.000,1624861.000,1675216.000,1774036.000,1764403.000,1938678.000,2103816.000,2195200.000,2412201.000,2513245.000,2676793.000,2680642.000,2849402.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,358344.000,,,,412065.000,,,,386597.000,,,,322854.000,,,,288674.000,
