,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,15595.000,10679.000,20671.000,21716.000,15447.000,14921.000,27158.000,21015.000,24367.000,23794.000,7582.000,10377.000,,,,,,,,,,
AccountsPayableCurrent,,,,,,,,,,,,,16080.000,21133.000,22080.000,5815.000,54723.000,123676.000,139666.000,237076.000,339870.000,462320.000
AccountsPayableRelatedPartiesCurrent,18722.000,20530.000,22325.000,24263.000,26375.000,28614.000,30883.000,33176.000,36434.000,38917.000,41432.000,44357.000,,,,,,,,,,
AccountsReceivableNet,,,,,,819.000,,,,,,,,2224.000,,,,,,,,
AccountsReceivableNetCurrent,4025.000,1134.000,1211.000,3085.000,3167.000,,979.000,,,,,,,,5795.000,6030.000,800.000,4550.000,4600.000,995.000,,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,24341.000,54070.000,33049.000,36302.000,62121.000,51274.000,105585.000,133092.000,136565.000,130091.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,416.000,1107.000,1813.000,2519.000,3225.000,3931.000,4637.000,12412.000,
AdditionalPaidInCapital,36579.000,37328.000,38078.000,38828.000,39578.000,40328.000,41079.000,41829.000,42579.000,43328.000,44078.000,44828.000,1860770.000,2247524.000,2297499.000,2305743.000,2538519.000,6422017.000,6853974.000,7788149.000,8710096.000,9357233.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,1386.000,,,,,,,,,,,,,,,,,
Assets,10907.000,7429.000,6654.000,18910.000,13720.000,3036.000,4438.000,746.000,76.000,3139.000,9119.000,2930.000,687548.000,576261.000,312517.000,286432.000,243567.000,1354423.000,1357538.000,1344290.000,694448.000,221826.000
AssetsCurrent,10907.000,7429.000,6654.000,18910.000,13720.000,3036.000,4438.000,746.000,76.000,3139.000,9119.000,2930.000,687548.000,530772.000,242719.000,117340.000,20181.000,12270.000,14591.000,2049.000,1860.000,7090.000
AvailableForSaleSecurities,,,,,,,,,,,,,,,,,,32500.000,32500.000,32500.000,32500.000,32500.000
CapitalUnitsAuthorized,,,,,,,,,,,,,,,,,,,,,,2500000000.000
CapitalizedComputerSoftwareGross,,,,,,,,,,,,,,,,,,,,,221000.000,221000.000
CapitalizedComputerSoftwareNet,,,,,,,,,,,,,,25000.000,50000.000,150000.000,205000.000,255000.000,255000.000,255000.000,,180736.000
Cash,,,,,,1759.000,3459.000,746.000,76.000,3139.000,9119.000,2930.000,,525720.000,236924.000,111310.000,19381.000,7720.000,9391.000,1054.000,1860.000,7090.000
CashAndCashEquivalentsAtCarryingValue,5982.000,5850.000,3620.000,14457.000,9643.000,1759.000,3459.000,746.000,,3139.000,,,687548.000,525720.000,236924.000,111310.000,,,,,,
CashEquivalentsAtCarryingValue,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,75000000.000,50000000.000,50000000.000,50000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,2000000000.000
CommonStockSharesIssued,1676000.000,1676000.000,1676000.000,1676000.000,1676000.000,1676000.000,1676000.000,1676000.000,1676000.000,1676000.000,1676000.000,1676000.000,10398088.000,11043755.000,11068755.000,11074367.000,11298405.000,21176045.000,21789632.000,63887364.000,3420551.000,355734404.000
CommonStockSharesOutstanding,1676000.000,1676000.000,1676000.000,1676000.000,1676000.000,1676000.000,1676000.000,1676000.000,1676000.000,1676000.000,1676000.000,1676000.000,10398088.000,11043755.000,11068755.000,11074367.000,11298405.000,21176045.000,21789632.000,63887364.000,3420551.000,355734404.000
CommonStockSharesSubscriptions,,,,,,,,,,,,,252000.000,,,,,,,,,
CommonStockValue,1676.000,1676.000,1676.000,1676.000,1676.000,1676.000,1676.000,1676.000,,,,,,,,11075.000,11299.000,21176.000,21791.000,63887.000,3421.000,355734.000
CommonStockValueOutstanding,,,,,,,,,1676.000,1676.000,1676.000,1676.000,10398.000,11044.000,11069.000,,,,,,,
