,2013-08-31,2014-08-31,2014-12-31,2015-12-31
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,215390.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,148125.000
AmortizationOfIntangibleAssets,,,,7377.000
AssetImpairmentCharges,,,,62697.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-43959.000,7830.000,-8440.000,39514.000
ComprehensiveIncomeNetOfTax,,,,-1053866.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,-1041782.000
CostOfRevenue,,,,51131.000
CostsAndExpenses,58708.000,42777.000,49646.000,
DebtConversionOriginalDebtAmount1,,,,28750.000
DeferredIncomeTaxExpenseBenefit,,15469.000,18253.000,
Depreciation,,,,16039.000
DepreciationAndAmortization,,,,23416.000
EarningsPerShareBasicAndDiluted,,,,-0.020
EffectiveIncomeTaxRateContinuingOperations,,,,0.265
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,
ForeignCurrencyTransactionGainBeforeTax,,,,-18826.000
ForeignCurrencyTransactionGainLossBeforeTax,,,,22031.000
GeneralAndAdministrativeExpense,58708.000,42777.000,49646.000,38857.000
GrossProfit,,,,30999.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.000,0.000,0.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-15469.000,-18253.000,252450.000
IncomeTaxReconciliationOtherAdjustments,,,,88554.000
IncomeTaxReconciliationRepatriationOfForeignEarnings,,,,-13260.000
IncomeTaxReconciliationTaxExemptIncome,,,,284260.000
IncomeTaxesPaid,0.000,0.000,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,11649.000,4491.000,4938.000,103818.000
IncreaseDecreaseInAccountsReceivable,,,,9229.000
IncreaseDecreaseInDeferredRevenue,,,,-13061.000
IncreaseDecreaseInDueToRelatedParties,141.000,1014.000,,
IncreaseDecreaseInInventories,,,,118.000
InterestExpense,60.000,2721.000,4039.000,22976.000
InterestExpenseDebt,,,,6008.000
InterestExpenseRelatedParty,,,,10819.000
InterestPaid,0.000,0.000,0.000,
LeaseAndRentalExpense,,,,13254.000
LegalFees,,,,21676.000
LicenseCosts,,,,44035.000
LineOfCreditFacilityIncreaseAccruedInterest,,,,10083.000
LineOfCreditFacilityIncreaseDecreaseForPeriodNet,,,,74967.000
LineOfCreditFacilityInterestRateDuringPeriod,,,,0.240
MarketingAndAdvertisingExpense,,,,2182.000
NetCashProvidedByUsedInFinancingActivities,3019.000,32173.000,18199.000,647015.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3019.000,32173.000,18199.000,647015.000
NetCashProvidedByUsedInInvestingActivities,-46978.000,-24343.000,-26639.000,51566.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-46978.000,-24343.000,-26639.000,51566.000
NetCashProvidedByUsedInOperatingActivities,,,,-677893.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,-677893.000
NetIncomeLoss,-58768.000,-45498.000,-53685.000,-1072692.000
NoncashContributionExpense,,,,4000.000
OperatingExpenses,,,,1012042.000
OperatingIncomeLoss,,35983.000,43484.000,-981043.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,18826.000
OtherComprehensiveIncomeLossTax,,,,-30910.000
PaymentsForPurchaseOfSecuritiesOperatingActivities,,,,8500.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,23401.000
ProceedsFromIssuanceOfCommonStock,,,,345000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,,,22150.000,
ProceedsFromLoans,,,,595068.000
ProceedsFromNotesPayable,3019.000,33199.000,18199.000,
ProceedsFromRelatedPartyDebt,,,,54983.000
ProceedsFromRepaymentsOfRelatedPartyDebt,,-1026.000,-42.000,
ProfessionalFees,,,,179779.000
ProfitLoss,58768.000,45498.000,53685.000,
RecognitionOfDeferredRevenue,,,,8614.000
RelatedPartyTransactionAmountsOfTransaction,,,163.000,
RepaymentsOfDebt,,,,348036.000
ResearchAndDevelopmentExpense,,,,134658.000
Revenues,,,,82130.000
SalariesAndWages,,,,439445.000
SalesRevenueNet,,,,82130.000
ShareBasedCompensation,,,,148125.000
StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,,,,148125.000
StockIssuedDuringPeriodValueAcquisitions,,,,-64911.000
StockIssuedDuringPeriodValueIssuedForServices,,,,4000.000
SubsidiaryOrEquityMethodInvesteeCumulativePercentageOwnershipAfterAllTransactions,,,,0.956
TravelAndEntertainmentExpense,,,,9350.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,56433000.000,56433333.000,56433333.000,67460072.000
