,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AcceleratedShareRepurchaseProgramAdjustment,,,,,,,,,,,45000000.000,,,,,,,,,,,,,,,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,3474000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,18945000.000,,,,20068000.000,,,,5019000.000,,,,12000000.000,,,,12000000.000,,,,18000000.000,,,,17000000.000,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,5765000.000,,,,4425000.000,,,,-555000.000,,,,-2000000.000,,,,3000000.000,,,,2000000.000,,,,,
AmortizationOfIntangibleAssets,9849000.000,18592000.000,19402000.000,19189000.000,20231000.000,20169000.000,19961000.000,14387000.000,19284000.000,19756000.000,20158000.000,19802000.000,22000000.000,25000000.000,24000000.000,23000000.000,21000000.000,20000000.000,20000000.000,20000000.000,19000000.000,17000000.000,18000000.000,18000000.000,17000000.000,18000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,3700000.000,2300000.000,2300000.000,-6041000.000,1995000.000,2463000.000,1317000.000,-3982000.000,2085000.000,1457000.000,1527000.000,-4069000.000,6000000.000,3000000.000,0.000,-7000000.000,1000000.000,2000000.000,2000000.000,-3000000.000,3000000.000,0.000,0.000,-2000000.000,1000000.000,2000000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,,,,,,0.920,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,,,,,,,0.920,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,,,143000000.000,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,,,,1906000000.000,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,12000000.000,,11000000.000,9000000.000,11000000.000,-16000000.000,13000000.000,12000000.000,11000000.000,-27000000.000,12000000.000,13000000.000
CapitalLeaseObligationsIncurred,,,,,,,,,,,,,,,,,0.000,2000000.000,0.000,1000000.000,,0.000,0.000,,,
CashAcquiredFromAcquisition,,112312000.000,,,0.000,0.000,0.000,,0.000,0.000,0.000,1000000.000,9000000.000,1000000.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,544941000.000,,,,-19447000.000,,,,-152585000.000,,,,-43000000.000,,,,782000000.000,,,,-5000000.000,,,,8000000.000,
CashDivestedFromDeconsolidation,,,,,,,,,-9398000.000,,,,0.000,,,,,,,,,,,,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,1300000.000,,,,1300000.000,,,,1000000.000,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,0.100,0.100,0.100,0.170,0.170,0.170,0.170,0.300,0.300,0.300,0.300,0.300,0.330,0.330,0.330,0.330,0.380,0.380,0.380,0.380,0.400,0.400,0.400,0.450,0.450,0.450
ComprehensiveIncomeNetOfTax,,165000000.000,132000000.000,,177745000.000,158776000.000,185419000.000,56168000.000,131554000.000,142604000.000,409924000.000,142918000.000,101000000.000,136000000.000,122000000.000,178000000.000,58000000.000,123000000.000,336000000.000,181000000.000,100000000.000,179000000.000,187000000.000,145000000.000,168000000.000,201000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,9397000.000,8768000.000,8456000.000,9792000.000,7838000.000,9155000.000,8724000.000,8283000.000,7000000.000,9000000.000,10000000.000,10000000.000,9000000.000,11000000.000,12000000.000,12000000.000,12000000.000,14000000.000,13000000.000,12000000.000,11000000.000,14000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,187142000.000,167544000.000,193875000.000,65960000.000,139392000.000,151759000.000,418648000.000,151201000.000,108000000.000,145000000.000,132000000.000,188000000.000,67000000.000,134000000.000,348000000.000,193000000.000,112000000.000,193000000.000,200000000.000,157000000.000,179000000.000,215000000.000
CostOfRevenue,1096998000.000,1104394000.000,1116574000.000,1077367000.000,1116538000.000,1110514000.000,1089718000.000,1047929000.000,1091834000.000,1093666000.000,1088503000.000,1051997000.000,1101000000.000,1174000000.000,1178000000.000,1184000000.000,1163000000.000,1182000000.000,1162000000.000,1150000000.000,1144000000.000,1155000000.000,1157000000.000,1160000000.000,1165000000.000,1170000000.000
CostsAndExpenses,1790617000.000,1586347000.000,1584352000.000,1554126000.000,1636871000.000,1572062000.000,1542706000.000,1430126000.000,1559653000.000,1527019000.000,1097663000.000,1486665000.000,1538000000.000,1640000000.000,1648000000.000,1626000000.000,1611000000.000,1624000000.000,1249000000.000,1610000000.000,1606000000.000,1484000000.000,1563000000.000,1585000000.000,1620000000.000,1624000000.000
DebtIssuanceCosts,,,,,,,,,,,,,5000000.000,,,,11000000.000,,,,,,,,,
DecreaseInRestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,25000000.000,
DeferredIncomeTaxExpenseBenefit,-38766000.000,,,,-15437000.000,,,,-169000.000,,,,-10000000.000,,,,14000000.000,,,,8000000.000,,,,11000000.000,
Depreciation,53516000.000,54127000.000,53945000.000,52482000.000,51943000.000,51686000.000,51310000.000,51360000.000,50858000.000,52037000.000,48810000.000,52295000.000,53000000.000,56000000.000,55000000.000,56000000.000,57000000.000,55000000.000,57000000.000,54000000.000,43000000.000,44000000.000,45000000.000,45000000.000,45000000.000,48000000.000
DepreciationDepletionAndAmortization,63365000.000,,,,72174000.000,,,,70218000.000,,,,75000000.000,,,,78000000.000,75000000.000,77000000.000,74000000.000,62000000.000,61000000.000,63000000.000,63000000.000,62000000.000,66000000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,-92000.000,-190000.000,188000.000,-272000.000,981000.000,431000.000,563000.000,-75716000.000,991000.000,21083000.000,2886000.000,40000.000,0.000,0.000,0.000,1000000.000,,,,,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,-282000.000,-317000.000,-438000.000,2253000.000,707000.000,486000.000,524000.000,-1094000.000,-19297000.000,8280000.000,480000.000,537000.000,0.000,0.000,0.000,-4000000.000,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,0.000,0.000,0.000,116940000.000,24999000.000,2563000.000,0.000,438000.000,0.000,0.000,0.000,0.000,,,,,,,,,,
DividendsCommonStockCash,15763000.000,,,,27070000.000,,,,47555000.000,,,,47000000.000,,,,55000000.000,,,,57000000.000,,,,62000000.000,
EarningsPerShareBasic,-0.330,1.030,1.080,1.170,1.000,1.120,1.020,0.350,0.860,1.070,2.700,0.950,0.720,0.920,0.890,1.300,0.420,0.820,2.370,1.310,0.710,1.380,1.370,1.120,1.190,1.400
EarningsPerShareDiluted,-0.330,1.020,1.070,1.160,0.990,1.110,1.010,0.350,0.850,1.070,2.680,0.940,0.710,0.920,0.880,1.300,0.420,0.810,2.350,1.290,0.700,1.370,1.340,1.100,1.160,1.370
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,,,,,,,,,,,,,0.318,0.321
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,4680000.000,,,,3298000.000,,,,861000.000,,,,0.000,,,,2000000.000,,,,2000000.000,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,4680000.000,,,,3298000.000,,,,861000.000,,,,0.000,,,,2000000.000,,,,2000000.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,,,,,,-110000.000,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,,,,,,,,,-94000.000,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,,,,,,,,,8250000.000,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,,,,,,,,,0.000,,,,,,,,,,,,,,,,,
FairValueOfAssetsAcquired,,1555444000.000,4729000.000,,50800000.000,0.000,0.000,0.000,151543000.000,89473000.000,0.000,38984000.000,646000000.000,199000000.000,1000000.000,7000000.000,0.000,2000000.000,35000000.000,26000000.000,135000000.000,0.000,4000000.000,0.000,1000000.000,113000000.000
FutureAmortizationExpenseAfterYearFive,,,,,343829000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseRemainderOfFiscalYear,,,,,59857000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFive,,,,,53187000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,,,,,57777000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearOne,,,,,78205000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,,,,,64487000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,,,,,75850000.000,,,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,334000000.000,,,118000000.000,0.000,,,0.000
GoodwillAcquiredDuringPeriod,,,,,28144000.000,,,,94339000.000,,,,271000000.000,,,,1000000.000,,,,91000000.000,,,,1000000.000,
GoodwillOtherChanges,,,,,,,,,0.000,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperations,-53487000.000,163650000.000,172098000.000,189888000.000,158844000.000,177760000.000,163043000.000,130438000.000,115491000.000,152665000.000,402737000.000,143107000.000,104000000.000,133000000.000,129000000.000,185000000.000,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,112000000.000,207000000.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2938000.000,277796000.000,283269000.000,292229000.000,269618000.000,,,,,,,,,,,,,,592000000.000,,172000000.000,383000000.000,289000000.000,242000000.000,246000000.000,292000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-46288000.000,172034000.000,182143000.000,199343000.000,168241000.000,186528000.000,171499000.000,140230000.000,123329000.000,161820000.000,411461000.000,151390000.000,111000000.000,142000000.000,139000000.000,195000000.000,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,-0.330,1.030,1.080,1.180,1.000,1.120,1.020,0.820,0.730,0.990,2.680,0.950,0.720,0.920,0.890,1.270,,,,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,-0.330,1.020,1.080,1.160,0.990,1.110,1.010,0.810,0.720,0.990,2.660,0.940,0.710,0.920,0.880,1.270,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,-374000.000,-507000.000,-250000.000,-451000.000,274000.000,-55000.000,39000.000,-74622000.000,20288000.000,12803000.000,2406000.000,-497000.000,0.000,0.000,0.000,5000000.000,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-374000.000,-507000.000,-250000.000,-451000.000,274000.000,-55000.000,39000.000,-74622000.000,20288000.000,12803000.000,2406000.000,-497000.000,0.000,0.000,0.000,5000000.000,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,0.000,0.000,0.000,-0.470,0.130,0.080,0.020,0.000,0.000,0.000,0.000,0.030,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,-0.010,,0.000,0.000,0.000,-0.460,0.130,0.080,0.020,0.000,0.000,0.000,0.000,0.030,,,,,,,,,,
IncomeLossFromEquityMethodInvestments,7699000.000,7869000.000,7301000.000,6085000.000,7609000.000,7372000.000,4662000.000,5982000.000,6146000.000,7253000.000,4904000.000,5697000.000,6000000.000,6000000.000,7000000.000,7000000.000,7000000.000,7000000.000,1000000.000,8000000.000,10000000.000,9000000.000,11000000.000,9000000.000,7000000.000,9000000.000
IncomeTaxExpenseBenefit,49226000.000,105762000.000,101126000.000,92886000.000,101377000.000,112394000.000,103340000.000,84786000.000,73337000.000,94491000.000,245874000.000,86298000.000,65000000.000,87000000.000,82000000.000,28000000.000,42000000.000,78000000.000,239000000.000,14000000.000,68000000.000,183000000.000,95000000.000,83000000.000,78000000.000,94000000.000
IncomeTaxesPaid,10602000.000,97119000.000,24934000.000,152614000.000,10253000.000,192556000.000,89338000.000,13281000.000,83957000.000,120981000.000,127294000.000,235768000.000,9000000.000,129000000.000,98000000.000,91000000.000,19000000.000,90000000.000,140000000.000,70000000.000,4000000.000,117000000.000,141000000.000,99000000.000,8000000.000,105000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-47126000.000,,,,-116209000.000,,,,-77145000.000,,,,-86000000.000,,,,-120000000.000,,,,-77000000.000,,,,-95000000.000,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,,,,,,,97000000.000,,,,145000000.000,,,,117000000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,78676000.000,,,,112039000.000,,,,-28512000.000,,,,70000000.000,,,,10000000.000,,,,63000000.000,,,,63000000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,-8747000.000,,,,9932000.000,,,,4493000.000,,,,9000000.000,,,,-1000000.000,,,,-15000000.000,,,,5000000.000,
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,,,,,,,,-21000000.000,-33000000.000,,,,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,1745000.000,1186000.000,,1413000.000,1307000.000,1919000.000,-3146000.000,1308000.000,1351000.000,1295000.000,-2954000.000,1000000.000,1000000.000,0.000,-2000000.000,2000000.000,1000000.000,1000000.000,-3000000.000,1000000.000,2000000.000,3000000.000,-4000000.000,4000000.000,3000000.000
InterestAndDividendIncomeOperating,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,1000000.000,0.000,,1000000.000,0.000
InterestExpense,-38280000.000,-47231000.000,-44059000.000,302919000.000,42987000.000,42639000.000,41685000.000,,,,,,,,,,45000000.000,37000000.000,35000000.000,,36000000.000,35000000.000,37000000.000,36000000.000,37000000.000,38000000.000
InterestIncomeExpenseNet,,,,,,,,,,,,,,,,,-45000000.000,-37000000.000,-35000000.000,-36000000.000,-36000000.000,-34000000.000,-37000000.000,-36000000.000,-36000000.000,-38000000.000
InterestPaid,55044000.000,17539000.000,55718000.000,33519000.000,49782000.000,32208000.000,47390000.000,33741000.000,51791000.000,32180000.000,51767000.000,31262000.000,52000000.000,30000000.000,51000000.000,37000000.000,54000000.000,45000000.000,52000000.000,21000000.000,53000000.000,22000000.000,41000000.000,32000000.000,46000000.000,31000000.000
InvestmentIncomeInterest,351000.000,650000.000,651000.000,1114000.000,654000.000,697000.000,657000.000,,,,,,,,,,,,,,,,,,,
LiabilitiesAssumed1,,148192000.000,,,269000.000,0.000,0.000,0.000,10808000.000,154000.000,0.000,5038000.000,70000000.000,12000000.000,-1000000.000,4000000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,5268000.000,,,,5884000.000,,,,3366000.000,,,,3000000.000,,,,10000000.000,,,,9000000.000,,,,9000000.000,
NetCashProvidedByUsedInFinancingActivities,425114000.000,,,,-97471000.000,,,,-59700000.000,,,,509000000.000,,,,785000000.000,,,,42000000.000,,,,-166000000.000,
