,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,,,,,,,,3300000.000
AmortizationOfFinancingCosts,,,3725000.000,,577000.000,,1600000.000,,,,,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,600000.000,400000.000,,,2719000.000,2800000.000,2700000.000,,2800000.000,,2900000.000,,,3700000.000,3600000.000,,3697000.000
AmortizationOfIntangibleAssets,,,,17600000.000,17300000.000,17200000.000,17200000.000,16100000.000,16200000.000,16300000.000,16700000.000,11500000.000,9800000.000,9800000.000,29500000.000,-9800000.000,11300000.000,16800000.000,15500000.000,13200000.000,12900000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,8800000.000,,,8000000.000,,,,,,2300000.000,1700000.000,1500000.000,-3900000.000,4700000.000,9200000.000,3600000.000,,2700000.000
AssetImpairmentCharges,,,,,,,,,,,,,,,,,,,1979000.000,,143000.000
BusinessCombinationConsiderationTransferred1,,,,,,,,,,,,,,,,,,,,,18933000.000
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentIntangibles,,,,,,,,,,,,,,,,,,,800000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-1039000.000,,-1594000.000,,,,1422000.000,,,,-5759000.000,,,,-6715000.000,,,,4021000.000
ComprehensiveIncomeNetOfTax,,,-29779000.000,,,,,,,,,,,,,,,,,,
CostOfGoodsSoldSubscription,17287000.000,17026000.000,37162000.000,38096000.000,,,,,,,,,,,,,,,,,
CostOfRevenue,17636000.000,17361000.000,38608000.000,40195000.000,42640000.000,42879000.000,42692000.000,43536000.000,46586000.000,48599000.000,47925000.000,48668000.000,48702000.000,47102000.000,46410000.000,46231000.000,51083000.000,59743000.000,58380000.000,54826000.000,57922000.000
DeferredIncomeTaxExpenseBenefit,,,-6824000.000,,14217000.000,,,,1411000.000,,,,3280000.000,,,,813000.000,,,,5674000.000
DepreciationAmortizationAndAccretionNet,,,,,20040000.000,,,,19239000.000,,,,13744000.000,,,,15913000.000,,,,18433000.000
DepreciationAndAmortization,4696000.000,4696000.000,19679000.000,19816000.000,20040000.000,20301000.000,20339000.000,19164000.000,19239000.000,19793000.000,20349000.000,15398000.000,13744000.000,13849000.000,13846000.000,14906000.000,15913000.000,22273000.000,21165000.000,18697000.000,18433000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,125000.000,75000.000,,,,,,,,,,,,,,,,,,,
EarningsPerShareBasic,-0.070,-0.190,-0.650,-0.450,-0.970,-0.200,-0.120,-0.050,0.010,-0.020,-0.070,-0.160,0.050,0.090,0.120,1.530,0.010,-0.030,0.070,0.030,0.130
EarningsPerShareDiluted,-0.070,-0.190,-0.650,-0.450,-0.970,-0.200,-0.120,-0.050,0.010,-0.020,-0.070,-0.160,0.040,0.090,0.120,1.470,0.010,-0.030,0.070,0.030,0.130
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,,,-3000.000,,,,-11000.000,,,,-2000.000
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,,,385000.000,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsTranslationAdjustments,,,,,,,,,,,,,,,,,200000.000,,,,200000.000
GainLossOnSaleOfStockInSubsidiaryOrEquityMethodInvestee,,,,,,385000.000,0.000,,,0.000,0.000,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,-19526000.000,0.000,-1138000.000,1000.000,0.000,0.000,-1838000.000,0.000,,,0.000,,,,,,
