,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableCurrent,31200.000,31000.000,39700.000,82450.000,82500.000,100512.000,15663.000,12733.000,27919.000
AdditionalPaidInCapital,0.000,12423.000,12423.000,12423.000,12423.000,12423.000,24843.000,24843.000,24843.000
Assets,24000.000,17822.000,9994.000,6872.000,4767.000,2272.000,10110.000,7580.000,5000.000
AssetsCurrent,1176.000,17822.000,9994.000,6872.000,4767.000,2272.000,10110.000,7580.000,5000.000
Cash,0.000,3419.000,654.000,205.000,575.000,600.000,110.000,80.000,
CashAndCashEquivalentsAtCarryingValue,0.000,3419.000,654.000,205.000,575.000,600.000,110.000,80.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,4000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,80000.000,80000.000,80000.000
CommonStockSharesOutstanding,4000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,80000.000,80000.000,80000.000
CommonStockValue,4000.000,8000.000,8000.000,8000.000,8000.000,8000.000,80.000,80.000,80.000
DebtCurrent,,,,,,,75000.000,,
DeferredOfferingCosts,22824.000,0.000,0.000,0.000,0.000,0.000,,,
DeferredTaxAssetsGross,11814.000,,26637.000,46011.000,52917.000,61901.000,10667.000,14274.000,25503.000
DeferredTaxAssetsLiabilitiesNet,,,0.000,0.000,,,,,
DeferredTaxAssetsNet,0.000,,,,0.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,26637.000,46011.000,52917.000,61901.000,10667.000,14274.000,25503.000
DeferredTaxAssetsOther,0.000,,0.000,0.000,0.000,0.000,,,
DeferredTaxAssetsTaxCreditCarryforwards,11814.000,,,,,,,,
DeferredTaxAssetsValuationAllowance,-11814.000,,26637.000,46011.000,52917.000,61901.000,10667.000,14274.000,25503.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-33753.000,,,,,,,,
DueToRelatedPartiesCurrent,349.000,349.000,349.000,349.000,1750.000,2000.000,,10708.000,25024.000
FreshStartAdjustmentIncreaseDecreaseAdditionalPaidInCapital,,,,,,,,,7920.000
Liabilities,53753.000,43778.000,65678.000,117910.000,135534.000,158709.000,,23441.000,52943.000
LiabilitiesAndStockholdersEquity,24000.000,17822.000,9994.000,6872.000,4767.000,2272.000,10110.000,7580.000,5000.000
LoansPayableCurrent,22204.000,12429.000,25629.000,35111.000,51284.000,56197.000,,,
OperatingLossCarryforwards,33753.000,,76107.000,131461.000,151190.000,176860.000,30476.000,40784.000,72866.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,,,,,,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,,,
PrepaidExpenseCurrent,1176.000,14403.000,9340.000,6667.000,4192.000,1672.000,10000.000,7500.000,5000.000
RetainedEarningsAccumulatedDeficit,,,-76107.000,-131461.000,-151190.000,-176860.000,-30476.000,-40784.000,-72866.000
StockholdersEquity,-29753.000,-25956.000,-55684.000,-111038.000,-130767.000,-156437.000,-5553.000,-15861.000,-47943.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-29753.000,-25956.000,-55684.000,-111038.000,-130767.000,-156437.000,,-15861.000,-47943.000
