,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayableCurrent,2813000.000,3857000.000,3774000.000,5870000.000,5142000.000,5378000.000,6761000.000,5046000.000,5420000.000
AccountsReceivableNetCurrent,2132000.000,4721000.000,4272000.000,5524000.000,6422000.000,4785000.000,5698000.000,2337000.000,1918000.000
AccruedLiabilitiesCurrent,3125000.000,5176000.000,6959000.000,4303000.000,5577000.000,7666000.000,7762000.000,6514000.000,7358000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,2838000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,9000.000,10000.000,7000.000,-10000.000,-3000.000,9000.000,9000.000,7000.000,6000.000
AdditionalPaidInCapital,143476000.000,144251000.000,145272000.000,194502000.000,195612000.000,196422000.000,206093000.000,238858000.000,240950000.000
Assets,61155000.000,77026000.000,68125000.000,106550000.000,94765000.000,80252000.000,75274000.000,89818000.000,74055000.000
AssetsCurrent,60262000.000,76071000.000,66687000.000,105319000.000,93491000.000,78819000.000,73981000.000,88683000.000,72919000.000
AssetsFairValueDisclosure,,,,,78164000.000,64487000.000,63123000.000,80338000.000,66062000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,70310000.000,57395000.000,49650000.000,63555000.000,54250000.000
AvailableForSaleSecuritiesCurrent,46701000.000,37079000.000,47762000.000,85732000.000,70307000.000,57404000.000,49659000.000,63562000.000,54256000.000
AvailableForSaleSecuritiesDebtMaturitiesRemainderOfFiscalYearAmortizedCostBasis,,,,,501000.000,,,,
AvailableForSaleSecuritiesDebtMaturitiesRemainderOfFiscalYearFairValue,,,,,501000.000,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,69809000.000,57395000.000,49650000.000,63555000.000,54250000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,69806000.000,57404000.000,49659000.000,63562000.000,54256000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,4000.000,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,1000.000,9000.000,9000.000,7000.000,
CashAndCashEquivalentsAtCarryingValue,9961000.000,32447000.000,11381000.000,10813000.000,13512000.000,13496000.000,16370000.000,20086000.000,15316000.000
ClassOfWarrantOrRightOutstanding,,,,,1678884.000,1678884.000,1678884.000,1678884.000,1678884.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,7230429.000,7205486.000,7070015.000,8184344.000,13105038.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,28525679.000,28549789.000,28663548.000,38668922.000,38766595.000,38791538.000,40661360.000,47868166.000,48047472.000
CommonStockSharesOutstanding,28525679.000,28549789.000,28663548.000,38668922.000,38766595.000,38791538.000,40661360.000,47868166.000,48047472.000
CommonStockValue,4000.000,4000.000,4000.000,5000.000,5000.000,5000.000,5000.000,5000.000,6000.000
DeferredRevenueCurrent,238000.000,431000.000,377000.000,169000.000,180000.000,293000.000,116000.000,171000.000,23000.000
DeferredTaxAssetsGross,,,,,,,61848000.000,,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,,,,22607000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,61848000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,32469000.000,,
DeferredTaxAssetsOther,,,,,,,1767000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,,5005000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,61848000.000,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,3120000.000,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,11900000.000,12500000.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,-5662000.000,-5571000.000,-3848000.000,5817000.000,6574000.000
Liabilities,14858000.000,15642000.000,18234000.000,15049000.000,16561000.000,18908000.000,18487000.000,17548000.000,19375000.000
LiabilitiesAndStockholdersEquity,61155000.000,77026000.000,68125000.000,106550000.000,94765000.000,80252000.000,75274000.000,89818000.000,74055000.000
LiabilitiesCurrent,6176000.000,15642000.000,18234000.000,15049000.000,16561000.000,18908000.000,18487000.000,17548000.000,19375000.000
LiabilitiesFairValueDisclosure,,,,,5662000.000,5571000.000,3848000.000,5817000.000,6574000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,1103000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,727000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,376000.000,,
OtherAccruedLiabilitiesCurrent,,,,,,,598000.000,,
OtherAssetsNoncurrent,25000.000,25000.000,251000.000,25000.000,200000.000,152000.000,152000.000,164000.000,149000.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,,,,
PreferredStockValue,,,,,0.000,,,,
PrepaidExpenseAndOtherAssetsCurrent,1468000.000,1824000.000,3272000.000,3250000.000,3250000.000,3134000.000,2254000.000,2698000.000,1429000.000
PropertyPlantAndEquipmentGross,,,,,,,3828000.000,,
PropertyPlantAndEquipmentNet,868000.000,930000.000,1037000.000,1056000.000,924000.000,1131000.000,990000.000,820000.000,836000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,150000.000,,,,151000.000,151000.000,151000.000
RestrictedCashAndCashEquivalentsNoncurrent,,,,150000.000,150000.000,150000.000,150000.000,150000.000,150000.000
RetainedEarningsAccumulatedDeficit,-97192000.000,-82881000.000,-95392000.000,-102996000.000,-117410000.000,-135092000.000,-149320000.000,-166600000.000,-186282000.000
SaleOfStockPricePerShare,,,,,,,4.750,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,1578283.000,1746060.000,1948714.000,2107510.000,2359228.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,3.170,3.350,3.530,3.670,3.870
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,6787000.000,6968000.000,3726000.000,11308000.000,17650000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,3859596.000,3888163.000,3902682.000,5348688.000,5617680.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,4.210,4.240,4.250,4.790,4.960
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,6774000.000,6957000.000,3725000.000,11283000.000,17607000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,3844104.000,3875090.000,3892083.000,5325636.000,5596727.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,4.210,4.230,4.250,4.790,4.960
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,4480000.000,4754000.000,3222000.000,6928000.000,9996000.000
StockholdersEquity,,,49891000.000,,,,56787000.000,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,46297000.000,61384000.000,49891000.000,91501000.000,78204000.000,61344000.000,56787000.000,72270000.000,54680000.000
UnbilledReceivablesNotBillableAtBalanceSheetDate,,,,,0.000,,,,
UnrecognizedTaxBenefits,,,,,,,1040000.000,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,0.000,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,0.000,,
WarrantsAndRightsOutstanding,,,,,,5571000.000,,,
