,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,3020000.000,3463000.000,1137000.000,4860000.000,2369000.000,3007000.000,2551000.000,1575000.000,2452000.000,1054000.000,701000.000,2556000.000
AccountsReceivableNetCurrent,28312000.000,33595000.000,34676000.000,29998000.000,32037000.000,34083000.000,42674000.000,31653000.000,35233000.000,41660000.000,43755000.000,38073000.000
AccruedBonusesCurrent,,,,,,3151000.000,4714000.000,,3639000.000,5069000.000,6608000.000,
AccruedEmployeeBenefitsCurrent,727000.000,503000.000,294000.000,,,,48000.000,,,,,
AccruedLiabilitiesCurrent,15071000.000,18709000.000,21169000.000,14143000.000,16074000.000,15983000.000,19196000.000,11480000.000,16866000.000,17428000.000,21674000.000,17707000.000
AccruedSalesCommissionCurrent,5094000.000,6462000.000,6199000.000,3634000.000,3721000.000,3887000.000,4181000.000,2755000.000,3594000.000,4232000.000,5908000.000,2881000.000
AccruedVacationCurrent,3312000.000,3314000.000,3589000.000,2809000.000,2102000.000,1196000.000,512000.000,622000.000,661000.000,616000.000,611000.000,699000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3902000.000,4443000.000,5024000.000,5602000.000,6277000.000,6962000.000,7781000.000,8650000.000,9462000.000,10202000.000,11010000.000,11798000.000
AdditionalPaidInCapital,295229000.000,300424000.000,305809000.000,318121000.000,325389000.000,335003000.000,343336000.000,359196000.000,366249000.000,375351000.000,383193000.000,396320000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,628000.000,,,,433000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,492000.000,408000.000,550000.000,550000.000,692000.000,692000.000,,520000.000,506000.000,400000.000,433000.000,433000.000
Assets,199934000.000,197052000.000,191842000.000,182819000.000,168689000.000,157830000.000,161114000.000,149662000.000,142379000.000,141794000.000,153106000.000,154358000.000
AssetsCurrent,188036000.000,185746000.000,156850000.000,154087000.000,145436000.000,137741000.000,144293000.000,133178000.000,127406000.000,127609000.000,140113000.000,141600000.000
AssetsFairValueDisclosureRecurring,,,127289000.000,127373000.000,105314000.000,93879000.000,83983000.000,84109000.000,74270000.000,69114000.000,73220000.000,73390000.000
CapitalizedSoftwareDevelopmentCostsForSoftwareSoldToCustomers,,,,,,,,,,0.000,0.000,0.000
CashAndCashEquivalentsAtCarryingValue,155313000.000,147418000.000,104287000.000,96702000.000,45739000.000,44616000.000,47234000.000,48552000.000,41535000.000,38083000.000,54043000.000,79262000.000
CashEquivalentsAtCarryingValue,,,13699000.000,11397000.000,13022000.000,800000.000,13499000.000,18592000.000,9398000.000,7791000.000,22029000.000,46509000.000
CommonStockCapitalSharesReservedForFutureIssuance,26681238.000,26802630.000,26588935.000,29402962.000,28708780.000,27103133.000,27578302.000,29113342.000,28500168.000,26325748.000,25088827.000,27318528.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,75770406.000,75942998.000,76153844.000,77921699.000,78603696.000,80201406.000,81326237.000,85041516.000,85654690.000,87829110.000,89066031.000,92180440.000
CommonStockSharesOutstanding,75770406.000,75942998.000,76153844.000,77921699.000,78603696.000,80201414.000,81326237.000,85041516.000,85654690.000,87829110.000,89066031.000,92180440.000
CommonStockValue,8000.000,8000.000,8000.000,8000.000,8000.000,8000.000,8000.000,9000.000,9000.000,9000.000,9000.000,9000.000
DeferredRevenue,46310000.000,49633000.000,54174000.000,57094000.000,61241000.000,64332000.000,69875000.000,70156000.000,72487000.000,78172000.000,88076000.000,91162000.000
DeferredRevenueCurrent,36628000.000,40996000.000,44096000.000,46921000.000,48645000.000,52032000.000,55978000.000,55574000.000,56893000.000,59327000.000,68153000.000,69942000.000
DeferredRevenueNoncurrent,9682000.000,8637000.000,10078000.000,10173000.000,12596000.000,12300000.000,13897000.000,14582000.000,15594000.000,18845000.000,19923000.000,21220000.000
DeferredTaxAssetsNet,,,,,,,,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,43553000.000,,,,64674000.000,,,,81623000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,5707000.000,,,,7969000.000,,,,10461000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,4720000.000,,,,6489000.000,,,,8862000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,117788000.000,
DeferredTaxAssetsValuationAllowanceCurrent,,,5844000.000,,,,,,,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,61777000.000,,,,95950000.000,,,,,
EmployeeRelatedLiabilitiesCurrent,3579000.000,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,31200000.000,52200000.000,62400000.000,59500000.000,52200000.000,53800000.000,57000000.000,48300000.000,41200000.000,42900000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,1214000.000,1748000.000,1990000.000,1172000.000,1395000.000,1618000.000,1819000.000,1973000.000,2127000.000,2281000.000,2435000.000,2590000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,654000.000,654000.000,870000.000,617000.000,617000.000,617000.000,616000.000,545000.000,545000.000,545000.000,545000.000,390000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,703000.000,169000.000,,646000.000,423000.000,200000.000,,462000.000,308000.000,154000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,100000.000,100000.000,100000.000,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,400000.000,400000.000,545000.000,100000.000,100000.000,100000.000,100000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,400000.000,400000.000,617000.000,545000.000,545000.000,545000.000,545000.000,100000.000,100000.000,100000.000,100000.000,100000.000
FiniteLivedIntangibleAssetsNet,2257000.000,,,,,,,,,,,
Goodwill,5475000.000,5475000.000,5475000.000,5475000.000,5475000.000,5475000.000,5475000.000,5475000.000,5475000.000,5475000.000,5475000.000,5475000.000
HeldToMaturitySecurities,,,49788000.000,47136000.000,84618000.000,61405000.000,65167000.000,65131000.000,53775000.000,50103000.000,58213000.000,57758000.000
HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,,,7000.000,18000.000,13000.000,15000.000,2000.000,16000.000,21000.000,20000.000,8000.000,3000.000
HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,,,28000.000,7000.000,36000.000,28000.000,36000.000,6000.000,1000.000,5000.000,4000.000,4000.000
HeldToMaturitySecuritiesCurrent,,,13869000.000,20369000.000,61970000.000,53464000.000,49574000.000,45072000.000,43622000.000,41612000.000,36184000.000,11249000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,22202000.000,15379000.000,9631000.000,7134000.000,2093000.000,1467000.000,755000.000,700000.000,,
HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsNetCarryingAmount,,,22220000.000,15370000.000,9626000.000,7141000.000,2094000.000,1467000.000,755000.000,700000.000,,
HeldToMaturitySecuritiesDebtMaturitiesWithinOneYearFairValue,,,27565000.000,31768000.000,74964000.000,54258000.000,63040000.000,63674000.000,53040000.000,49418000.000,58217000.000,57757000.000
HeldToMaturitySecuritiesDebtMaturitiesWithinOneYearNetCarryingAmount,,,27568000.000,31766000.000,74992000.000,54264000.000,63073000.000,63664000.000,53020000.000,49403000.000,58213000.000,57758000.000
HeldToMaturitySecuritiesFairValue,,,49767000.000,47147000.000,84595000.000,61392000.000,65133000.000,65141000.000,53795000.000,50118000.000,58217000.000,57757000.000
HeldToMaturitySecuritiesNoncurrent,,,22220000.000,15370000.000,9626000.000,7141000.000,2094000.000,1467000.000,755000.000,700000.000,,
IntangibleAssetsGrossExcludingGoodwill,7396000.000,7396000.000,8047000.000,3080000.000,3080000.000,3080000.000,3080000.000,3080000.000,3080000.000,3080000.000,3080000.000,3080000.000
IntangibleAssetsNetExcludingGoodwill,2257000.000,1723000.000,2132000.000,1908000.000,1685000.000,1462000.000,1261000.000,1107000.000,953000.000,799000.000,645000.000,490000.000
InventoryNet,657000.000,883000.000,528000.000,467000.000,,,309000.000,,,,,
Liabilities,64604000.000,72040000.000,76748000.000,76373000.000,79988000.000,83610000.000,92975000.000,85109000.000,93707000.000,98613000.000,112289000.000,113247000.000
LiabilitiesAndStockholdersEquity,199934000.000,197052000.000,191842000.000,182819000.000,168689000.000,157830000.000,161114000.000,149662000.000,142379000.000,141794000.000,153106000.000,154358000.000
LiabilitiesCurrent,54719000.000,63168000.000,66402000.000,65924000.000,67088000.000,71022000.000,77725000.000,68629000.000,76211000.000,77809000.000,90528000.000,90205000.000
LiabilitiesFairValueDisclosure,,,,,,,,,,,0.000,
LiabilityForUncertainTaxPositionsNoncurrent,,,,,,,,,,,0.000,
LineOfCredit,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000
LineOfCreditFacilityAmountOutstanding,0.000,,,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,20000000.000,,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,,,18500000.000,,,,,
LitigationReserveCurrent,,,,,,,,,,,,7500000.000
LongTermDebtPercentageBearingFixedInterestRate,,,0.043,,,,,,,,,
LongTermInvestments,,,22220000.000,15370000.000,9626000.000,7141000.000,2094000.000,1467000.000,755000.000,700000.000,,
MoneyMarketFundsAtCarryingValue,,,77500000.000,80200000.000,20700000.000,32500000.000,18900000.000,19000000.000,20500000.000,19000000.000,15000000.000,15600000.000
OperatingLeasesFutureMinimumPaymentsDue,4746000.000,6166000.000,7830000.000,,,,29829000.000,,,,26804000.000,
