,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AmortizationOfIntangibleAssets,,,,,1089000.000,,946000.000,1170000.000,1488000.000,1243000.000,1799000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,1414000.000,,281000.000,218000.000,213000.000,,2339000.000
ComprehensiveIncomeNetOfTax,,,6739000.000,4280000.000,8029000.000,7419000.000,3606000.000,8084000.000,11069000.000,10860000.000,-3405000.000
CostsAndExpenses,24768000.000,28548000.000,31978000.000,30681000.000,30573000.000,31851000.000,35584000.000,32495000.000,36478000.000,39064000.000,56390000.000
DepreciationAndAmortization,,,3177000.000,3129000.000,3367000.000,3075000.000,3542000.000,4118000.000,4769000.000,4779000.000,5518000.000
DepreciationDepletionAndAmortization,,,2206000.000,,,,2596000.000,,,,3719000.000
EarningsPerShareBasic,0.270,0.170,0.210,0.250,0.260,0.340,0.310,0.360,0.330,0.450,-0.160
EarningsPerShareDiluted,0.260,0.170,0.210,0.250,0.260,0.310,0.300,0.350,0.320,0.420,-0.160
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,82000.000,,,,-196000.000,,,,-246000.000
EffectiveIncomeTaxRateContinuingOperations,,,0.350,0.350,0.350,-0.704,0.281,0.360,0.250,-0.610,-0.395
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,2953000.000,,,,700000.000,,,,1414000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,2953000.000,,,,700000.000,,,,1414000.000
FiniteLivedIntangibleAssetsAmortizationExpense,,,971000.000,978000.000,,,,,,,
FutureAmortizationExpenseYearOne,,,2400000.000,,,,,,,,
FutureAmortizationExpenseYearThree,,,66000.000,,,,,,,,
FutureAmortizationExpenseYearTwo,,,1337000.000,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,-85000.000,,,,-201000.000,,,,-148000.000
GeneralAndAdministrativeExpense,5148000.000,7407000.000,9351000.000,8250000.000,8072000.000,8407000.000,9219000.000,7471000.000,8385000.000,8346000.000,9307000.000
GoodwillAcquiredDuringPeriod,,,,,,,6227000.000,,,,1205000.000
GoodwillImpairmentLoss,,,,,,,0.000,,,,0.000
GoodwillTranslationAdjustments,,,,,,,-2342000.000,,,,369000.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,,,,0.000,,,,12648000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,9546000.000,5831000.000,7408000.000,8890000.000,9201000.000,11149000.000,9930000.000,13068000.000,10185000.000,13236000.000,-2611000.000
IncomeTaxExpenseBenefit,3221000.000,1775000.000,2592000.000,3145000.000,3253000.000,3686000.000,2789000.000,4752000.000,2571000.000,2922000.000,1032000.000
IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,,,,,,,,,,,2500000.000
IncomeTaxesPaid,,,283000.000,,,,8551000.000,,,,2346000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,3572000.000,,,,-2440000.000,,,,-259000.000
IncreaseDecreaseInAccountsReceivable,,,488000.000,,,,2570000.000,,,,2363000.000
IncreaseDecreaseInDeferredRevenue,,,10000.000,,,,58000.000,,,,58000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,,234000.000,,,,755000.000,,,,105000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-23000.000,,,,260000.000,,,,-2244000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,601000.000,542000.000,547000.000,-1147000.000,731000.000,795000.000,803000.000,-1539000.000,0.000
InterestExpense,,,,,,,,,,,26000.000
InterestPaid,,,,,,,,,,,22000.000
InvestmentIncomeInterest,,,12000.000,17000.000,22000.000,20000.000,19000.000,12000.000,14000.000,10000.000,19000.000
NetCashProvidedByUsedInContinuingOperations,,,8045000.000,,,,-8229000.000,,,,3186000.000
NetCashProvidedByUsedInFinancingActivities,,,-4450000.000,,,,-4247000.000,,,,4118000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-4450000.000,,,,-4247000.000,,,,4118000.000
NetCashProvidedByUsedInInvestingActivities,,,-3419000.000,,,,-15861000.000,,,,-16250000.000
