,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,5249000.000,5518000.000,6117000.000,4969000.000,5400000.000,5458000.000,6538000.000,5315000.000,5722000.000,5608000.000,7119000.000,3986000.000,5588000.000,4668000.000,5903000.000,3747000.000,4696000.000,5326000.000,5303000.000,4194000.000,4835000.000,5125000.000,5490000.000,4138000.000,4237000.000
AccountsPayableCurrent,,,,,,,393000.000,,,,663000.000,,,,1064000.000,,,,352000.000,,,,1079000.000,,
AccountsReceivableNetCurrent,,,2434000.000,1963000.000,1877000.000,2047000.000,2702000.000,1626000.000,1300000.000,1152000.000,2126000.000,3020000.000,2039000.000,2308000.000,2276000.000,1320000.000,1547000.000,2651000.000,3193000.000,5274000.000,3053000.000,4721000.000,5352000.000,5498000.000,2811000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,22290000.000,,,,24758000.000,,,,26444000.000,,,,26742000.000,,,,26240000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,43000.000,33000.000,30000.000,8000.000,-4000.000,6000.000,7000.000,4000.000,-14000.000,12000.000,7000.000,8000.000,-3000.000,-3000.000,-10000.000,,2000.000,3000.000,-27000.000,-3000.000,1000.000,-2000.000,-4000.000,-3000.000,-3000.000
AdditionalPaidInCapitalCommonStock,248535000.000,250082000.000,251254000.000,252794000.000,253926000.000,255294000.000,256470000.000,257973000.000,258930000.000,260169000.000,262317000.000,268516000.000,273503000.000,276620000.000,278362000.000,280739000.000,282455000.000,285470000.000,286991000.000,288769000.000,289933000.000,291608000.000,292932000.000,295732000.000,296631000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Assets,74915000.000,70748000.000,67646000.000,63750000.000,59550000.000,56155000.000,53280000.000,49518000.000,46210000.000,43943000.000,41614000.000,41208000.000,42022000.000,40048000.000,38161000.000,33590000.000,33237000.000,34815000.000,32575000.000,30458000.000,28619000.000,26123000.000,23764000.000,21490000.000,19461000.000
AssetsCurrent,61957000.000,53382000.000,56246000.000,45553000.000,45844000.000,47584000.000,40339000.000,35583000.000,25307000.000,27401000.000,33162000.000,35994000.000,29544000.000,27320000.000,32179000.000,28592000.000,29595000.000,30307000.000,29241000.000,27248000.000,25566000.000,23247000.000,21033000.000,18616000.000,16690000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,28425000.000,29277000.000,26389000.000,22399000.000,24108000.000,23822000.000,21754000.000,18703000.000,26676000.000,26769000.000,24787000.000,19720000.000,19928000.000,18986000.000,18164000.000,16722000.000,14149000.000,12057000.000,8780000.000,5210000.000,5706000.000
AvailableForSaleSecurities,,,,,,,,,,,21761000.000,18711000.000,26673000.000,26766000.000,24777000.000,19720000.000,19930000.000,18990000.000,18136000.000,16719000.000,14150000.000,12055000.000,8776000.000,5207000.000,5703000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,4000.000,,3000.000,4000.000,5000.000,,2000.000,3000.000,1000.000,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,-7000.000,10000.000,3000.000,-2000.000,1000.000,28000.000,5000.000,2000.000,3000.000,4000.000,3000.000,3000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,7000.000,10000.000,3000.000,2000.000,,28000.000,5000.000,2000.000,,4000.000,3000.000,3000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,21033000.000,,,,14858000.000,,,,8508000.000,13954000.000,17574000.000,6895000.000,5364000.000,,14735000.000,10363000.000,6580000.000,,7275000.000,5207000.000,5305000.000
AvailableForSaleSecuritiesCurrent,37703000.000,35725000.000,37142000.000,27440000.000,23927000.000,29284000.000,21365000.000,15901000.000,10012000.000,13586000.000,18962000.000,18711000.000,18923000.000,18291000.000,22630000.000,18471000.000,19930000.000,17989000.000,18136000.000,16719000.000,14150000.000,12055000.000,8776000.000,5207000.000,5703000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,,,,,,,,15900000.000,10000000.000,13600000.000,19000000.000,18700000.000,18900000.000,18300000.000,22600000.000,18500000.000,19900000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,,,,,,,,,,,18000000.000,18100000.000,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,28421000.000,29284000.000,26396000.000,22403000.000,24094000.000,23834000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,7000.000,,,,16000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsLessThanOneYear,,,,,,,,,,,,,,11.000,15.000,6.000,5.000,,18.000,13.000,8.000,,9.000,6.000,9.000
AvailableForSaleSecuritiesNoncurrent,3059000.000,7506000.000,2000000.000,8489000.000,4494000.000,,5031000.000,6502000.000,14082000.000,10248000.000,2799000.000,,7750000.000,8475000.000,2147000.000,1249000.000,,1001000.000,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,7000.000,,,,16000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,3000.000,7000.000,7000.000,4000.000,2000.000,12000.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,21696000.000,15819000.000,15964000.000,15340000.000,19465000.000,15435000.000,15427000.000,17489000.000,13415000.000,11723000.000,11201000.000,12857000.000,6889000.000,4278000.000,3961000.000,5382000.000,4890000.000,6075000.000,4818000.000,2331000.000,5737000.000,3671000.000,3587000.000,4941000.000,5522000.000
CashCashEquivalentsAndShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,12400000.000,10100000.000,11200000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,,,10000.000,,,,10000.000,,,,,,,,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,,,,,,,,,,,0.010,,,,,,,,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,0.010,,,,,,,,,,,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,14697935.000,,,,18682501.000,,,,16408109.000,,,,15274598.000,,,,42774133.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000
CommonStockSharesIssued,39623092.000,39740302.000,,39921773.000,39921773.000,40100483.000,40100483.000,40628328.000,40637861.000,40753310.000,41095917.000,42160488.000,42871713.000,43321179.000,43370309.000,43727564.000,43874740.000,44443453.000,44503820.000,44756620.000,44763235.000,44996160.000,45298403.000,47514233.000,47514233.000
CommonStockSharesOutstanding,39623092.000,39740302.000,39759137.000,39921773.000,39921773.000,40100483.000,40100483.000,40628328.000,40637861.000,40753310.000,41095917.000,42160488.000,42871713.000,43321179.000,43370309.000,43727564.000,43874740.000,44443453.000,44503820.000,44756620.000,44763235.000,44996160.000,45298403.000,47514233.000,47514233.000
CommonStockValue,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,41000.000,41000.000,41000.000,41000.000,42000.000,43000.000,43000.000,43000.000,44000.000,44000.000,44000.000,45000.000,45000.000,45000.000,45000.000,45000.000,48000.000,48000.000
ContractualObligationDueInNextTwelveMonths,,,,,,,279000.000,,,,353000.000,,,,,,,,,,,,,,
DeferredRentCreditCurrent,66000.000,85000.000,105000.000,124000.000,144000.000,164000.000,183000.000,203000.000,224000.000,246000.000,267000.000,289000.000,310000.000,332000.000,354000.000,,,299000.000,559000.000,579000.000,574000.000,72000.000,,1743000.000,1603000.000
DeferredRentCreditNoncurrent,1383000.000,1352000.000,1321000.000,1290000.000,1239000.000,1188000.000,1138000.000,1087000.000,1015000.000,942000.000,871000.000,798000.000,705000.000,610000.000,516000.000,1028000.000,1738000.000,2031000.000,1886000.000,1742000.000,1602000.000,1959000.000,1886000.000,,
DeferredRevenueCurrent,14779000.000,13862000.000,12782000.000,12501000.000,11997000.000,11346000.000,10580000.000,11701000.000,11548000.000,11403000.000,9178000.000,8385000.000,4983000.000,6120000.000,5135000.000,5135000.000,4396000.000,4335000.000,3511000.000,3299000.000,1987000.000,190000.000,14000.000,10000.000,6000.000
DeferredRevenueNoncurrent,16548000.000,14375000.000,12500000.000,10625000.000,8750000.000,6875000.000,5000000.000,3125000.000,1250000.000,1750000.000,1375000.000,1000000.000,1597000.000,1014000.000,556000.000,347000.000,139000.000,,,,,,,,
DeferredTaxAssetsDeferredIncome,,,,,,,6300000.000,,,,4300000.000,,,,2300000.000,,,,1300000.000,,,,100000.000,,
DeferredTaxAssetsGross,,,,,,,82100000.000,,,,87200000.000,,,,92000000.000,,,,88000000.000,,,,89600000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,34300000.000,,,,37500000.000,,,,39900000.000,,,,38200000.000,,,,41500000.000,,
DeferredTaxAssetsOther,,,,,,,2800000.000,,,,3100000.000,,,,2300000.000,,,,2900000.000,,,,2200000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,,8800000.000,,,,9800000.000,,,,10700000.000,,,,11200000.000,,,,11500000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,8200000.000,,,,8900000.000,,,,9600000.000,,,,8500000.000,,,,6900000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,82100000.000,,,,87200000.000,,,,92000000.000,,,,88000000.000,,,,89600000.000,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,4968000.000,,,,5320000.000,,,,3192000.000,,,,4105000.000,,,,3030000.000,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,8800000.000,7700000.000,6700000.000,6400000.000,7400000.000,6700000.000,5700000.000,12400000.000,12100000.000,10600000.000,8900000.000,10300000.000,9700000.000,8600000.000,7100000.000,8000000.000,7100000.000,6000000.000,4700000.000,4900000.000,4100000.000
FairValueAssetsLevel1ToLevel2TransfersAmount,,,,,,,,,,,,,,,,,,0.000,0.000,,,,0.000,0.000,0.000
FairValueAssetsLevel2ToLevel1TransfersAmount,,,,,,,,,,,,,,,,,,0.000,0.000,,,,0.000,0.000,0.000
InventoryNet,,,,,,,,,,,,,,,2319000.000,2678000.000,2618000.000,2528000.000,2434000.000,2311000.000,2173000.000,2013000.000,2335000.000,2163000.000,2033000.000
InventoryValuationReserves,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000
Liabilities,43619000.000,,,,,,,,,,,,,,,,,,,,,,,,
LiabilitiesAndStockholdersEquity,74915000.000,70748000.000,67646000.000,63750000.000,59550000.000,56155000.000,53280000.000,49518000.000,46210000.000,43943000.000,41614000.000,41208000.000,42022000.000,40048000.000,38161000.000,33590000.000,33237000.000,34815000.000,32575000.000,30458000.000,28619000.000,26123000.000,23764000.000,21490000.000,19461000.000
LiabilitiesCurrent,21081000.000,20452000.000,19991000.000,18581000.000,18528000.000,17955000.000,18288000.000,18206000.000,18481000.000,18244000.000,17551000.000,13647000.000,11868000.000,12107000.000,12379000.000,9101000.000,9311000.000,10179000.000,9592000.000,8291000.000,7615000.000,5606000.000,5723000.000,4367000.000,4462000.000
MoneyMarketFundsAtCarryingValue,,,,,,,,,,,,,,,,,4149000.000,,,,,,,,
