,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AdjustmentForAmortization,89453.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,10527.000,,,
DebtInstrumentIncreaseAccruedInterest,,115365.000,,
Depreciation,19247.000,,,
EarningsPerShareBasic,0.000,0.000,0.000,0.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000
EffectiveIncomeTaxRateContinuingOperations,,0.395,0.395,
GeneralAndAdministrativeExpense,432010.000,325254.000,291561.000,438236.000
GrossProfit,1588080.000,898256.000,964385.000,1583586.000
HealthCareOrganizationCapitationRevenue,2205441.000,1196381.000,2138320.000,3866804.000
HealthCareOrganizationExpensesNet,1376727.000,822106.000,1654055.000,3015386.000
HealthCareOrganizationRevenue,2814807.000,1720362.000,2618440.000,4266008.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,295382.000,-249673.000,316707.000,96430.000
IncomeTaxExpenseBenefit,100430.000,-118797.000,108958.000,83120.000
IncomeTaxesPaidNet,0.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,99136.000,,,
IncreaseDecreaseInAccountsReceivable,876218.000,,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,40120.000,,,
IncreaseDecreaseInDeferredIncomeTaxes,0.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,57064.000,,,
InterestExpense,28144.000,26711.000,28331.000,60899.000
InterestPaid,0.000,,,
LaborAndRelatedExpense,260293.000,224250.000,212298.000,184850.000
LicenseAndMaintenanceRevenue,150000.000,0.000,0.000,332964.000
NetCashProvidedByUsedInFinancingActivities,207658.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,207658.000,,,
NetCashProvidedByUsedInInvestingActivities,-2367.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2367.000,,,
NetCashProvidedByUsedInOperatingActivities,-194764.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-194764.000,,,
NetIncomeLoss,153648.000,-178197.000,163436.000,-31002.000
NetIncomeLossAttributableToNoncontrollingInterest,41304.000,47321.000,44313.000,44312.000
NonoperatingIncomeExpense,-27846.000,-27115.000,-28327.000,-126450.000
OperatingExpenses,1264852.000,1120814.000,619350.000,1360707.000
OperatingIncomeLoss,323228.000,-222558.000,345035.000,222879.000
OtherNonoperatingIncomeExpense,298.000,-404.000,4.000,-65551.000
PaymentsForProceedsFromOtherInvestingActivities,2367.000,,,
ProceedsFromIssuanceOfDebt,110000.000,,,
ProfessionalFees,276939.000,296063.000,115491.000,212801.000
Revenues,2964807.000,1720362.000,2618440.000,4598972.000
SalesRevenueNet,2964807.000,1720362.000,2618440.000,4598972.000
WeightedAverageNumberOfDilutedSharesOutstanding,153836166.000,153836166.000,153836166.000,-297185818.000
WeightedAverageNumberOfSharesOutstandingBasic,164028347.000,164039347.000,164039347.000,-327784361.000
