,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,-35224.000,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,0.000,0.000
GeneralAndAdministrativeExpense,,,174690.000,,90138.000,71488.000,281041.000
IncreaseDecreaseInAccountsPayable,-2.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,6797.000,,
InterestExpense,,,,,1072.000,1517.000,
LegalFees,,,10000.000,,20311.000,1363.000,
NetCashProvidedByUsedInFinancingActivities,,,,,98000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,98000.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,-25000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,-25000.000,,
NetCashProvidedByUsedInOperatingActivities,,,,,-108224.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,-108224.000,,
NetIncomeLoss,2.000,2.000,-212298.000,-192257.000,-115021.000,-86218.000,-285191.000
OperatingExpenses,-2.000,-2.000,212298.000,192257.000,113949.000,84701.000,285191.000
OperatingIncomeLoss,,,,,-113949.000,-84701.000,
ProceedsFromConvertibleDebt,,,,,75000.000,,
ProceedsFromIssuanceOrSaleOfEquity,,,,,23000.000,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,,,11000.000,,
Revenues,0.000,,,,,,
SalesRevenueNet,0.000,,,,,,
StockIssuedDuringPeriodSharesNewIssues,,,,,23000.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,112500000.000,112500000.000,112645652.000,-224929361.000,112977678.000,112977678.000,113065565.000
