,2011-11-30,2012-05-31,2012-11-30,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AmortizationOfDebtDiscountPremium,,,,0.000,,,,,,,,,,,,7273.000,146651.000,,,240836.000
AmortizationOfFinancingCosts,,,,,,,,,,,,,,,,394.000,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,,7667.000,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,,,,,,,53585276.000
CarryingCostsPropertyAndExplorationRights,,47511.000,,,,,,,,,,,,,,,,,,
CashPeriodIncreaseDecrease,,23861.000,,-344123.000,,,,31726.000,,,,19206.000,,,,3486408.000,,,,-179409.000
ComprehensiveIncomeNetOfTax,,,,,-126164.000,-86210.000,,-244711.000,-68049.000,-55089.000,,-80876.000,-96822.000,-72457.000,,-4589968.000,-2990947.000,-206737.000,-83753.000,-7257266.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,-187906.000,,,,,,,,,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,0.000,,,,,,,,,,,,,,,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,0.000,,,,,,,,,,,,,,,,
DebtIssuanceCosts,,,,,,,,,,,,,,,,180000.000,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,-0.000,-0.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,-0.030,-0.020,-0.000,-0.010,-0.050
EffectOfExchangeRateOnCashAndCashEquivalents,,,,-4449.000,,,,,,,,11244.000,,,,15779.000,,,,83928.000
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,,,,,,,,,,,,,,,,4517081.000,,,,-6299288.000
EmbeddedDerivativeGainOnEmbeddedDerivative,,,,,,,,,,,,,,,,-4517081.000,252049.000,579371.000,5672838.000,-6299288.000
ExplorationExpense,,,51487.000,35164.000,39950.000,11100.000,5375.000,3470.000,5625.000,14550.000,10700.000,2550.000,33747.000,25696.000,0.000,10524.000,2531704.000,461982.000,168232.000,177181.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,,,,,,,,,6299288.000
ForeignCurrencyTransactionGainLossBeforeTax,6170.000,-1359.000,-3677.000,134.000,35.000,200.000,1750.000,-3611.000,5129.000,1721.000,909.000,5567.000,3306.000,-518.000,9972.000,-349.000,349.000,135.000,3464.000,2209.000
ForeignCurrencyTransactionGainLossUnrealized,,,,0.000,,,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,0.000,0.000,0.000,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,16.000,16178.000,49154.000,27600.000,22711.000,18116.000,41392.000,17517.000,29571.000,9792.000,18141.000,25616.000,17868.000,11720.000,12182.000,27589.000,32046.000,20082.000,146318.000,136159.000
IncomeTaxesPaid,,,,0.000,,,,,,,,,,,,0.000,,,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,17481.000,,-72562.000,,,,-31060.000,,,,-41916.000,,,,4463.000,,,,215417.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,50005.000,,,,-21379.000,,,,27643.000,,,,-53012.000
IncreaseDecreaseInAccountsPayableTrade,,,,,,,,,,,,4300.000,,,,7768.000,,,,
IncreaseDecreaseInOtherReceivables,,,,,,,,,,,,,,,,,,,,5006.000
IncreaseDecreaseInPrepaidExpense,,4842.000,,-16345.000,,,,-4772.000,,,,-5076.000,,,,-5354.000,,,,17829.000
InterestExpense,,,,4554.000,4316.000,4276.000,4226.000,5095.000,4308.000,4306.000,6541.000,5343.000,5270.000,5102.000,5742.000,16449.000,438426.000,251040.000,5307832.000,544977.000
InterestExpenseOther,,,,,,,,,,,,,,,,,,,,190360.000
InterestPaid,,,,0.000,,,,,,,,,,,,0.000,,,,0.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,0.000,,,,,,,,,,,,,,,,
LeaseAndRentalExpense,,2065.000,4086.000,3184.000,2735.000,3291.000,491.000,3110.000,3231.000,3744.000,838.000,5526.000,3089.000,3154.000,1223.000,2542.000,2545.000,2710.000,2521.000,3025.000
NetCashProvidedByUsedInFinancingActivities,,148750.000,,-100000.000,,,,151200.000,,,,154000.000,,,,3506400.000,,,,200000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,148750.000,,-100000.000,,,,151200.000,,,,154000.000,,,,3506400.000,,,,200000.000
NetCashProvidedByUsedInInvestingActivities,,,,0.000,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,0.000,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-124889.000,,-239674.000,,,,-119474.000,,,,-146038.000,,,,-35771.000,,,,-463337.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-124889.000,,-239674.000,,,,-119474.000,,,,-146038.000,,,,-35771.000,,,,-463337.000
NetIncomeLoss,-2495.000,-137528.000,-291287.000,-183457.000,-128970.000,-85714.000,-70814.000,-242711.000,-67949.000,-52831.000,-93692.000,-92119.000,-94725.000,-69194.000,-28243.000,-4605747.000,-2920836.000,-224145.000,-43497.000,-7341194.000
