,2012-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-2524000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,48000.000
AdvertisingExpense,379000.000
AmortizationOfAcquisitionCosts,158000.000
AmortizationOfDeferredLoanOriginationFeesNet,212000.000
AmortizationOfESOPAward,180000.000
AmortizationOfIntangibleAssets,158000.000
AmortizationOfMortgageServicingRightsMSRs,151000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,346304.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,20000.000
AvailableForSaleSecuritiesGrossRealizedGains,1525000.000
AvailableForSaleSecuritiesGrossRealizedLosses,61000.000
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,14000.000
BankOwnedLifeInsuranceIncome,321000.000
BusinessCombinationAcquisitionRelatedCosts,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-2080000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldAccretion,182000.000
CommonStockDividendsPerShareCashPaid,0.440
ComprehensiveIncomeNetOfTax,2009000.000
CurrentFederalTaxExpenseBenefit,813000.000
CurrentIncomeTaxExpenseBenefit,927000.000
CurrentStateAndLocalTaxExpenseBenefit,114000.000
DeferredFederalIncomeTaxExpenseBenefit,-162000.000
DeferredIncomeTaxExpenseBenefit,-139000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,23000.000
DepreciationNonproduction,569000.000
DividendIncomeOperating,193000.000
DividendsCommonStockCash,-1364000.000
EarningsPerShareBasicAndDiluted,0.260
EmployeeStockOwnershipPlanESOPCompensationExpense,180000.000
FederalDepositInsuranceCorporationPremiumExpense,281000.000
FeesAndCommissionsDepositorAccounts,2423000.000
FinancingReceivableAllowanceForCreditLossesRecovery,516000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,-3899000.000
GainLossOnSaleOfInvestments,1464000.000
GainLossOnSaleOfLoansAndLeases,505000.000
GainLossOnSaleOfSecuritiesNet,1464000.000
GainLossOnSalesOfLoansNet,505000.000
GainsLossesOnSalesOfOtherRealEstate,-9000.000
ImpairedFinancingReceivableAverageRecordedInvestment,27419000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,614000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,19316000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeAccrualMethod,420000.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,8103000.000
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeAccrualMethod,194000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2777000.000
IncomeTaxExpenseBenefit,788000.000
IncomeTaxReconciliationNondeductibleExpense,788000.000
IncomeTaxReconciliationNondeductibleExpenseCharitableContributions,0.000
IncomeTaxReconciliationNondeductibleExpenseLifeInsurance,-109000.000
IncomeTaxReconciliationNondeductibleExpenseOther,37000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,3000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,945000.000
IncomeTaxReconciliationTaxExemptIncome,243000.000
IncomeTaxesPaid,128000.000
IncreaseDecreaseInAccruedInterestReceivableNet,-250000.000
IncreaseDecreaseInDeposits,13902000.000
IncreaseDecreaseInOtherAccruedLiabilities,-432000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-147000.000
InformationTechnologyAndDataProcessing,1356000.000
InterestAndDividendIncomeOperating,18186000.000
InterestAndDividendIncomeSecurities,3027000.000
InterestAndFeeIncomeLoansAndLeases,15159000.000
InterestExpense,4288000.000
InterestExpenseBorrowings,112000.000
InterestExpenseDeposits,4176000.000
InterestExpenseNOWAccountsMoneyMarketAccountsAndSavingsDeposits,596000.000
InterestExpenseOtherDomesticDeposits,3305000.000
InterestExpenseSavingsDeposits,275000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,10236000.000
InterestIncomeExpenseNet,13898000.000
InterestIncomeSecuritiesMortgageBacked,3027000.000
InterestIncomeSecuritiesTaxExempt,753000.000
InterestIncomeSecuritiesTaxable,2081000.000
InterestPaid,4294000.000
LaborAndRelatedExpense,6826000.000
LoansAndLeasesReceivableCommitmentsFixedRates,911000.000
LoansAndLeasesReceivableCommitmentsVariableRates,29144000.000
LoansAndLeasesReceivableImpairedTroubledDebtInterestIncome,514000.000
LoansAndLeasesReceivableRelatedPartiesAdditions,348000.000
LoansAndLeasesReceivableRelatedPartiesCollections,-790000.000
NetCashProvidedByUsedInFinancingActivities,21602000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,21602000.000
NetCashProvidedByUsedInInvestingActivities,-30286000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-30286000.000
NetCashProvidedByUsedInOperatingActivities,6604000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,6604000.000
NetIncomeLoss,1989000.000
NoncashContributionExpense,0.000
NoninterestExpense,12436000.000
NoninterestIncome,4977000.000
NoninterestIncomeOther,273000.000
OccupancyNet,1317000.000
OperatingLeasesIncomeStatementLeaseRevenue,28000.000
OperatingLeasesRentExpenseNet,16000.000
OriginationOfMortgageServicingRightsMSRs,537000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,-893000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,913000.000
OtherNoninterestExpense,1305000.000
PaymentsForOriginationAndPurchasesOfLoansHeldForSale,15360000.000
PaymentsForProceedsFromLifeInsurancePolicies,321000.000
PaymentsForProceedsFromLoansAndLeases,1139000.000
PaymentsForRepurchaseOfCommonStock,31000.000
PaymentsOfDividendsCommonStock,1364000.000
PaymentsToAcquireAvailableForSaleSecurities,14170000.000
PaymentsToAcquireFederalReserveStock,4081000.000
